pdf_filename,pdf_path,platform_detected,confidence,classification,text_snippet,text_length,status,error
indiana_law_journal_foreword.pdf,data/raw_pdf/indiana_law_journal_foreword.pdf,None,0.0,semantic_cover,"Indiana Law Journal Indiana Law Journal  Volume 100 Issue 4 Article 1  6-2025  Foreword Foreword  Mark D. Janis  Indiana University Maurer School of Law, mdjanis@iu.edu  Jennifer D. Oliva  Indiana University Maurer School of Law, jenoliva@iu.edu  Alivia D. Benedict  Indiana University Maurer School of Law, adbenedi@iu.edu  Follow this and additional works at: https://www.repository.law.indiana.edu/ilj   Part of the Science and Technology Law Commons  Recommended Citation Recommended Citation  Ja",1005,success,
indiana_law_journal_moving_slow_and_fixing_things.pdf,data/raw_pdf/indiana_law_journal_moving_slow_and_fixing_things.pdf,None,0.0,semantic_cover,"Indiana Law Journal Indiana Law Journal  Volume 100 Issue 4 Article 8  6-2025  Moving Slow and Fixing Things Moving Slow and Fixing Things  Scott Shackelford  Indiana University Kelley School of Business, sjshacke@iu.edu  Janine Hiller  Virginia Tech, jhiller@vt.edu  Christos Makridis  Arizona State University, christos.a.makridis@gmail.com  Iain Nash  Edge Hill University School of Law, iain.nash@edgehill.ac.uk  Kathryn Kisska-Schulze  Clemson University, kkisska@clemson.edu  See next page for",1318,success,
indiana_law_journal_multiplicity_as_an_ai_governance_principle.pdf,data/raw_pdf/indiana_law_journal_multiplicity_as_an_ai_governance_principle.pdf,None,0.0,semantic_cover,"Indiana Law Journal Indiana Law Journal  Volume 100 Issue 4 Article 6  6-2025  Multiplicity as an AI Governance Principle Multiplicity as an AI Governance Principle  Michal Shur-Ofry  The Hebrew University of Jerusalem, michalshur@mail.huji.ac.il  Follow this and additional works at: https://www.repository.law.indiana.edu/ilj   Part of the Law and Society Commons, and the Science and Technology Law Commons  Recommended Citation Recommended Citation  Shur-Ofry, Michal (2025) ""Multiplicity as an A",951,success,
indiana_law_journal_the_mirage_of_artificial_intelligence_terms_of_use_restrictions.pdf,data/raw_pdf/indiana_law_journal_the_mirage_of_artificial_intelligence_terms_of_use_restrictions.pdf,None,0.0,semantic_cover,"Indiana Law Journal Indiana Law Journal  Volume 100 Issue 4 Article 2  6-2025  The Mirage of Artificial Intelligence Terms of Use Restrictions The Mirage of Artificial Intelligence Terms of Use Restrictions  Peter Henderson  Princeton University, peter.henderson@princeton.edu  Mark A. Lemley  Stanford Law School, lemley@law.stanford.edu  Follow this and additional works at: https://www.repository.law.indiana.edu/ilj   Part of the Intellectual Property Law Commons, and the Science and Technology",1093,success,
indiana_law_journal_the_overstated_cost_of_ai_fairness_in_criminal_justice.pdf,data/raw_pdf/indiana_law_journal_the_overstated_cost_of_ai_fairness_in_criminal_justice.pdf,None,0.0,semantic_cover,"Indiana Law Journal Indiana Law Journal  Volume 100 Issue 4 Article 4  6-2025  The Overstated Cost of AI Fairness in Criminal Justice The Overstated Cost of AI Fairness in Criminal Justice  Ignacio Cofone  University of Oxford, ignacio.cofone@law.ox.ac.uk  Warut Khern-am-nuai  McGill University, warut.khern-am-nuai@mcgill.ca  Follow this and additional works at: https://www.repository.law.indiana.edu/ilj   Part of the Civil Rights and Discrimination Commons, Criminal Procedure Commons, and the S",1111,success,
indiana_law_journal_unlocking_platform_data_for_research.pdf,data/raw_pdf/indiana_law_journal_unlocking_platform_data_for_research.pdf,None,0.0,semantic_cover,"Indiana Law Journal Indiana Law Journal  Volume 100 Issue 4 Article 5  6-2025  Unlocking Platform Data for Research Unlocking Platform Data for Research  Niva Elkin-Koren  Tel-Aviv University, elkiniva@tauex.tau.ac.il  Maayan Perel  Netanya Academic College School of Law, maayanfilmar@gmail.com  Ohad Somech  Netanya Academic College School of Law, ohads2@gmail.com  Follow this and additional works at: https://www.repository.law.indiana.edu/ilj   Part of the Contracts Commons, Intellectual Proper",1128,success,
indiana_law_journal_unpacking_open_source_bio.pdf,data/raw_pdf/indiana_law_journal_unpacking_open_source_bio.pdf,None,0.0,semantic_cover,"Indiana Law Journal Indiana Law Journal  Volume 100 Issue 4 Article 7  6-2025  Unpacking Open Source Bio Unpacking Open Source Bio  Jorge L. Contreras  S.J. Quinney College of Law, University of Utah, jorge.contreras@law.utah.edu  Follow this and additional works at: https://www.repository.law.indiana.edu/ilj   Part of the Science and Technology Law Commons  Recommended Citation Recommended Citation  Contreras, Jorge L. (2025) ""Unpacking Open Source Bio,"" Indiana Law Journal: Vol. 100: Iss. 4, A",885,success,
michigan_law_review_citizen_shareholders_the_state_as_a_fiduciary_in_international_investment_law.pdf,data/raw_pdf/michigan_law_review_citizen_shareholders_the_state_as_a_fiduciary_in_international_investment_law.pdf,ProQuest,0.7,platform_cover,"Michigan Law Review Michigan Law Review  Volume 124 Issue 1  2025  Citizen Shareholders: The State as a Fiduciary in International Citizen Shareholders: The State as a Fiduciary in International  Investment Law Investment Law  Eleanor L. Thompson  University of Michigan Law School  Follow this and additional works at: https://repository.law.umich.edu/mlr   Part of the Human Rights Law Commons, International Law Commons, and the International Trade  Law Commons  Recommended Citation Recommended C",1105,success,
michigan_law_review_good_cause_for_goodness_sake_a_new_approach_to_notice_and_comment_rulemaking.pdf,data/raw_pdf/michigan_law_review_good_cause_for_goodness_sake_a_new_approach_to_notice_and_comment_rulemaking.pdf,ProQuest,0.7,platform_cover,"Michigan Law Review Michigan Law Review  Volume 124 Issue 1  2025  Good Cause for Goodness’ Sake: A New Approach to Notice-and-Good Cause for Goodness’ Sake: A New Approach to Notice-and- Comment Rulemaking Comment Rulemaking  Hazel Rosenblum-Sellers  University of Michigan Law School  Follow this and additional works at: https://repository.law.umich.edu/mlr   Part of the Administrative Law Commons, and the Legislation Commons  Recommended Citation Recommended Citation  Hazel Rosenblum-Sellers,",1072,success,
michigan_law_review_law_enforcement_privilege.pdf,data/raw_pdf/michigan_law_review_law_enforcement_privilege.pdf,ProQuest,0.7,platform_cover,"Michigan Law Review Michigan Law Review  Volume 123 Issue 8  2025  Law Enforcement Privilege Law Enforcement Privilege  Rebecca Wexler  Columbia Law School  Follow this and additional works at: https://repository.law.umich.edu/mlr   Part of the Criminal Law Commons, Criminal Procedure Commons, and the Law Enforcement and  Corrections Commons  Recommended Citation Recommended Citation  Rebecca Wexler, Law Enforcement Privilege, 123 MICH. L. REV. 1391 (2025).  Available at: https://repository.law.",925,success,
michigan_law_review_spending_clause_standing.pdf,data/raw_pdf/michigan_law_review_spending_clause_standing.pdf,ProQuest,0.7,platform_cover,"Michigan Law Review Michigan Law Review  Volume 123 Issue 8  2025  Spending Clause Standing Spending Clause Standing  Edward Webre Plaut  University of Michigan Law School  Follow this and additional works at: https://repository.law.umich.edu/mlr   Part of the Law and Economics Commons, Legislation Commons, and the Tax Law Commons  Recommended Citation Recommended Citation  Edward W. Plaut, Spending Clause Standing, 123 MICH. L. REV. 1519 (2025).  Available at: https://repository.law.umich.edu/m",916,success,
michigan_law_review_tort_law_in_a_world_of_scarce_compensatory_resources.pdf,data/raw_pdf/michigan_law_review_tort_law_in_a_world_of_scarce_compensatory_resources.pdf,ProQuest,0.7,platform_cover,"Michigan Law Review Michigan Law Review  Volume 124 Issue 1  2025  Tort Law in a World of Scarce Compensatory Resources Tort Law in a World of Scarce Compensatory Resources  Mark A. Geistfeld  New York University School of Law  Follow this and additional works at: https://repository.law.umich.edu/mlr   Part of the Common Law Commons, and the Torts Commons  Recommended Citation Recommended Citation  Mark A. Geistfeld, Tort Law in a World of Scarce Compensatory Resources, 124 MICH. L. REV. 59 (202",968,success,
northwestern_law_review_accommodating_incompetency_immigration.pdf,data/raw_pdf/northwestern_law_review_accommodating_incompetency_immigration.pdf,None,0.0,semantic_cover,"Copyright  2024 by  Elizabeth Jordan Printed  in  U.S.A.  Vol.  119,  No.  3  513  Articles ACCOMMODATING INCOMPETENCY IN IMMIGRATION COURT Elizabeth Jordan ABSTRACT—In criminal law, an individual must be deemed competent to stand trial, yet our immigration courts routinely order the deportation of incompetent noncitizens. A removal proceeding against a noncitizen—where an outcome of deportation often risks life-threatening harm—continues apace even if the noncitizen has been deemed incompetent",2406,success,
northwestern_law_review_against_monetary_primacy.pdf,data/raw_pdf/northwestern_law_review_against_monetary_primacy.pdf,None,0.0,semantic_cover,"Copyright  2025 by  Yair Listokin & Rory Van Loo Printed  in  U.S.A.  Vol.  119,  No.  6  1483  AGAINST MONETARY PRIMACY Yair Listokin & Rory Van Loo ABSTRACT—To reduce inflation, the Federal Reserve (Fed) raises interest rates. But every month with high interest rates increases the risk of a devastating recession. Recessions impose not only short-term pain in the form of widespread unemployment but also lifelong harm for many, as vulnerable workers and those who start their careers during a dow",2684,success,
northwestern_law_review_ais_dream_electric_boards.pdf,data/raw_pdf/northwestern_law_review_ais_dream_electric_boards.pdf,None,0.0,semantic_cover,"Copyright  2025 by  Robert J. Rhee Printed  in  U.S.A.  Vol.  119,  No.  4  1007  DO AIS DREAM OF ELECTRIC BOARDS? Robert J. Rhee ABSTRACT—When artificial intelligence (AI) acquires self-awareness, agency, and unique intelligence, it will attain ontological personhood. Management of firms by AI would be technologically and economically feasible. The law could confer upon AI the status of legal personhood, as it did upon traditional business firms in the past, thus dispensing with the need for in",2476,success,
northwestern_law_review_climate_exceptionalism_court.pdf,data/raw_pdf/northwestern_law_review_climate_exceptionalism_court.pdf,None,0.0,semantic_cover,"Copyright  2025 by  Zachary D. Clopton & David A. Dana Printed  in  U.S.A.  Vol.  119,  No.  6  1545  CLIMATE EXCEPTIONALISM IN COURT Zachary D. Clopton & David A. Dana ABSTRACT—Across a range of cases, fossil fuel companies, government actors, and some judges have conceded that climate change is an exceptional phenomenon, only to argue that its exceptional nature is a reason to keep climate change out of court. These parties and judges thus seek to avoid the adjudication of climate cases on the",2514,success,
northwestern_law_review_constraining_executive_branch.pdf,data/raw_pdf/northwestern_law_review_constraining_executive_branch.pdf,None,0.0,semantic_cover,"Copyright  2025 by  Jennifer L. Selin & Pamela J. Clouser McCann Printed  in  U.S.A.  Vol.  119,  No.  5  1273  CONSTRAINING THE EXECUTIVE BRANCH: DELEGATION, AGENCY INDEPENDENCE,  AND CONGRESSIONAL DESIGN  OF JUDICIAL REVIEW Jennifer L. Selin & Pamela J. Clouser McCann ABSTRACT—While scholarship examining the relationship between Congress, federal agencies, and the judiciary reveals variation in the statutory details that affects administrative and judicial decision-making, few studies explore",2378,success,
northwestern_law_review_forgotten_fundamental_right_movement.pdf,data/raw_pdf/northwestern_law_review_forgotten_fundamental_right_movement.pdf,None,0.0,semantic_cover,"Copyright  2025 by  Noah Smith-Drelich Printed  in  U.S.A.  Vol.  119,  No.  4  811  Articles THE FORGOTTEN FUNDAMENTAL RIGHT  TO FREE MOVEMENT Noah Smith-Drelich ABSTRACT—There is a powerful fundamental right hiding in plain sight:  the fundamental right to free movement. This right goes beyond the consistently acknowledged—though infrequently applied—fundamental right to interstate travel. The true scope of the Constitution’s protection of movement through substantive due process safeguards lo",2271,success,
northwestern_law_review_healing_power_antitrust.pdf,data/raw_pdf/northwestern_law_review_healing_power_antitrust.pdf,None,0.0,semantic_cover,"Copyright  2025 by  Theodosia Stavroulaki Printed  in  U.S.A.  Vol.  119,  No.  4  943  THE HEALING POWER OF ANTITRUST Theodosia Stavroulaki ABSTRACT—Millions of Americans live in hospital deserts—communities where people lack geographic access to hospitals and primary care physicians. People living in these deserts often miss doctor appointments, delay necessary care, and stop adhering to their treatment. In this way, hospital deserts exacerbate the health disparities plaguing America. This Art",2533,success,
northwestern_law_review_legally_magic_words.pdf,data/raw_pdf/northwestern_law_review_legally_magic_words.pdf,None,0.0,semantic_cover,"Copyright  2024 by  Roseanna Sommers &  Kate Weisburd Printed  in  U.S.A.   Vol.  119,  No.  3  637  “LEGALLY MAGIC” WORDS: AN EMPIRICAL  STUDY OF THE ACCESSIBILITY OF FIFTH  AMENDMENT RIGHTS  Roseanna Sommers & Kate Weisburd  ABSTRACT—Fifth Amendment case  law (including Miranda v. Arizona )  requires that individuals assert their right to counsel or silence using  “explicit,” “clear,” and “unambiguous” statements —or, as some dissenting  judges have lamented, using “legally magic” words. Throu",2406,success,
northwestern_law_review_louboutin_lawfare.pdf,data/raw_pdf/northwestern_law_review_louboutin_lawfare.pdf,None,0.0,semantic_cover,"Copyright  2025 by  Vinita R. Singh Printed  in  U.S.A.  Vol.  119,  No.  4  885  LOUBOUTIN LAWFARE:  EXPLORING CONCEPTIONS OF SANCTIONS’ UTILITY THROUGH EXPORT CONTROLS ON LUXURY GOODS Vinita R. Singh ABSTRACT—There is widespread consensus amongst scholars that sanctions—the deliberate withdrawal of customary trade and financial relations—do not work. Despite this perception, states are deploying sanctions at an increasing rate. This Article explains this paradox by arguing the predominant noti",2297,success,
northwestern_law_review_market_value_partisan_balance.pdf,data/raw_pdf/northwestern_law_review_market_value_partisan_balance.pdf,None,0.0,semantic_cover,"Copyright  2025 by  Brian D. Feinstein & Daniel J. Hemel Printed  in  U.S.A.  Vol.  119,  No.  5  1201  THE MARKET VALUE OF PARTISAN BALANCE Brian D. Feinstein & Daniel J. Hemel ABSTRACT—For the past century, Delaware’s constitution has provided that no more than a bare majority of judges on the state’s courts may hail from the same political party. Some scholars and jurists theorize that Delaware’s commitment to a politically balanced judiciary increases the state’s attractiveness to out-of-sta",2710,success,
northwestern_law_review_racial_discrimination_returns.pdf,data/raw_pdf/northwestern_law_review_racial_discrimination_returns.pdf,None,0.0,semantic_cover,"Copyright  2025 by  Meirav Furth-Matzkin Printed  in  U.S.A.  Vol.  119,  No.  5  1135   Articles RACIAL DISCRIMINATION IN RETAILERS’ WILLINGNESS TO ACCEPT RETURNS:  A FIELD STUDY Meirav Furth-Matzkin ABSTRACT—Black Americans have long faced discriminatory treatment while shopping in retail establishments, including, most notably, being subjected to increased surveillance, inconsistent pricing, and inferior customer service. Little attention, however, has been paid to other post-purchase aspects",2231,success,
northwestern_law_review_renaissance_private_law.pdf,data/raw_pdf/northwestern_law_review_renaissance_private_law.pdf,None,0.0,semantic_cover,"Copyright  2025 by  Yotam Kaplan, Adi Libson & Gideon Parchomovsky Printed  in  U.S.A.  Vol.  119,  No.  6  1427  Articles THE RENAISSANCE OF PRIVATE LAW Yotam Kaplan, Adi Libson & Gideon Parchomovsky ABSTRACT—Crisis is the new normal. Between global warming, the opioid epidemic, bursts of gun violence, and political instability fueled by fake news, it is hard to remember a time when we were not facing a major catastrophe. Still more troubling, there is a growing sense that our political and reg",2486,success,
northwestern_law_review_sec_entrepreneurial_enforcer.pdf,data/raw_pdf/northwestern_law_review_sec_entrepreneurial_enforcer.pdf,None,0.0,semantic_cover,"Copyright  2024 by  James J. Park Printed  in  U.S.A.  Vol.  119,  No.  3  689  THE SEC AS AN ENTREPRENEURIAL ENFORCER James J. Park  ABSTRACT—The truth of disclosures by public companies is policed by both private plaintiffs and the Securities and Exchange Commission (SEC). The courts and many commentators have viewed the SEC as a more responsible enforcer than private litigants. Entrepreneurial enforcers with a profit motive have an incentive to advance questionable legal theories to expand th",1639,success,
northwestern_law_review_statutes_special_interests.pdf,data/raw_pdf/northwestern_law_review_statutes_special_interests.pdf,None,0.0,semantic_cover,"Copyright  2025 by  Kirsten Matoy Carlson Printed  in  U.S.A.  Vol.  119,  No.  5  1367  STATUTES AND SPECIAL INTERESTS Kirsten Matoy Carlson ABSTRACT—Who really decides what statutes say? Most Americans think that special interests play an outsized role in our lawmaking processes. Yet empirical studies have produced little evidence that special interests get everything, or even most of, what they ask for from Congress. This Article takes an innovative new approach to tackling the difficult ques",2534,success,
northwestern_law_review_taxations_limits.pdf,data/raw_pdf/northwestern_law_review_taxations_limits.pdf,None,0.0,semantic_cover,"Copyright  2024 by  Luís C. Calderón Gómez Printed  in  U.S.A.   Vol.  119,  No.  3  571  TAXATION’S LIMITS  Luís C. Calderón Gómez  ABSTRACT—Countless pages have been devoted to the question of why  everyone should pay tax, yet its opposite has gone largely unnoticed: why  should some people and organizations not pay tax? Our tax system exempts  from ordinary income taxation a wide and diverse array of people and  organizations engaged in significant economic activity —from parents  providing c",2569,success,
penn_law_review_ancillary_rights.pdf,data/raw_pdf/penn_law_review_ancillary_rights.pdf,None,0.0,semantic_cover,"(1269) UNIVERSITYof PENNSYLVANIA LAW REVIEW Founded1852 Formerly AMERICAN LAW REGISTER © 2025 University of Pennsylvania Law Review VOL.173 APRIL 2025 NO.5 ARTICLE ANCILLARYRIGHTS JACOB D.CHARLES† Many constitutional rights would be useless if certain conduct ancillary to those rights was not also protected. The Second Amendment protects the right tokeep and DOI: https://doi.org/10.58112/uplr.173-5.1 † Associate Professor, Pepperdine University Caruso School of Law; Aﬃliated Scholar, Duke Center",1299,success,
penn_law_review_control_and_its_discontents.pdf,data/raw_pdf/penn_law_review_control_and_its_discontents.pdf,None,0.0,semantic_cover,(641) UNIVERSITY of PENNSYLVANIA LAW REVIEW Founded 1852 Formerly AMERICAN LAW REGISTER © 2025 University of Pennsylvania Law Review VOL. 173 FEBRUARY 2025 NO. 3 ARTICLE CONTROL AND ITS DISCONTENTS JILL E. FISCH & STEVEN DAVIDOFF SOLOMON† A series of recent Delaware decisions highlights the Delaware courts’ growing skepticism toward corporate actions in controlled companies. We analyze these † Jill E. Fisch is the Saul A. Fox Distinguished Professor of Business Law at the University of Pennsylva,1358,success,
penn_law_review_debt_tokens.pdf,data/raw_pdf/penn_law_review_debt_tokens.pdf,None,0.0,semantic_cover,"(1103) ARTICLE DEBT TOKENS ANDREA TOSATO,† DIANE LOURDES DICK†† & CHRISTOPHER K. ODINET††† The worlds of crypto and bankruptcy have collided. Once-prominent, fast- growing, and even politically influential platforms for trading cryptocurrencies have imploded spectacularly. Gone are the glossy advertisements, celebrity endorsements, and proclamations that blockchain operates as a law unto itself. Instead, insolvent crypto businesses—including the crypto exchange giant FTX—find themselves in bankr",2216,success,
penn_law_review_default_procedures.pdf,data/raw_pdf/penn_law_review_default_procedures.pdf,None,0.0,semantic_cover,"(1419) ARTICLE DEFAULT PROCEDURES PAMELA K. BOOKMAN† In vast numbers of debt-collection cases, defendants never appear. Courts then routinely issue default judgments, often rubber stamping complaints with little or no examination of the underlying facts, on the implied justification that absent defendants have waived their right to a hearing or eﬀectively conceded to the plaintiﬀ’s case. Many other reasons likely cause these absences, however, and potentially meritorious defenses are never raise",2321,success,
penn_law_review_lessons_in_climate_derisking.pdf,data/raw_pdf/penn_law_review_lessons_in_climate_derisking.pdf,None,0.0,semantic_cover,"(705) ARTICLE LESSONS IN CLIMATE DERISKING: THE UNITED STATES’ FAILED NUCLEAR RENAISSANCE SHELLEY WELTON & CONOR HARRISON† Ameliorating climate change depends centrally upon transforming the energy system to run on clean energy. In turn, this transformation requires finding entities willing and able to build massive amounts of new clean energy infrastructure. The emerging U.S. strategy for inducing this buildout is via “climate derisking,” which involves using government incentives to cajole pri",2481,success,
penn_law_review_original_meaning_of_treaties.pdf,data/raw_pdf/penn_law_review_original_meaning_of_treaties.pdf,None,0.0,semantic_cover,"(1333) ARTICLE THE ORIGINAL MEANING OF TREATIES DUNCAN B. HOLLIS† For nearly two centuries, all three branches of the federal government have thought that the original meaning of the Constitution’s references to treaties and compacts was lost. ThisArticle aims torecover those original meanings by looking to an under-examined source—the contemporary law of nations. In 1787, that body of law regarded compacts, rather than treaties, as the umbrella category for all international agreements. Treatie",2232,success,
penn_law_review_policing_as_general_warrants.pdf,data/raw_pdf/penn_law_review_policing_as_general_warrants.pdf,None,0.0,semantic_cover,(1735) ARTICLE POLICING AS GENERAL WARRANTS WARREN BUFF† & BRANDON HASBROUCK†† The drafters of the Bill of Rights and its proponents envisioned a document constitutionalizing protections against some of the worst abuses they had experienced under English rule. Prominent businessmen—many of them engaged in smuggling— found their homes ransacked in search of contraband on flimsy evidence and without any reason given for the disruption of their business and consequent enrichment of government agent,2746,success,
penn_law_review_prosecuting_families.pdf,data/raw_pdf/penn_law_review_prosecuting_families.pdf,None,0.0,semantic_cover,"(1029) ARTICLE PROSECUTING FAMILIES ANNA ARONS† Hundreds of thousands of parents are prosecuted in the family regulation system each year. Their cases are investigated by family regulation agencies and prosecuted by lawyers employed by the government—family regulation prosecutors. Like police and prosecutors in the criminal legal system, this family regulation prosecutorial team wields immense power, particularly over race–class subjugated communities. Yet even as scholarship on criminal prosecu",2395,success,
penn_law_review_realism_about_criminal_justice_localism.pdf,data/raw_pdf/penn_law_review_realism_about_criminal_justice_localism.pdf,None,0.0,semantic_cover,"(789) ARTICLE SOME REALISM ABOUT CRIMINAL JUSTICE LOCALISM MARIA PONOMARENKO† The American criminal justice system is, by any conceivable measure, highly decentralized—with thousands of local police departments, local prosecutors’ oﬃces, and local governments with the power to craft their own criminal laws. Yet the consensus among a growing cadre of criminal justice scholars is that the way to address problems like mass incarceration and discriminatory or abusive policing is to make the system e",2487,success,
penn_law_review_spirit.pdf,data/raw_pdf/penn_law_review_spirit.pdf,None,0.0,semantic_cover,"(937) UNIVERSITY of PENNSYLVANIA LAW REVIEW Founded 1852 Formerly AMERICAN LAW REGISTER © 2025 University of Pennsylvania Law Review VOL. 173 MARCH 2025 NO. 4 ARTICLE SPIRIT SAIKRISHNA BANGALORE PRAKASH† The Founders were not textualists. The letter of the law mattered quite a bit. But, as William Blackstone noted, interpretation also required the consideration of DOI: https://doi.org/10.58112/uplr.173-4.1 † James Monroe Distinguished Professor of Law, University of Virginia. Thanks for comments",1246,success,
penn_law_review_super_dicta.pdf,data/raw_pdf/penn_law_review_super_dicta.pdf,ProQuest,0.7,platform_cover,"(1575) UNIVERSITYof PENNSYLVANIA LAW REVIEW Founded1852 Formerly AMERICANLAWREGISTER © 2025 University of Pennsylvania Law Review VOL. 173 MAY 2025 NO. 6 ARTICLE SUPER-DICTA COURTNEY M. COX† A weird thing happens when a conscientious, rational judge lacks certainty and has the humility to know it: she will often decide cases for reasons that differ from the DOI: https://doi.org/10.58112/uplr.173-6.1 † © 2025 Courtney M. Cox, Associate Professor of Law, Fordham University School of Law. D.Phil. i",1332,success,
penn_law_review_unwritten_administrative_law.pdf,data/raw_pdf/penn_law_review_unwritten_administrative_law.pdf,None,0.0,semantic_cover,"(1657) ARTICLE UNWRITTEN ADMINISTRATIVE LAW AND THE REGULATORY LAST MILE ANTHONY B. DERRON† Programs like the Clean Water Act, Clean Air Act, and Resource Conservation and Recovery Act are ostensibly federal. But once they change hands from national to subnational, they’re implemented through state statutes and regulations, not direct enforcement of the United States Code. As a result, state, not federal, administrative law governs in many bread-and-butter situations. Through a comprehensive fif",2350,success,
stanford_law_review_badii_antitrust_merger.pdf,data/raw_pdf/stanford_law_review_badii_antitrust_merger.pdf,None,0.0,semantic_cover,"1189    Stanford Law Review  Volume 77 May 2025 NOTE  Antitrust’s North Star: The Continued and  Nameless Judicial Deference Toward the  Merger Guidelines  Mahshad Badii*  Abstract. In December 2023, the Department  of Justice and the Federal Trade  Commission issued the eighth iteration of the Merger Guidelines—guidance documents  that outline the antitrust agencies’ prioriti es when reviewing a merger or acquisition.  These documents are not legally binding. And yet over the past fifty years",2669,success,
stanford_law_review_bednar_presidential_control.pdf,data/raw_pdf/stanford_law_review_bednar_presidential_control.pdf,None,0.0,semantic_cover,"823    Stanford Law Review  Volume 77 April 2025 ARTICLE  Presidential Control and Administrative  Capacity  Nicholas R. Bednar*  Abstract. Presidential control is the power to direct administrative capacity toward the  President’s own policy objectives. Acco rdingly, presidential power vis-à-vis  administrative policymaking has two necessary components: control and capacity. First,  the President must have the ability to set the agency’s policymaking agenda and direct the  day-to-day activiti",3039,success,
stanford_law_review_crews_vermont_yankee.pdf,data/raw_pdf/stanford_law_review_crews_vermont_yankee.pdf,None,0.0,semantic_cover,"1117    Stanford Law Review  Volume 77 May 2025 ARTICLE  Visions of Vermont Yankee  Adam Crews*   Abstract. Vermont Yankee is having a renaissance that few are noticing. That canonical  1978 case conventionally stands for the proposition that agencies are generally free to  fashion their own procedures. Although one might think that today’s Supreme Court  would view that pro-agency doctrine skeptically, the opposite is true. In the last ten years,  many of the Court’s conservatives have invoke",3048,success,
stanford_law_review_highsmith_company_town.pdf,data/raw_pdf/stanford_law_review_highsmith_company_town.pdf,None,0.0,semantic_cover,"1463    Stanford Law Review  Volume 77 June 2025 ARTICLE  Governing the Company Town  Brian Highsmith*  Abstract. This Article explores the forms of public and private governance that facilitate  localized corporate domination. Researchers have documented the oppressive  employment relationship that characterized historical “company towns,” but few accounts  yet have examined these communities as local governments. I use archival research to  identify institutional continuities between corpora",3056,success,
stanford_law_review_kelley_fair_housing.pdf,data/raw_pdf/stanford_law_review_kelley_fair_housing.pdf,None,0.0,semantic_cover,"925    Stanford Law Review  Volume 77 April 2025 ARTICLE  Beyond the Perpetrator Perspective on  Golden Ghettos: Defending Fair Housing  Revisionism with Critical Eyes  Melvin J. Kelley IV*  Abstract. Most fair housing advoca tes maintain that integrat i o n  i s  a  c o r e  a i m  o f  t h e   federal Fair Housing Act of 196 8 (FHA). They contend that to achieve that integration,  affordable housing must be sited in predominantly white, affluent areas. These advocates  often cite legislati",2934,success,
stanford_law_review_khan_notice_choice_unfairness.pdf,data/raw_pdf/stanford_law_review_khan_notice_choice_unfairness.pdf,None,0.0,semantic_cover,"1375    Stanford Law Review  Volume 77 June 2025 FEATURE  After Notice and Choice: Reinvigorating  “Unfairness” to Rein In Data Abuses  Lina M. Khan, Samuel A.A. Levine & Stephanie T. Nguyen*  Abstract. The Federal Trade Commission (FTC) ha s long served as America’s default  privacy enforcer. Yet for much of its history, the agency relied on self-regulation through  a “notice and choice” framework that left the public vulnerable in an era of rampant data  collection and digital survei llance",2879,success,
stanford_law_review_padmanabhan_deportation.pdf,data/raw_pdf/stanford_law_review_padmanabhan_deportation.pdf,None,0.0,semantic_cover,"1557    Stanford Law Review  Volume 77 June 2025 ARTICLE  Abandoning Deportation Adjudication  Aadhithi Padmanabhan*  Abstract. The immigration court system—an executive agency that adjudicates hundreds  of thousands of deportation cases every year—is experiencing profound crises of  undercapacity and politicization of the adjudication process. Adjudicators in the system  face extraordinary pressures to rush through cases as quickly as possible, even if that  means ignoring material evidence o",2957,success,
stanford_law_review_rauterberg_shadow_banking.pdf,data/raw_pdf/stanford_law_review_rauterberg_shadow_banking.pdf,None,0.0,semantic_cover,"563    Stanford Law Review  Volume 77 March 2025 ARTICLE  Shadow Banking and Securities Law  Gabriel V. Rauterberg & Jeffery Y. Zhang*  Abstract. Shadow banking may be the single greatest challenge facing financial  regulation. Financial institutions that function like banks, but fall outside the scope of  banking regulation—aptly termed “shadow banks”—were at the heart of the Global  Financial Crisis and most episodes of serious financial stress since then. Scholars have  largely focused on o",3109,success,
stanford_law_review_schuman_prosecutors_robes.pdf,data/raw_pdf/stanford_law_review_schuman_prosecutors_robes.pdf,None,0.0,semantic_cover,629    Stanford Law Review  Volume 77 March 2025 ARTICLE  Prosecutors in Robes  Jacob Schuman*  Abstract. Criminal law enforcement is traditionally considered a core executive power.  Yet federal district judges exercise this po wer tens of thousands of times a year by  initiating proceedings to revoke probation and supervised release. “Prosecutors in robes” is  an insult sometimes levied by criminal defense attorneys against judges who are allegedly  biased in favor of the government. In this,2911,success,
stanford_law_review_snyder_constitutional_rights.pdf,data/raw_pdf/stanford_law_review_snyder_constitutional_rights.pdf,None,0.0,semantic_cover,"1253    Stanford Law Review  Volume 77 May 2025 NOTE  On “Mere” Constitutional Rights:  The Emerging Conflict Between State  Legislative Privilege and the Fourteenth  Amendment  Ross Snyder & Lilly Weidhaas*  Abstract. Legislative privilege shields legislators from discovery on acts related to their  legislative functions. While the Constitution ’ s  S p e e c h  o r  D e b a t e  C l a u s e  a f f o r d s  t h i s   privilege to federal legislators, protections for state legislators instead",2751,success,
