pdf_text,html_text,docling_label,docling_layer,ground_truth_label,match_score,label_match
"the atmospheric approach is not exclusively beneficial to state's human rights obligations but also empowers investors. it is the only approach of the three that does not rely entirely on either the state or an arbitral tribunal. as critical stakeholders in the system, investors are just as able as states and arbitrators to influence norms, the main thrust of the atmospheric approach. the fiduciary theory through this approach would allow investors to influence and solidify the legal framework to which they are bound.","the atmospheric approach is not exclusively beneficial to state’s human rights obligations but also empowers investors. it is the only approach of the three that does not rely entirely on either the state or an arbitral tribunal. as critical stakeholders in the system, investors are just as able as states and arbitrators to influence norms, the main thrust of the atmospheric approach. the fiduciary theory through this approach would allow investors to influence and solidify the legal framework to which they are bound.",text,unknown,body-text,0.998,✗
"thinking of the state as a fiduciary may also open the door to new ways of thinking about international investors and isds. as a fiduciary to its people, the state has an affirmative obligation to further its population's best interests and protect its population's inalienable rights. this is confirmed through pillar i of the united nations guiding principles, which charges states with the responsibility to protect human rights. 144 to fulfill this obligation, states may need to take positive action, such as imposing explicit obligations on foreign investors, rather than just passive protection of its population against potential human rights abuses.","thinking of the state as a fiduciary may also open the door to new ways of thinking about international investors and isds. as a fiduciary to its people, the state has an affirmative obligation to further its population’s best interests and protect its population’s inalienable rights. this is confirmed through pillar i of the united nations guiding principles, which charges states with the responsibility to protect human rights. 144 un guiding principles , supra note 133, art. 1. to fulfill this obligation, states may need to take positive action, such as imposing explicit obligations on foreign investors, rather than just passive protection of its population against potential human rights abuses.",text,unknown,body-text,0.962,✗
"additionally, by understanding the overarching theory at the atmospheric level, investors are incentivized to modify their own behavior to avoid infringing on the human rights of the local population. looking again to bear creek , 142 the right to consultation has reached a clear consensus in international law, as ilo convention no. 169 demonstrates. 143 investors can honor this right by setting up effective community outreach mechanisms-such as operating in the population's native language and engaging all relevant communities-and thus avoid implicating the state's known fiduciary duty.","additionally, by understanding the overarching theory at the atmospheric level, investors are incentivized to modify their own behavior to avoid infringing on the human rights of the local population. looking again to bear creek , 142 see supra notes 121-125 and accompanying text. the right to consultation has reached a clear consensus in international law, as ilo convention no. 169 demonstrates. 143 see indigenous and tribal peoples convention, 1989, supra note 67. investors can honor this right by setting up effective community outreach mechanisms-such as operating in the population’s native language and engaging all relevant communities-and thus avoid implicating the state’s known fiduciary duty.",text,unknown,body-text,0.909,✗
"in addition to the asymmetry of obligations, there is also an asymmetry in the vindication of claims. under the fiduciary theory, the state must do more than merely defend against investor claims using its fiduciary duty as a defense. again, if the state is imagined as a parent or protector, then acting defensively alone is not enough. instead, to fulfill its role as a fiduciary, the state should seek justice when international investors violate a population's human rights, assuming a cause of action can be pursued through the constitutive iia.","in addition to the asymmetry of obligations, there is also an asymmetry in the vindication of claims. under the fiduciary theory, the state must do more than merely defend against investor claims using its fiduciary duty as a defense. again, if the state is imagined as a parent or protector, then acting defensively alone is not enough. instead, to fulfill its role as a fiduciary, the state should seek justice when international investors violate a population’s human rights, assuming a cause of action can be pursued through the constitutive iia.",text,unknown,body-text,0.998,✗
"in thinking creatively about international investment law to satisfy a state's obligations as a protectorate, other methods this note explores may come into consideration. the central consequence of the atmospheric approach is that it encourages all stakeholders to consider for whom this system exists: the people. whether through treaty provisions, judicial interpretation, or a complete reimagining of the system's architecture, the atmospheric approach demands an interrogation of the entire regime.","in thinking creatively about international investment law to satisfy a state’s obligations as a protectorate, other methods this note explores may come into consideration. the central consequence of the atmospheric approach is that it encourages all stakeholders to consider for whom this system exists: the people. whether through treaty provisions, judicial interpretation, or a complete reimagining of the system’s architecture, the atmospheric approach demands an interrogation of the entire regime.",text,unknown,body-text,0.996,✗
"as states increasingly question international investment law's legitimacy and abandon the regime, it is preferable to investors for the regime to adapt and survive rather than remain rigid and risk collapse. in addition to providing substantive guarantees and stability to investors, iias can be win-win policy tools. new-generation iias often help to open foreign markets, facilitate investment, promote cooperation, and advance sustainable development goals. 169 for example, transparency provisions are becoming increasingly common, whereby states commit to the publication and easy access of all laws and regulations potentially relevant to foreign investors. 170 iias can also facilitate the entry of employees and foreign investor leadership into the country, often circumventing traditional immigration bureaucracy. 171 investors stand to gain more from a robust and healthy international investment legal landscape than one in crisis, and this requires a functional reconciliation of human rights obligations with investor obligations.","as states increasingly question international investment law’s legitimacy and abandon the regime, it is preferable to investors for the regime to adapt and survive rather than remain rigid and risk collapse. in addition to providing substantive guarantees and stability to investors, iias can be win-win policy tools. new-generation iias often help to open foreign markets, facilitate investment, promote cooperation, and advance sustainable development goals. 169 see increasing dichotomy , supra note 94, at 5. for example, transparency provisions are becoming increasingly common, whereby states commit to the publication and easy access of all laws and regulations potentially relevant to foreign investors. 170 unctad, investment facilitation in international investment agreements: trends and policy options , iia issues notes , sep. 2023, at 1, 4, https://unctad.org/system/files/official-document/diaepcbinf2023d5_en.pdf [perma.cc/tp6x-g7ff]. iias can also facilitate the entry of employees and foreign investor leadership into the country, often circumventing traditional immigration bureaucracy. 171 id. at 7. investors stand to gain more from a robust and healthy international investment legal landscape than one in crisis, and this requires a functional reconciliation of human rights obligations with investor obligations.",text,unknown,body-text,0.876,✗
"as mentioned in section iii.c, these approaches incentivize investors to identify and respect human rights obligations to avoid triggering a state's mandatory role as a fiduciary. part of the reason that this regime emerged in the first place was to invite investment in foreign jurisdictions by providing investors the stability they needed. the fiduciary theory provides this same stability by creating clear boundaries that must be respected, lest the state be required to intervene.","as mentioned in section iii.c, these approaches incentivize investors to identify and respect human rights obligations to avoid triggering a state’s mandatory role as a fiduciary. part of the reason that this regime emerged in the first place was to invite investment in foreign jurisdictions by providing investors the stability they needed. the fiduciary theory provides this same stability by creating clear boundaries that must be respected, lest the state be required to intervene.",text,unknown,body-text,0.998,✗
"additionally, the ad hoc nature of these arbitrations can impact how arbitrators view their roles and subsequently how they rule. tribunals emphasizing a lawmaking role are more likely to take larger public policy considerations into account. 176 by contrast, tribunals emphasizing a dispute-settling role tend to account less for these policy considerations. 177 in isds, arbitrators may emphasize the resolution of the present dispute and downplay big picture issues, such as the protection of human rights.","additionally, the ad hoc nature of these arbitrations can impact how arbitrators view their roles and subsequently how they rule. tribunals emphasizing a lawmaking role are more likely to take larger public policy considerations into account. 176 id. at 728. by contrast, tribunals emphasizing a dispute-settling role tend to account less for these policy considerations. 177 id. in isds, arbitrators may emphasize the resolution of the present dispute and downplay big picture issues, such as the protection of human rights.",text,unknown,body-text,0.985,✗
"with this framework in mind, the fiduciary theory will influence tribunals less focused on public policy in their consideration of human rights obligations. arbitrators do not need to guess at the ideal policy outcomes when balancing a domestic population's human rights against an investor's rights. instead, the legal framework is clear. the state, as a fiduciary, has no ability to contract away the power to protect its population. any interpretation to the contrary invalidates the agreement due to breach of the fiduciary duty. so long as a human rights interest is identified, this duty-obligation defense is accessible to the state. just as a domestic commercial arbitrator or judge can identify breaches of fiduciary duties in corporate disputes, an international investment arbitrator is equally capable.","given arbitrators’ “private law, dyadic approach to decision-making, with its origins in international commercial arbitration,” 178 ratner, supra note 29, at 589. a regime grounded in private corporate law concepts may be embraced more readily by arbitrators. with this framework in mind, the fiduciary theory will influence tribunals less focused on public policy in their consideration of human rights obligations. arbitrators do not need to guess at the ideal policy outcomes when balancing a domestic population’s human rights against an investor’s rights. instead, the legal framework is clear. the state, as a fiduciary, has no ability to contract away the power to protect its population. any interpretation to the contrary invalidates the agreement due to breach of the fiduciary duty. so long as a human rights interest is identified, this duty-obligation defense is accessible to the state. just as a domestic commercial arbitrator or judge can identify breaches of fiduciary duties in corporate disputes, an international investment arbitrator is equally capable.",text,unknown,body-text,0.860,✗
"although packaging a theory of human rights prioritization in private law concepts may lead to wider adoption by arbitrators, other actors may not readily embrace the fiduciary theory due to the current ad hoc system's incentives. this is not to say that the theory is without value. as mentioned earlier, isds and international investment law are weathering a legitimacy crisis. 179 some scholars and practitioners believe that the remedy to this crisis is to reform the constituent treaties; a viewpoint into which the contractual approach falls. 180 others advocate for an arbitral process-based approach.","although packaging a theory of human rights prioritization in private law concepts may lead to wider adoption by arbitrators, other actors may not readily embrace the fiduciary theory due to the current ad hoc system’s incentives. this is not to say that the theory is without value. as mentioned earlier, isds and international investment law are weathering a legitimacy crisis. 179 see supra section i.b. some scholars and practitioners believe that the remedy to this crisis is to reform the constituent treaties; a viewpoint into which the contractual approach falls. 180 see, e.g. , unctad, towards a new generation of international investment policies , supra note 93. others advocate for an arbitral process-based approach.",text,unknown,body-text,0.907,✗
"skeptics of the fiduciary theory may point to the perverse incentives and systemic resistance of arbitrators, but this takes for granted that the system will remain in its current form. instead, it appears increasingly clear that this system must transform to survive. the latter two vehicles for the fiduciary theory, the judicial and atmospheric frameworks, would particularly complement this change in regime. all the judiciary approach requires to become actionable is amenable arbitrators, which will be more readily available with a standing court of arbitration. arbitrators not beholden to certain types of parties will be more free to consider the public policy implications of their decisions. the adoption of the atmospheric approach by these arbitrators during this lead-up period will be transformative. it is more important than ever to disseminate theoretical frameworks through which stakeholders can understand and prioritize human rights obligations. even if those who adopt the theory are not the arbitrators of today, they may be sitting on the bench tomorrow.","skeptics of the fiduciary theory may point to the perverse incentives and systemic resistance of arbitrators, but this takes for granted that the system will remain in its current form. instead, it appears increasingly clear that this system must transform to survive. the latter two vehicles for the fiduciary theory, the judicial and atmospheric frameworks, would particularly complement this change in regime. all the judiciary approach requires to become actionable is amenable arbitrators, which will be more readily available with a standing court of arbitration. arbitrators not beholden to certain types of parties will be more free to consider the public policy implications of their decisions. the adoption of the atmospheric approach by these arbitrators during this lead-up period will be transformative. it is more important than ever to disseminate theoretical frameworks through which stakeholders can understand and prioritize human rights obligations. even if those who adopt the theory are not the arbitrators of today, they may be sitting on the bench tomorrow.",text,unknown,body-text,1.000,✗
"at its best, international investment law can facilitate economic growth, connect economies across the globe, and help states attract investment for particular industries to enhance economic resilience. 184 this regime can be a tool for good, but it is fundamentally undermined by its complicated relationship with human rights. human rights are not for sale. nor are they a bargaining chip at the negotiating table. instead, the protection of a citizenry's human rights is a state's raison d'être. bear creek v. peru , suez v. argentina , and eco oro v. colombia are important reminders of how international investment law can fail those people and purposes it is meant to serve. frustration is growing, and there is a real danger that this system will cease to be viable if these fundamental failures continue.","at its best, international investment law can facilitate economic growth, connect economies across the globe, and help states attract investment for particular industries to enhance economic resilience. 184 see supra section i.a. this regime can be a tool for good, but it is fundamentally undermined by its complicated relationship with human rights. human rights are not for sale. nor are they a bargaining chip at the negotiating table. instead, the protection of a citizenry’s human rights is a state’s raison d’être. bear creek v. peru , suez v. argentina , and eco oro v. colombia are important reminders of how international investment law can fail those people and purposes it is meant to serve. frustration is growing, and there is a real danger that this system will cease to be viable if these fundamental failures continue.",text,unknown,body-text,0.982,✗
"by approaching international investment law with the fiduciary theory of sovereignty in mind, the regime's purpose to protect its investors' interests can be reconciled with the state's obligation to protect its population's human rights. it clarifies the state's authority when entering into iias and can help redirect a legal regime in crisis. this system could accomplish a lot of goodif it is realigned to serve those from whom state sovereignty emanates. protecting a citizenry's inalienable rights should be worth the investment.","by approaching international investment law with the fiduciary theory of sovereignty in mind, the regime’s purpose to protect its investors’ interests can be reconciled with the state’s obligation to protect its population’s human rights. it clarifies the state’s authority when entering into iias and can help redirect a legal regime in crisis. this system could accomplish a lot of good-if it is realigned to serve those from whom state sovereignty emanates. protecting a citizenry’s inalienable rights should be worth the investment.",text,unknown,body-text,0.988,✗
"this note offers a theory whereby a state's capacity to enter into iias is defined and constrained by its role as a trustee of its people. the state's right to act and regulate in the interest of its people and their human rights is not derogable by way of any iia because the state does not have the authority to sign away their duty to protect. through the contractual, judicial, and atmospheric approaches, the fiduciary theory can clarify exactly what the state and investors are committing when entering into an iia.","this note offers a theory whereby a state’s capacity to enter into iias is defined and constrained by its role as a trustee of its people. the state’s right to act and regulate in the interest of its people and their human rights is not derogable by way of any iia because the state does not have the authority to sign away their duty to protect. through the contractual, judicial, and atmospheric approaches, the fiduciary theory can clarify exactly what the state and investors are committing when entering into an iia.",text,unknown,body-text,0.996,✗
