pdf_text,html_text,docling_label,docling_layer,ground_truth_label,match_score,label_match
"59 see, e.g. , jud campbell, natural rights and the first amendment , 127 yale l.j. 246, 268 -80 (2017) [hereinafter campbell, natural rights and the first amendment ]; jud campbell, republicanism and natural rights at the founding , 32 const. comment. 85, 90 -98 (2017) [hereinafter campbell, republicanism and natural rights at the founding ]; jamal greene , how rights went wrong: why our obsession with rights is tearing america apart 7 -31 (2021).","59 see, e.g. , jud campbell, natural rights and the first amendment , 127 yale l.j. 246, 268-80 (2017) [hereinafter campbell, natural rights and the first amendment ]; jud campbell, republicanism and natural rights at the founding , 32 const. comment. 85, 90-98 (2017) [hereinafter campbell, republicanism and natural rights at the founding ]; jamal greene , how rights went wrong: why our obsession with rights is tearing america apart 7-31 (2021).",footnote,unknown,body-text,0.997,✗
"60 see campbell, republicanism and natural rights at the founding , supra note 59, at 87 -92; jud campbell, determining rights , 138 harv. l. rev. 921, 929 -37 (2025) [hereinafter campbell, determining rights ].","60 see campbell, republicanism and natural rights at the founding , supra note 59, at 87-92; jud campbell, determining rights , 138 harv. l. rev. 921, 929-37 (2025) [hereinafter campbell, determining rights ].",footnote,unknown,body-text,0.995,✗
"61 see jamal greene, the supreme court, 2017 term -foreword: rights as trumps? , 132 harv. l. rev. 28, 109 -10 (2018); campbell, determining rights , supra note 60, at 979 -81. for a canonical modern formulation, see ronald dworkin, taking rights seriously 191 -92 (1977). to be sure, there were some founding era rights that were closer to absolutes, for instance because they were grounded in a speci /unifb01 c positive law custom or because they were seen as inalienable. see campbell, natural rights and the first amendment , supra note 59, at 280 -90; see also william baude & stephen e. sachs, the ' common-good manifesto , ' 136 harv. l. rev. 861, 892 (2023) (reviewing adrian vermeule, common good constitutionalism (2022)).","61 see jamal greene, the supreme court, 2017 term-foreword: rights as trumps? , 132 harv. l. rev. 28, 109-10 (2018); campbell, determining rights , supra note 60, at 979-81. for a canonical modern formulation, see ronald dworkin, taking rights seriously 191-92 (1977). to be sure, there were some founding era rights that were closer to absolutes, for instance because they were grounded in a specific positive law custom or because they were seen as inalienable. see campbell, natural rights and the first amendment , supra note 59, at 280-90; see also william baude & stephen e. sachs, the “common-good manifesto ,” 136 harv. l. rev. 861, 892 (2023) (reviewing adrian vermeule, common good constitutionalism (2022)).",footnote,unknown,body-text,0.986,✗
"approaching this problem today poses greater dif /unifb01 culties for judges. some may be skeptical that there is such a thing (if there ever was) as well-settled principles of unwritten law shared across jurisdictions. others may believe such principles exist but doubt that judges will really try to follow them. still others may believe that judges will try , but doubt that they will succeed in doing anything other than following their own hearts. if any of this is true, then today ' s originalist judges need to think harder -or at least to think differently -about how to ensure that they are neutrally and fairly adjudicating cases under our inherited constitution.","approaching this problem today poses greater difficulties for judges. some may be skeptical that there is such a thing (if there ever was) as well-settled principles of unwritten law shared across jurisdictions. others may believe such principles exist but doubt that judges will really try to follow them. still others may believe that judges will try , but doubt that they will succeed in doing anything other than following their own hearts. if any of this is true, then today’s originalist judges need to think harder-or at least to think differently-about how to ensure that they are neutrally and fairly adjudicating cases under our inherited constitution.",text,unknown,body-text,0.988,✗
"now some say that balancing is simply inevitable. that is professor sherif girgis ' s analysis, at least when it comes to ' general liberties . . . de /unifb01 ned by reference to conduct to be shielded from regulations of various sorts, ' such as free speech and arms bearing. 63 but there are strategies the justices can use to reduce the need for judicial balancing, if they are as serious about it as they claim.","now some say that balancing is simply inevitable. that is professor sherif girgis’s analysis, at least when it comes to “general liberties … defined by reference to conduct to be shielded from regulations of various sorts,” such as free speech and arms bearing. 63 but there are strategies the justices can use to reduce the need for judicial balancing, if they are as serious about it as they claim.",text,unknown,body-text,0.968,✗
"i will brie /unifb02 y describe three: deference, the general law approach, and the construction of rules.","i will briefly describe three: deference, the general law approach, and the construction of rules.",text,unknown,body-text,0.951,✗
"for all that the rahimi opinions denied judicial balancing, they gave almost no attention to one of the oldest and most straightforward ways of avoiding it: judicial deference. on this view, when other legal materials run out, judges should decide constitutional cases with the presumption of constitutionality -by deferring to the legislature ' s decision. there is much to be said for this approach.","for all that the rahimi opinions denied judicial balancing, they gave almost no attention to one of the oldest and most straightforward ways of avoiding it: judicial deference. on this view, when other legal materials run out, judges should decide constitutional cases with the presumption of constitutionality-by deferring to the legislature’s decision. there is much to be said for this approach.",text,unknown,body-text,0.994,✗
"62 see william baude, jud campbell & stephen e. sachs, general law and the fourteenth amendment , 76 stan. l. rev. 1185, 1193 -1206 (2024).","62 see william baude, jud campbell & stephen e. sachs, general law and the fourteenth amendment , 76 stan. l. rev. 1185, 1193-1206 (2024).",footnote,unknown,body-text,0.996,✗
"63 sherif girgis, un /unifb01 nished liberties, inevitable balancing , 125 colum. l. rev. (forthcoming 2025) (manuscript at 3) (on /unifb01 le with author).","63 sherif girgis, unfinished liberties, inevitable balancing , 125 colum. l. rev. (forthcoming 2025) (manuscript at 3) (on file with author).",footnote,unknown,body-text,0.936,✗
"postenactment history and judicial policymaking. justice kavanaugh ' s repeated insistence that those were really the only two alternatives is a false dichotomy. a rule that judges should defer to legislative regulations of rights in cases of doubt does not call for judicial policymaking; it calls for judges to permit the products of legislative policymaking. and rather than defer to the traditions of a rolling period of the past, it defers to the decisions of legislators whose enactments remain law in the present. 64","first , at a conceptual level, this is a straightforward alternative to the other options canvassed in rahimi -namely, the broad use of postenactment history and judicial policymaking. justice kavanaugh’s repeated insistence that those were really the only two alternatives is a false dichotomy. a rule that judges should defer to legislative regulations of rights in cases of doubt does not call for judicial policymaking; it calls for judges to permit the products of legislative policymaking. and rather than defer to the traditions of a rolling period of the past, it defers to the decisions of legislators whose enactments remain law in the present. 64",text,unknown,body-text,0.881,✗
"second , and importantly, some form of deference to legislators in constitutional cases is itself sanctioned by text, history and tradition. the presumption of constitutionality can potentially be stated as a correlate of the constitutional text itself: ' [i]t is simply that, as a matter of correct interpretation of the text, the proper hermeneutic principle is that indeterminacy does not warrant judicial invalidation of legislation or executive actions that fall within the range of meaning of the speci /unifb01 c text at issue. ' 65","second , and importantly, some form of deference to legislators in constitutional cases is itself sanctioned by text, history and tradition. the presumption of constitutionality can potentially be stated as a correlate of the constitutional text itself: “[i]t is simply that, as a matter of correct interpretation of the text, the proper hermeneutic principle is that indeterminacy does not warrant judicial invalidation of legislation or executive actions that fall within the range of meaning of the specific text at issue.” 65",text,unknown,body-text,0.985,✗
"additionally, as discussed above, professors greene and campbell argue that the founding era conception of rights was one that centered on the role of legislatures, representative of the people, to regulate individual rights where necessary for the common good. 66 the very idea of retaining natural rights entailed self-determination, so while judicial review was present in this system, it was limited. 67","additionally, as discussed above, professors greene and campbell argue that the founding era conception of rights was one that centered on the role of legislatures, representative of the people, to regulate individual rights where necessary for the common good. 66 the very idea of retaining natural rights entailed self-determination, so while judicial review was present in this system, it was limited. 67",text,unknown,body-text,1.000,✗
64 see id. (manuscript at 62 -66).,64 see id. (manuscript at 62-66).,footnote,unknown,body-text,0.985,✗
"65 michael stokes paulsen, the text, the whole text, and nothing but the text, so help me god: un-writing amar ' s unwritten constitution, 81 u. chi. l. rev. 1385, 1436 (2014) (reviewing akhil reed amar, america ' s unwritten constitution (2012)).","65 michael stokes paulsen, the text, the whole text, and nothing but the text, so help me god: un-writing amar’s unwritten constitution, 81 u. chi. l. rev. 1385, 1436 (2014) (reviewing akhil reed amar, america’s unwritten constitution (2012)).",footnote,unknown,body-text,0.984,✗
"66 see greene , supra note 59, at 12 -13, 30 -31; campbell, natural rights and the first amendment , supra note 59, at 253, 263, 270 -76.","66 see greene , supra note 59, at 12-13, 30-31; campbell, natural rights and the first amendment , supra note 59, at 253, 263, 270-76.",footnote,unknown,body-text,0.989,✗
"67 see greene , supra note 59, at 30; campbell, natural rights and the first amendment , supra note 59, at 287, 302, 305, 316; campbell, republicanism and natural rights at the founding , supra note 59, at 86 -87, 98 -103, 106 -08, 112.","67 see greene , supra note 59, at 30; campbell, natural rights and the first amendment , supra note 59, at 287, 302, 305, 316; campbell, republicanism and natural rights at the founding , supra note 59, at 86-87, 98-103, 106-08, 112.",footnote,unknown,body-text,0.994,✗
"68 christopher r. green, clarity and reasonable doubt in early state-constitutional judicial review , 57 s. tex. l. rev. 169, 172 -88 (2015).","68 christopher r. green, clarity and reasonable doubt in early state-constitutional judicial review , 57 s. tex. l. rev. 169, 172-88 (2015).",footnote,unknown,body-text,0.996,✗
"to the extent that the opinions in rahimi acknowledged this approach at all they did so with an equivocal shrug. ' some judges will apply heightened scrutiny with a presumption in favor of deference to the legislature. other judges will apply heightened scrutiny with a presumption in favor of the individual right in question, ' justice kavanaugh lamented. 70 or they did so with a hand-waving invocation of the burden of proof: ' aregulation is constitutional only if the government af /unifb01 rmatively proves that it is ' consistent with the second amendment ' s text and historical understanding, '' justice barrett said, quoting bruen . 71 but if the justices are serious about both being originalists and avoiding judicial policymaking, they would do well to more seriously contemplate the longstanding approach that their predecessors developed for doing both.","to the extent that the opinions in rahimi acknowledged this approach at all they did so with an equivocal shrug. “some judges will apply heightened scrutiny with a presumption in favor of deference to the legislature. other judges will apply heightened scrutiny with a presumption in favor of the individual right in question,” justice kavanaugh lamented. 70 or they did so with a hand-waving invocation of the burden of proof: “a regulation is constitutional only if the government affirmatively proves that it is ‘consistent with the second amendment’s text and historical understanding,’” justice barrett said, quoting bruen . 71 but if the justices are serious about both being originalists and avoiding judicial policymaking, they would do well to more seriously contemplate the longstanding approach that their predecessors developed for doing both.",text,unknown,body-text,0.981,✗
"to be sure, doctrines of judicial deference have themselves evolved over time. the classical doctrines of judicial restraint rested on two institutional premises: one judicial and one legislative. 72 the judicial premise was that judicial review should be exercised with delicacy because taking a judgment out of the hands of the legislature was a matter of high stakes -with no easy way to correct a mistaken decision. that view remains true. the legislative premise was that legislatures took very seriously their obligations to the constitution, and so legislation was only enacted after it had survived serious constitutional scrutiny. that premise is much more contestable and indeed often false today. 73","to be sure, doctrines of judicial deference have themselves evolved over time. the classical doctrines of judicial restraint rested on two institutional premises: one judicial and one legislative. 72 the judicial premise was that judicial review should be exercised with delicacy because taking a judgment out of the hands of the legislature was a matter of high stakes-with no easy way to correct a mistaken decision. that view remains true. the legislative premise was that legislatures took very seriously their obligations to the constitution, and so legislation was only enacted after it had survived serious constitutional scrutiny. that premise is much more contestable and indeed often false today. 73",text,unknown,body-text,0.999,✗
"69 derek a. webb, the lost history of judicial restraint , 100 notre dame l. rev. 289, 294, 302 -03 (2024).","69 derek a. webb, the lost history of judicial restraint , 100 notre dame l. rev. 289, 294, 302-03 (2024).",footnote,unknown,body-text,0.995,✗
"70 united states v. rahimi, 602 u.s. 680, 733 (2024) (kavanaugh, j., concurring).","70 united states v. rahimi, 602 u.s. 680, 733 (2024) (kavanaugh, j., concurring).",footnote,unknown,body-text,1.000,✗
"71 rahimi , 602 u.s. at 737 (barrett, j., concurring) (quoting n.y. state ri /unifb02 e & pistol ass ' n, inc. v. bruen, 597 u.s. 1, 26 (2022)). to be fair, one might conclude that this burden-shifting is entailed by bruen ' s two-part test, especially if one reads bruen to say (at ' step one ' ) that any regulation that falls within the unquali /unifb01 ed text of the second amendment is presumptively unconstitutional, and then to say that the regulation can only be saved if (at ' step two ' ) the government rebuts the presumption of unconstitutionality with historical evidence. j. joel alicea, bruen was right , 174 u. pa. l. rev. (forthcoming 2025) (manuscript at 9 -10, 30 -32), https://ssrn.com/abstract p 5122492.","71 rahimi , 602 u.s. at 737 (barrett, j., concurring) (quoting n.y. state rifle & pistol ass’n, inc. v. bruen, 597 u.s. 1, 26 (2022)). to be fair, one might conclude that this burden-shifting is entailed by bruen ’s two-part test, especially if one reads bruen to say (at “step one”) that any regulation that falls within the unqualified text of the second amendment is presumptively unconstitutional, and then to say that the regulation can only be saved if (at “step two”) the government rebuts the presumption of unconstitutionality with historical evidence. j. joel alicea, bruen was right , 174 u. pa. l. rev. (forthcoming 2025) (manuscript at 9-10, 30-32), https://ssrn.com/abstract=5122492 .",footnote,unknown,body-text,0.966,✗
"73 see note, should the supreme court presume that congress acts constitutionally? the role of the canon of avoidance and reliance on early legislative practice in constitutional interpretation , 116 harv. l. rev. 1798, 1804 -08 (2003); see also keith e. whittington, james madison has left the building , 72 u. chi. l. rev. 1137, 1148 -58 (2005) (reviewing j. mitchell pickerill,","73 see note, should the supreme court presume that congress acts constitutionally? the role of the canon of avoidance and reliance on early legislative practice in constitutional interpretation , 116 harv. l. rev. 1798, 1804-08 (2003); see also keith e. whittington, james madison has left the building , 72 u. chi. l. rev. 1137, 1148-58 (2005) (reviewing j. mitchell pickerill, constitutional deliberation in congress: the impact of judicial review in a separated system (2004)).",footnote,unknown,body-text,0.879,✗
"perhaps relatedly, many courts no longer adhere to the ' reasonable doubt ' standard of judicial review. 74 indeed, the standard is suf/unifb01 ciently eyebrow raising that when the wisconsin supreme court recently employed the reasonable doubt rule to deny a religious challenge to the state ' s unemployment tax, 75 the catholic charities bureau sought certiorari on the reasonable doubt standard, arguing that it was something between ' a hortatory expression ' and simply '' dead ' in federal courts. ' 76 the supreme court even brie /unifb02 y agreed to review the standard when it granted the catholic charities bureau ' s petition, but then quickly beat a retreat, amending the cert grant to include only the merits and not the presumption of constitutionality. 77 perhaps that is just as well for now, as the court does not appear ready to fully appreciate the tradition of judicial deference to legislation, but this is something the anti-balancing justices will need to confront someday.","perhaps relatedly, many courts no longer adhere to the “reasonable doubt” standard of judicial review. 74 indeed, the standard is sufficiently eyebrow raising that when the wisconsin supreme court recently employed the reasonable doubt rule to deny a religious challenge to the state’s unemployment tax, 75 the catholic charities bureau sought certiorari on the reasonable doubt standard, arguing that it was something between “a hortatory expression” and simply “‘dead’ in federal courts.” 76 the supreme court even briefly agreed to review the standard when it granted the catholic charities bureau’s petition, but then quickly beat a retreat, amending the cert grant to include only the merits and not the presumption of constitutionality. 77 perhaps that is just as well for now, as the court does not appear ready to fully appreciate the tradition of judicial deference to legislation, but this is something the anti-balancing justices will need to confront someday.",text,unknown,body-text,0.975,✗
"in any event, even if neither law nor logic calls for a presumption of constitutionality that is so strong as to require proof beyond a reasonable doubt, they could still call for some presumption -at least one strand of webb ' s ' triple helix ' 78 remains unbroken. the justices should give that presumption some attention in constitutional cases and recognize that, beyond ' history or policy, ' 79 another approach to resolving close constitutional cases is to let legislatures resolve them. 80","in any event, even if neither law nor logic calls for a presumption of constitutionality that is so strong as to require proof beyond a reasonable doubt, they could still call for some presumption-at least one strand of webb’s “triple helix” 78 remains unbroken. the justices should give that presumption some attention in constitutional cases and recognize that, beyond “history or policy,” 79 another approach to resolving close constitutional cases is to let legislatures resolve them. 80",text,unknown,body-text,0.983,✗
"74 see hugh spitzer, reasoning v. rhetoric: the strange case of ' unconstitutional beyond a reasonable doubt , ' 74 rutgers u. l. rev. 1429, 1440 -45 (2022).","74 see hugh spitzer, reasoning v. rhetoric: the strange case of “ unconstitutional beyond a reasonable doubt ,” 74 rutgers u. l. rev. 1429, 1440-45 (2022).",footnote,unknown,body-text,0.981,✗
"76 petition for writ of certiorari at 32 -33, cath. charities bureau, inc. v. wis. lab. & indus. rev. comm ' n, no. 24-154 (u.s. aug. 9, 2024), 2024 wl 3815281 ( /unifb01 rst quoting spitzer, supra note 74, at 1460; and then quoting richard a. posner, the rise and fall of judicial self-restraint , 100 calif. l. rev. 519, 553 (2012)).","76 petition for writ of certiorari at 32-33, cath. charities bureau, inc. v. wis. lab. & indus. rev. comm’n, no. 24-154 (u.s. aug. 9, 2024), 2024 wl 3815281 (first quoting spitzer, supra note 74, at 1460; and then quoting richard a. posner, the rise and fall of judicial self-restraint , 100 calif. l. rev. 519, 553 (2012)).",footnote,unknown,body-text,0.977,✗
"78 see webb, supra note 69, at 294.","78 see webb, supra note 69, at 294.",footnote,unknown,body-text,1.000,✗
"79 united states v. rahimi, 602 u.s. 680, 717 (2024) (kavanaugh, j., concurring).","79 united states v. rahimi, 602 u.s. 680, 717 (2024) (kavanaugh, j., concurring).",footnote,unknown,body-text,1.000,✗
"the presumption of constitutionality is simply a presumption, and it will never be able to eliminate all hard cases -at best it can only reduce them by relocating them to a new boundary. and even in the days of deep deference, judicial review of individual rights was still alive and important. when a legislature abridged the core of an individual right, or regulated it in suf /unifb01 ciently unreasonable ways, courts would uphold individual rights by saying so. 81 so beyond the presumption of constitutionality, originalist justices might engage in more searching judicial review by reviving the techniques of their forebears.","the presumption of constitutionality is simply a presumption, and it will never be able to eliminate all hard cases-at best it can only reduce them by relocating them to a new boundary. and even in the days of deep deference, judicial review of individual rights was still alive and important. when a legislature abridged the core of an individual right, or regulated it in sufficiently unreasonable ways, courts would uphold individual rights by saying so. 81 so beyond the presumption of constitutionality, originalist justices might engage in more searching judicial review by reviving the techniques of their forebears.",text,unknown,body-text,0.991,✗
"in the nineteenth century, constitutional rights were seen and adjudicated partly through the lens of ' what we now call general law. though referred to by different names, this shared body of unwritten law was not derived from any enactment by a single sovereign but instead ' existed by common practice and consent among a number of sovereigns. '' 82 these general law rights were secured by the privileges or immunities clause of the fourteenth amendment and the provisions of the bill of rights that were understood to codify pre-existing customary and natural rights, such as freedom of speech, freedom of the press, and the right to keep and bear arms. 83","in the nineteenth century, constitutional rights were seen and adjudicated partly through the lens of “what we now call general law. though referred to by different names, this shared body of unwritten law was not derived from any enactment by a single sovereign but instead ‘existed by common practice and consent among a number of sovereigns.’” 82 these general law rights were secured by the privileges or immunities clause of the fourteenth amendment and the provisions of the bill of rights that were understood to codify pre-existing customary and natural rights, such as freedom of speech, freedom of the press, and the right to keep and bear arms. 83",text,unknown,body-text,0.992,✗
"81 baude & leider, supra note 7, at 1489.","81 baude & leider, supra note 7, at 1489.",footnote,unknown,body-text,1.000,✗
"82 baude, campbell & sachs, supra note 62, at 1190 (footnote omitted) (quoting william a. fletcher, the general common law and section 34 of the judiciary act of 1789: the example of marine insurance , 97 harv. l. rev. 1513, 1517 (1984)).","82 baude, campbell & sachs, supra note 62, at 1190 (footnote omitted) (quoting william a. fletcher, the general common law and section 34 of the judiciary act of 1789: the example of marine insurance , 97 harv. l. rev. 1513, 1517 (1984)).",footnote,unknown,body-text,1.000,✗
"[w]hat the traditional approach permitted was a sort of rights-based interest balancing, where the state could regulate a right for limited purposes, such as to protect the rights of others. it did not necessarily allow legislatures to restrict a right simply out of disagreement with the value of the right. and even when the legislature had the power to restrict rights out of public necessity, restrictions could not be so severe as to amount to a nulli /unifb01 cation of the right. 89","[w]hat the traditional approach permitted was a sort of rights-based interest balancing, where the state could regulate a right for limited purposes, such as to protect the rights of others. it did not necessarily allow legislatures to restrict a right simply out of disagreement with the value of the right. and even when the legislature had the power to restrict rights out of public necessity, restrictions could not be so severe as to amount to a nullification of the right. 89",text,unknown,body-text,0.990,✗
"and it is not the ' freewheeling ' use of history that justice barrett has especially rejected. 90 rather, judges consider the history and tradition of regulation of particular individual rights under a speci /unifb01 c legal theory: the theory that those individual rights were understood to have a scope de /unifb01 ned by the principles of ' general law, ' and that these cases and statutes can be used as evidence of what those general law principles were. but as noted above, this way of thinking about the law has become so unfashionable today that it may be quite some time before judges are ready to ask it to bear all of the weight in constitutional cases.","and it is not the “freewheeling” use of history that justice barrett has especially rejected. 90 rather, judges consider the history and tradition of regulation of particular individual rights under a specific legal theory: the theory that those individual rights were understood to have a scope defined by the principles of “general law,” and that these cases and statutes can be used as evidence of what those general law principles were. but as noted above, this way of thinking about the law has become so unfashionable today that it may be quite some time before judges are ready to ask it to bear all of the weight in constitutional cases.",text,unknown,body-text,0.976,✗
"84 baude & leider, supra note 7, at 1509 -14.","84 baude & leider, supra note 7, at 1509-14.",footnote,unknown,body-text,0.989,✗
"88 see united states v. rahimi, 602 u.s. 680, 731 -34 (2024) (kavanaugh, j., concurring).","88 see united states v. rahimi, 602 u.s. 680, 731-34 (2024) (kavanaugh, j., concurring).",footnote,unknown,body-text,0.994,✗
"89 baude & leider, supra note 7, at 1491 (footnotes omitted); see also t. alexander aleinikoff, constitutional law in the age of balancing , 96 yale l.j. 943, 948 -52 (1987) (emphasizing the sharp break between the now-familiar ' balancing ' approach that emerged in the mid-twentieth century and the traditional approach that prevailed before that).","89 baude & leider, supra note 7, at 1491 (footnotes omitted); see also t. alexander aleinikoff, constitutional law in the age of balancing , 96 yale l.j. 943, 948-52 (1987) (emphasizing the sharp break between the now-familiar “balancing” approach that emerged in the mid-twentieth century and the traditional approach that prevailed before that).",footnote,unknown,body-text,0.990,✗
"90 rahimi , 602 u.s. at 738 (barrett, j., concurring) (quoting n.y. state ri /unifb02 e & pistol ass ' n, inc. v. bruen, 597 u.s. 1, 83 (2022) (barrett, j., concurring)).","90 rahimi , 602 u.s. at 738 (barrett, j., concurring) (quoting n.y. state rifle & pistol ass’n, inc. v. bruen, 597 u.s. 1, 83 (2022) (barrett, j., concurring)).",footnote,unknown,body-text,0.958,✗
a third strategy the justices might use to avoid the balancing of individual rights is to construct a series of doctrinal rules as they decide a series of cases over time. these rules would hopefully be grounded in historical sources and constitutional principles but presented in more easily administrable ways. the doctrine could take on a life of its own.,a third strategy the justices might use to avoid the balancing of individual rights is to construct a series of doctrinal rules as they decide a series of cases over time. these rules would hopefully be grounded in historical sources and constitutional principles but presented in more easily administrable ways. the doctrine could take on a life of its own.,text,unknown,body-text,1.000,✗
"something like this may describe the court ' s approach to many aspects of free speech doctrine today. today the court has demarked ' historic and traditional categories ' of unprotected speech that trace ' [f ]rom 1791 to the present . . . in a few limited areas. . . . ' 91 the original and historical understanding of free speech did not necessarily have such sharp contours between completely protected and unprotected speech, making the modern doctrine something of a translation or extrapolation. 92","something like this may describe the court’s approach to many aspects of free speech doctrine today. today the court has demarked “historic and traditional categories” of unprotected speech that trace “[f]rom 1791 to the present … in a few limited areas….” 91 the original and historical understanding of free speech did not necessarily have such sharp contours between completely protected and unprotected speech, making the modern doctrine something of a translation or extrapolation. 92",text,unknown,body-text,0.970,✗
"today the court frequently employs rules of viewpoint and content neutrality to determine which speech restrictions are constitutionally suspected. but as discussed, the original and historical understanding of free speech did not have a strong neutrality principle, instead turning on the reasonableness of legislative regulations in pursuance of the common good. 93 themodern doctrine of neutrality arose in part as a reaction to the anxieties of legal realism and the need for judges to articulate more neutral principles in deciding which restrictions on speech they would uphold and which they would not. 94","today the court frequently employs rules of viewpoint and content neutrality to determine which speech restrictions are constitutionally suspected. but as discussed, the original and historical understanding of free speech did not have a strong neutrality principle, instead turning on the reasonableness of legislative regulations in pursuance of the common good. 93 the modern doctrine of neutrality arose in part as a reaction to the anxieties of legal realism and the need for judges to articulate more neutral principles in deciding which restrictions on speech they would uphold and which they would not. 94",text,unknown,body-text,0.999,✗
"one could imagine the court pursuing a similar strategy over time with other individual rights. there are at least three major challenges with such a strategy, however.","one could imagine the court pursuing a similar strategy over time with other individual rights. there are at least three major challenges with such a strategy, however.",text,unknown,body-text,1.000,✗
"91 united states v. stevens, 559 u.s. 460, 468 (2010) ( /unifb01 rst quoting simon & schuster, inc. v. members of n.y. state crime victims bd., 502 u.s. 105, 127 (1991) (kennedy, j., concurring in the judgment); and then quoting r.a.v. v. city of st. paul, 505 u.s. 377, 382 -83 (1992)).","91 united states v. stevens, 559 u.s. 460, 468 (2010) (first quoting simon & schuster, inc. v. members of n.y. state crime victims bd., 502 u.s. 105, 127 (1991) (kennedy, j., concurring in the judgment); and then quoting r.a.v. v. city of st. paul, 505 u.s. 377, 382-83 (1992)).",footnote,unknown,body-text,0.981,✗
93 see supra note 62 and accompanying text.,93 see supra note 62 and accompanying text.,footnote,unknown,body-text,1.000,✗
"the second challenge is that the court has not been especially consistent in pursuing that strategy even where it claims to do so. while the bruen majority invoked the court ' s categorical historical approach to the first amendment as a favorable analogy, it downplayed the fact that other aspects of first amendment doctrine also frequently employ means-ends scrutiny through forms of heightened scrutiny that the majority and especially justice kavanaugh disfavored. 98 this may be a bad omen. just as the court ' s first amendment doctrine has not proven as categorical or rule-based as sometimes advertised, it is easy to imagine that the same thing might happen in the second amendment and other areas.","the second challenge is that the court has not been especially consistent in pursuing that strategy even where it claims to do so. while the bruen majority invoked the court’s categorical historical approach to the first amendment as a favorable analogy, it downplayed the fact that other aspects of first amendment doctrine also frequently employ means-ends scrutiny through forms of heightened scrutiny that the majority and especially justice kavanaugh disfavored. 98 this may be a bad omen. just as the court’s first amendment doctrine has not proven as categorical or rule-based as sometimes advertised, it is easy to imagine that the same thing might happen in the second amendment and other areas.",text,unknown,body-text,0.994,✗
"95 see, e.g. , richard h. fallon, jr., selective originalism and judicial role morality , 102 tex. l. rev. 221, 251 -52 (2023); david a. strauss, freedom of speech and the common-law constitution , in eternally vigilant: free speech in the modern era 33 (lee c. bollinger & geoffrey r. stone eds., 2002).","95 see, e.g. , richard h. fallon, jr., selective originalism and judicial role morality , 102 tex. l. rev. 221, 251-52 (2023); david a. strauss, freedom of speech and the common-law constitution , in eternally vigilant: free speech in the modern era 33 (lee c. bollinger & geoffrey r. stone eds., 2002).",footnote,unknown,body-text,0.998,✗
"96 on originalist standards and decision procedures, see generally stephen e. sachs, originalism: standard and procedure , 135 harv. l. rev. 777 (2022).","96 on originalist standards and decision procedures, see generally stephen e. sachs, originalism: standard and procedure , 135 harv. l. rev. 777 (2022).",footnote,unknown,body-text,1.000,✗
"97 cf. william baude & michael stokes paulsen, the sweep and force of section three , 172 u. pa. l. rev. 605, 670 n.259 (2024) (suggesting that ' modern first amendment doctrine . . . often captures the original meaning of freedom of speech and freedom of the press, as applied to modern circumstances ' and that ' one might construct a truly marvelous proof of this, which this margin is too narrow to contain ' ).","97 cf. william baude & michael stokes paulsen, the sweep and force of section three , 172 u. pa. l. rev. 605, 670 n.259 (2024) (suggesting that “modern first amendment doctrine … often captures the original meaning of freedom of speech and freedom of the press, as applied to modern circumstances” and that “one might construct a truly marvelous proof of this, which this margin is too narrow to contain”).",footnote,unknown,body-text,0.977,✗
"99 those /unifb01 ve cases are, in order, heller , mcdonald v. city of chicago , 561 u.s. 742 (2010), caetano v. massachusetts , 577 u.s. 411 (2016), bruen , and rahimi .","99 those five cases are, in order, heller , mcdonald v. city of chicago , 561 u.s. 742 (2010), caetano v. massachusetts , 577 u.s. 411 (2016), bruen , and rahimi .",footnote,unknown,body-text,0.973,✗
none of these approaches are a complete and suf /unifb01 cient alternative to all kinds of judicial balancing in all cases. deference to legislatures allows legislatures to balance rights in many cases and still requires judges to decide when the legislature has gone too far. the general law approach still requires courts to compare the legislature ' s purpose in regulating the right to the scope of the burden it has imposed. constructing a doctrine still requires the court to decide what kind of doctrine to construct.,none of these approaches are a complete and sufficient alternative to all kinds of judicial balancing in all cases. deference to legislatures allows legislatures to balance rights in many cases and still requires judges to decide when the legislature has gone too far. the general law approach still requires courts to compare the legislature’s purpose in regulating the right to the scope of the burden it has imposed. constructing a doctrine still requires the court to decide what kind of doctrine to construct.,text,unknown,body-text,0.987,✗
but each of these approaches responds to a different potentially troubling element of judicial balancing. deference to legislatures replaces some judicial balancing with legislative balancing; it makes balancing more democratic and authoritative. the general law approach constrains balancing with a historically guided and rightsoriented approach; it makes balancing more lawful and legitimate. constructing doctrine replaces case-by-case or ad hoc balancing with the ex ante elaboration of neutral principles; it makes balancing more predictable and impersonal.,but each of these approaches responds to a different potentially troubling element of judicial balancing. deference to legislatures replaces some judicial balancing with legislative balancing; it makes balancing more democratic and authoritative. the general law approach constrains balancing with a historically guided and rights-oriented approach; it makes balancing more lawful and legitimate. constructing doctrine replaces case-by-case or ad hoc balancing with the ex ante elaboration of neutral principles; it makes balancing more predictable and impersonal.,text,unknown,body-text,0.999,✗
