pdf_text,html_text,docling_label,docling_layer,ground_truth_label,match_score,label_match
"37 division i is the highest division in the ncaa ' s three-division structure. glenn m. wong et al., ncaa division i athletic directors: an analysis of the responsibilities, qualifications and characteristics , 22 jeffrey s. moorad sports l.j. 1, 5 (2015). it includes ' the largest and best-funded research universities. ' josephine (jo) r. potuto, the ncaa rules adoption, interpretation, enforcement, and infractions processes: the laws that regulate them and the nature of court review , 12 vand. j. ent. & tech. l. 257, 259 n.2 (2010).","[37] division i is the highest division in the ncaa’s three-division structure. glenn m. wong et al., ncaa division i athletic directors: an analysis of the responsibilities, qualifications and characteristics , 22 jeffrey s. moorad sports l.j. 1, 5 (2015). it includes “the largest and best-funded research universities.” josephine (jo) r. potuto, the ncaa rules adoption, interpretation, enforcement, and infractions processes: the laws that regulate them and the nature of court review , 12 vand. j. ent. & tech. l. 257, 259 n.2 (2010).",footnote,unknown,body-text,0.989,✗
"38 potuto, supra note 37, at 266. it may surprise that state legislatures and even united states congresspeople have shown interest in the ncaa ' s regulation of college athletics. kevin e. broyles, ncaa regulation of intercollegiate athletics: time for a new game plan, 46 ala. l. rev. 487, 506-07 (1995). for example, in march 2022, congresspeople released a bipartisan bill titled the ncaa accountability act of 2021. dennis dodd, with ncaa enforcement on its last legs, congress seeks to place limits on investigations, cbs sports (mar. 29, 2022), http://cbssports.com/college-basketball/news/with-ncaa-enforcement-on-itslast-legs-congress-seeks-to-place-limits-on-investigations/ [https://perma.cc/7kh4-dk4l]. the bill attempts to streamline the infractions process, limiting investigations to eight months and reducing the statute of limitations by half to two years. id.","[38] potuto, supra note 37, at 266. it may surprise that state legislatures and even united states congresspeople have shown interest in the ncaa’s regulation of college athletics. kevin e. broyles, ncaa regulation of intercollegiate athletics: time for a new game plan, 46 ala. l. rev. 487, 506-07 (1995). for example, in march 2022, congresspeople released a bipartisan bill titled the ncaa accountability act of 2021. dennis dodd, with ncaa enforcement on its last legs, congress seeks to place limits on investigations, cbs sports (mar. 29, 2022), http://cbssports.com/college-basketball/news/with-ncaa-enforcement-on-its-last-legs-congress-seeks-to-place-limits-on-investigations/ [https://perma.cc/7kh4-dk4l]. the bill attempts to streamline the infractions process, limiting investigations to eight months and reducing the statute of limitations by half to two years. id.",footnote,unknown,body-text,0.996,✗
"40 what is the ncaa?, ncaa, http://ncaa.org/about/resources/media-center/ncaa101/what-ncaa (last visited mar. 26, 2023).","[40] what is the ncaa?, ncaa, http://ncaa.org/about/resources/media-center/ncaa-101/what-ncaa (last visited mar. 26, 2023).",footnote,unknown,body-text,0.988,✗
"41 jerry r. parkinson, scoundrels: an inside look at the ncaa infractions and enforcement processes, 12 wyo. l. rev. 215, 223 (2012).","[41] jerry r. parkinson, scoundrels: an inside look at the ncaa infractions and enforcement processes, 12 wyo. l. rev. 215, 223 (2012).",footnote,unknown,body-text,0.993,✗
"42 potuto, supra note 37, at 259 (describing the ncaa as both ' one of the most talked about and widely known private associations ' yet ' also the least understood ' ).","[42] potuto, supra note 37, at 259 (describing the ncaa as both “one of the most talked about and widely known private associations” yet “also the least understood”).",footnote,unknown,body-text,0.955,✗
"the ncaa notoriously does not lack for rules. 47 for example, one ncaa division i bylaw defines the term ' business day[,] ' while others regulate when and how often coaches may call or write prospective student-athletes, or even answer incoming calls from them. 48 thus, college coaches work in an environment controlled by ncaa rules, 49 and the ncaa expects staff members and student-athletes to know and follow its rules. 50","the ncaa notoriously does not lack for rules. [47] for example, one ncaa division i bylaw defines the term “business day[,]” while others regulate when and how often coaches may call or write prospective student-athletes, or even answer incoming calls from them. [48] thus, college coaches work in an environment controlled by ncaa rules, [49] and the ncaa expects staff members and student-athletes to know and follow its rules. [50]",text,unknown,body-text,0.984,✗
"43 see what is the ncaa, supra note 40 (noting these rules include ' everything from recruiting and compliance to academics and championships ' ).","[43] see what is the ncaa, supra note 40 (noting these rules include “everything from recruiting and compliance to academics and championships”).",footnote,unknown,body-text,0.969,✗
"44 megan fuller, where ' s the penalty flag? the unauthorized practice of law, the ncaa, and athletic compliance directors, 54 n.y.l. sch. l. rev. 495, 507 (2010) (noting that ' experienced coaches and sports law scholars have lamented the difficulty of understanding these rules and called for reforms to the rules ' ). former washington state university head football coach mike leach once lamented, ' a lot of these ncaa . . . rules, they ' re not written by lawyers. they ' re written by people pretending to be lawyers. and the only thing more annoying than a lawyer is someone pretending to be a lawyer, and i ' ve got a law degree, so i know something about it. ' angelique s. chengelis, jim harbaugh ' s transfer idea has supporters and critics, but all agree change is needed, detroit news (jan. 8, 2020), http://detroitnews.com/story/sports/college/2020/01/08/jim-harbaughs-transfer-idea-hassupporters-and-critics-but-all-agree-change-needed/2844680001/ [https://perma.cc/ac6uf4uc].","[44] megan fuller, where’s the penalty flag? the unauthorized practice of law, the ncaa, and athletic compliance directors, 54 n.y.l. sch. l. rev. 495, 507 (2010) (noting that “experienced coaches and sports law scholars have lamented the difficulty of understanding these rules and called for reforms to the rules”). former washington state university head football coach mike leach once lamented, “a lot of these ncaa . . . rules, they’re not written by lawyers. they’re written by people pretending to be lawyers. and the only thing more annoying than a lawyer is someone pretending to be a lawyer, and i’ve got a law degree, so i know something about it.” angelique s. chengelis, jim harbaugh’s transfer idea has supporters and critics, but all agree change is needed, detroit news (jan. 8, 2020), http://detroitnews.com/story/sports/college/2020/01/08/jim-harbaughs-transfer-idea-has-supporters-and-critics-but-all-agree-change-needed/2844680001/ [https://perma.cc/ac6u-f4uc].",text,unknown,body-text,0.981,✗
"45 potuto, supra note 37, at 262 (explaining that ' [t]he ncaa exists to do what no institution can do on its own: administer championships and regulate athletics competition so as to ensure a level playing field ' ). for example, without rules regulating the amount of time they can require student-athletes to practice, some coaches would ' require student-athletes to spend all waking hours in athletics-related activities ' to gain a competitive advantage. id. at 262.","[45] potuto, supra note 37, at 262 (explaining that “[t]he ncaa exists to do what no institution can do on its own: administer championships and regulate athletics competition so as to ensure a level playing field”). for example, without rules regulating the amount of time they can require student-athletes to practice, some coaches would “require student-athletes to spend all waking hours in athletics-related activities” to gain a competitive advantage. id. at 262.",text,unknown,body-text,0.984,✗
"46 see brandon leibsohn, road to recovery: the ncaa ' s new enforcement process creates more legal headaches , 21 sports l.j. 123, 126 (2014).","[46] see brandon leibsohn, road to recovery: the ncaa’s new enforcement process creates more legal headaches , 21 sports l.j. 123, 126 (2014).",text,unknown,body-text,0.979,✗
"47 ncaa bylaws and policies cover myriad substantive areas, competition rules, and scheduling. see potuto, supra note 37, at 262. ncaa rules is a ' dense, wonky bog. ' pat forde, meet the officials who volunteered for an ncaa job most would run away from, sports illustrated (feb. 28, 2023), http://si.com/college/2023/03/01/committeeinfractions-ncaa-rulings-inside-look-tennessee.","[47] ncaa bylaws and policies cover myriad substantive areas, competition rules, and scheduling. see potuto, supra note 37, at 262. ncaa rules is a “dense, wonky bog.” pat forde, meet the officials who volunteered for an ncaa job most would run away from, sports illustrated (feb. 28, 2023), http://si.com/college/2023/03/01/committee-infractions-ncaa-rulings-inside-look-tennessee.",text,unknown,body-text,0.988,✗
"49 martin j. greenberg, college coaching contracts revisited: a practical perspective , 12 marq. sports l. rev. 127, 146 (2001) (describing ncaa rules as a ' voluminous, complicated and very often broken set of guidelines ' ).","[49] martin j. greenberg, college coaching contracts revisited: a practical perspective , 12 marq. sports l. rev. 127, 146 (2001) (describing ncaa rules as a “voluminous, complicated and very often broken set of guidelines”).",text,unknown,body-text,0.980,✗
"rules are meaningless unless enforced, however. 51 the ncaa investigative and penal process through which it sanctions member universities and their staff members for ncaa rules violations is unique, 52 and, like the ncaa itself, the public holds many misperceptions about it. 53 thus, this part details the ncaa enforcement and infractions process, hopefully clearing up any misperceptions.","rules are meaningless unless enforced, however. [51] the ncaa investigative and penal process through which it sanctions member universities and their staff members for ncaa rules violations is unique, [52] and, like the ncaa itself, the public holds many misperceptions about it. [53] thus, this part details the ncaa enforcement and infractions process, hopefully clearing up any misperceptions.",text,unknown,body-text,0.992,✗
a. the ncaa enforcement staff and its roles in the infractions process,a. ncaa enforcement staff and its roles in the infractions process,section_header,unknown,body-text,0.971,✗
"51 pete nakos, ncaa releases updated nil guidance aimed at institutions, on3 (oct. 26, 2022), https://www.on3.com/nil/news/ncaa-division-i-board-of-directors-nil-guidancecollectives-schools-member-institution-2/ [https://perma.cc/f2g6-llzc] (quoting an anonymous operator of an nil collective); see also crabtree, supra note 16 (quoting a football coach as stating ' pages of guidelines are worthless unless they can be enforced ' ); see also dellenger, supra note 31 (quoting florida sports attorney darren heitner as stating that until the ncaa enforces its nil prohibitions, ' you are going to see cavalier collectives decide that they are not bound by the rules of the ncaa ' ).","[51] pete nakos, ncaa releases updated nil guidance aimed at institutions, on3 (oct. 26, 2022), https://www.on3.com/nil/news/ncaa-division-i-board-of-directors-nil-guidance-collectives-schools-member-institution-2/ [https://perma.cc/f2g6-llzc] (quoting an anonymous operator of an nil collective); see also crabtree, supra note 16 (quoting a football coach as stating “pages of guidelines are worthless unless they can be enforced”); see also dellenger, supra note 31 (quoting florida sports attorney darren heitner as stating that until the ncaa enforces its nil prohibitions, “you are going to see cavalier collectives decide that they are not bound by the rules of the ncaa”).",text,unknown,body-text,0.988,✗
"52 broyles, supra note 38, at 487 (explaining that aspects of the infractions process would be unconstitutional in the united states court system yet ' this is the way the game is played ' in college athletics).","[52] broyles, supra note 38, at 487 (explaining that aspects of the infractions process would be unconstitutional in the united states court system yet “this is the way the game is played” in college athletics).",text,unknown,body-text,0.981,✗
"53 parkinson, supra note 41, at 219.","[53] parkinson, supra note 41, at 219.",text,unknown,body-text,0.973,✗
"54 see elizabeth lombard, changes are not enough: problems persist with ncaa ' s adjudicative policy, 95 notre dame l. rev. 925, 928 (2019).","[54] see elizabeth lombard, changes are not enough: problems persist with ncaa’s adjudicative policy, 95 notre dame l. rev. 925, 928 (2019).",text,unknown,body-text,0.979,✗
"55 see ncaa, division i infractions process , http://ncaa.org/enforcement/division-iinfractions-process [https://perma.cc/4hyx-3k8u] (last visited mar. 26, 2023) [hereinafter division i infractions process ]. a byproduct of private associations ' authority to adopt the rules governing them is their right to control their rules ' enforcement and interpretation. potuto, supra note 37, at 272.","[55] see ncaa, division i infractions process , http://ncaa.org/enforcement/division-i-infractions-process [https://perma.cc/4hyx-3k8u] (last visited mar. 26, 2023) [hereinafter division i infractions process ]. a byproduct of private associations’ authority to adopt the rules governing them is their right to control their rules’ enforcement and interpretation. potuto, supra note 37, at 272.",text,unknown,body-text,0.989,✗
"57 see timothy davis & christopher t. hairston, majoring in infractions: the evolution of the national collegiate athletic association ' s enforcement structure , 92 or. l. rev. 979, 988 (2014) (describing the enforcement staff ' s responsibilities to include presenting information to support allegations of rules infractions to the committee on infractions ( ' coi ' )); see also mike rogers & rory ryan, navigating the bylaw maze in ncaa major infractions cases , 37 seton hall l. rev. 749, 753-54 (2007) (noting that enforcement staff","[57] see timothy davis & christopher t. hairston, majoring in infractions: the evolution of the national collegiate athletic association’s enforcement structure , 92 or. l. rev. 979, 988 (2014) (describing the enforcement staff’s responsibilities to include presenting information to support allegations of rules infractions to the committee on infractions (“coi”)); see also mike rogers & rory ryan, navigating the bylaw maze in ncaa major infractions cases , 37 seton hall l. rev. 749, 753-54 (2007) (noting that enforcement staff members are full-time ncaa employees). as of january 2023, nearly half of enforcement staff members hold law degrees. dellenger, supra note 31.",text,unknown,body-text,0.867,✗
"if the enforcement staff believes information may substantiate violations, it alleges potential level i or level ii violations, with the former being the more significant of the two. 61 the enforcement staff states its allegations in a notice of allegations, a formal document directed to the university and involved individuals. 62 the enforcement staff bears the burden of proving these violations. 63","if the enforcement staff believes information may substantiate violations, it alleges potential level i or level ii violations, with the former being the more significant of the two. [61] the enforcement staff states its allegations in a notice of allegations, a formal document directed to the university and involved individuals. [62] the enforcement staff bears the burden of proving these violations. [63]",text,unknown,body-text,0.993,✗
b. resolution of ncaa infractions cases,b. resolution of ncaa infractions cases,section_header,unknown,body-text,1.000,✗
"58 see division i infractions process , supra note 55.","[58] see division i infractions process , supra note 55.",footnote,unknown,body-text,0.982,✗
"59 see inside the infractions process: paths for handling potential violations, ncaa (jan. 2020), https://ncaaorg.s3.amazonaws.com/infractions/d1/glnc_grphcs /d1inf_resolutionpathsforviolations.pdf [https://perma.cc/u2fc-syx3] (illustrating various resolution paths for potential violations). university staff members, athletics representatives, student-athletes, and prospective student-athletes may violate ncaa rules. potuto, supra note 37, at 284. the enforcement staff receives tips on potential violations from university self-reports, rival coaches, media stories, anonymous tips, and disgruntled staff members or student-athletes. see id. at 289-90. in one case, a former girlfriend of a ucla assistant football coach notified the ncaa that the ' coach had knowledge of and/or involvement in potential ncaa recruiting violations. ' see ucla case, supra note 50, at 2.","[59] see inside the infractions process: paths for handling potential violations, ncaa (jan. 2020), https://ncaaorg.s3.amazonaws.com/infractions/d1/glnc_grphcs /d1inf_resolutionpathsforviolations.pdf [https://perma.cc/u2fc-syx3] (illustrating various resolution paths for potential violations). university staff members, athletics representatives, student-athletes, and prospective student-athletes may violate ncaa rules. potuto, supra note 37, at 284. the enforcement staff receives tips on potential violations from university self-reports, rival coaches, media stories, anonymous tips, and disgruntled staff members or student-athletes. see id. at 289-90. in one case, a former girlfriend of a ucla assistant football coach notified the ncaa that the “coach had knowledge of and/or involvement in potential ncaa recruiting violations.” see ucla case, supra note 50, at 2.",footnote,unknown,body-text,0.995,✗
"60 2019-20 annual report, supra note 56, at 9 (characterizing trust and collaboration between the enforcement staff, universities, and conferences as ' vital ' to the process).","[60] 2019-20 annual report, supra note 56, at 9 (characterizing trust and collaboration between the enforcement staff, universities, and conferences as “vital” to the process).",text,unknown,body-text,0.977,✗
"61 see id. at 7. there are three violation levels. see id. at 9. the coi adjudicates cases involving alleged levels i and ii violations, whereas, for the most part, the enforcement staff and universities handle level iii violations. see id. for context, the enforcement staff alleged an average of ninety-one level i or ii violations per year between 2017 and 2019. see id. at 11. for further context, the coi hosted six hearings over disputed allegations in 2019. see id. at 12. on the other hand, many universities self-report at least ten level iii violations annually, many of which do not become public. gene marsh & marie robbins, weighing the interests of the institution, the membership and institutional representatives in an ncaa investigation , 55 fla. l. rev. 667, 675 (2003).","[61] see id. at 7. there are three violation levels. see id. at 9. the coi adjudicates cases involving alleged levels i and ii violations, whereas, for the most part, the enforcement staff and universities handle level iii violations. see id. for context, the enforcement staff alleged an average of ninety-one level i or ii violations per year between 2017 and 2019. see id. at 11. for further context, the coi hosted six hearings over disputed allegations in 2019. see id. at 12. on the other hand, many universities self-report at least ten level iii violations annually, many of which do not become public. gene marsh & marie robbins, weighing the interests of the institution, the membership and institutional representatives in an ncaa investigation , 55 fla. l. rev. 667, 675 (2003).",text,unknown,body-text,0.999,✗
"62 parkinson, supra note 41, at 226 (noting that the enforcement staff directs the notice to the university ' s president or chancellor).","[62] parkinson, supra note 41, at 226 (noting that the enforcement staff directs the notice to the university’s president or chancellor).",footnote,unknown,body-text,0.978,✗
63 see id. at 224 (explaining that the coi has concluded that the enforcement staff failed to meet its burden ' plenty ' of times).,[63] see id. at 224 (explaining that the coi has concluded that the enforcement staff failed to meet its burden “plenty” of times).,footnote,unknown,body-text,0.969,✗
"64 forde, supra note 47.","[64] forde, supra note 47.",footnote,unknown,body-text,0.960,✗
"65 see division i infractions process, supra note 55 (illustrating the means by which cases resolve and that they end with a coi adjudication). ' the jurisdictional responsibility of the coi is to hear and resolve cases of institutional culpability. ' potuto, supra note 37, at 295. ' an unusual aspect of the ncaa model is that the body that resolves cases under the bylaws -the coi -is not the same body that renders authoritative interpretations. ' id. at 274 (listing other ncaa units on which the interpretative function falls). note that, until recently, a fourth means through which an infractions case could resolve existed through the independent accountability resolution process, although as of this writing referrals to it have been paused due to its backload of cases. see michelle brutlag hosick, di board of directors pauses referrals to independent infractions process, ncaa (jan. 20, 2022), http://ncaa.org/news/2022/1/20/media-center-di-board-of-directors-pauses-referrals-toindependent-infractions-process.aspx [https://perma.cc/hra9-3fb7].","[65] see division i infractions process, supra note 55 (illustrating the means by which cases resolve and that they end with a coi adjudication). “the jurisdictional responsibility of the coi is to hear and resolve cases of institutional culpability.” potuto, supra note 37, at 295. “an unusual aspect of the ncaa model is that the body that resolves cases under the bylaws-the coi-is not the same body that renders authoritative interpretations.” id. at 274 (listing other ncaa units on which the interpretative function falls). note that, until recently, a fourth means through which an infractions case could resolve existed through the independent accountability resolution process, although as of this writing referrals to it have been paused due to its backload of cases. see michelle brutlag hosick, di board of directors pauses referrals to independent infractions process, ncaa (jan. 20, 2022), http://ncaa.org/news/2022/1/20/media-center-di-board-of-directors-pauses-referrals-to-independent-infractions-process.aspx [https://perma.cc/hra9-3fb7].",footnote,unknown,body-text,0.992,✗
"66 see greg heller, preparing for the storm: the representation of a university accused of violating ncaa regulations, 7 marq. sports l.j. 295, 298 (1996) (explaining that the coi ' s creation ' gave the ncaa some legitimacy and spurred growth, as it now had a mechanism in place with investigative powers and powers to punish member institutions ' ).","[66] see greg heller, preparing for the storm: the representation of a university accused of violating ncaa regulations, 7 marq. sports l.j. 295, 298 (1996) (explaining that the coi’s creation “gave the ncaa some legitimacy and spurred growth, as it now had a mechanism in place with investigative powers and powers to punish member institutions”).",footnote,unknown,body-text,0.981,✗
"67 division i committee on infractions , ncaa, http://ncaa.org/governance/committees /division-i-committee-infractions [https://perma.cc/un4e-zv2u] (last visited mar. 26, 2023) (describing coi). the ncaa enforcement staff and coi are ' entirely separate enterprise(s). ' marsh & robbins, supra note 61, at 677.","[67] division i committee on infractions , ncaa, http://ncaa.org/governance/committees /division-i-committee-infractions [https://perma.cc/un4e-zv2u] (last visited mar. 26, 2023) (describing coi). the ncaa enforcement staff and coi are “entirely separate enterprise(s).” marsh & robbins, supra note 61, at 677.",footnote,unknown,body-text,0.987,✗
"68 see inside the division i infractions process: division i committee on infractions composition , ncaa (jan. 2019), https://www.ncaa.org/sports/2018/3/20/ncaa-division-icommittee-on-infractions-roster.aspx [https://perma.cc/t6db-9lxs] [hereinafter inside the division i infractions process: composition ]. former coi chair marsh has stated, ' being on the committee on infractions is like being on jury duty in perpetuity. ' marsh & robbins, supra note 61, at 679.","[68] see inside the division i infractions process: division i committee on infractions composition , ncaa (jan. 2019), https://www.ncaa.org/sports/2018/3/20/ncaa-division-i-committee-on-infractions-roster.aspx [https://perma.cc/t6db-9lxs] [hereinafter inside the division i infractions process: composition ]. former coi chair marsh has stated, “being on the committee on infractions is like being on jury duty in perpetuity.” marsh & robbins, supra note 61, at 679.",footnote,unknown,body-text,0.990,✗
"69 see division i infractions process , supra note 56, at 5.","[69] see division i infractions process , supra note 56, at 5.",footnote,unknown,body-text,0.984,✗
"70 see inside the division i infractions process: composition , supra note 68 (explaining that a panel ' s size for each individual case is between three and seven coi members).","[70] see inside the division i infractions process: composition , supra note 68 (explaining that a panel’s size for each individual case is between three and seven coi members).",footnote,unknown,body-text,0.983,✗
"71 division i infractions process , supra note 55.","[71] division i infractions process , supra note 55.",footnote,unknown,body-text,0.980,✗
"if the parties to an infractions case agree to the facts and violation level but disagree on penalties, they may attempt to resolve their case via the ' summary disposition ' track. 74 when doing so, the enforcement staff, university, and any individual subject to a violation charge submit a report to the coi. 75 if the coi accepts the report, it administers penalties. 76 however, the coi may reject the report and order a full hearing if it feels the enforcement staff failed to allege a pertinent violation. 77","if the parties to an infractions case agree to the facts and violation level but disagree on penalties, they may attempt to resolve their case via the “summary disposition” track. [74] when doing so, the enforcement staff, university, and any individual subject to a violation charge submit a report to the coi. [75] if the coi accepts the report, it administers penalties. [76] however, the coi may reject the report and order a full hearing if it feels the enforcement staff failed to allege a pertinent violation. [77]",text,unknown,body-text,0.986,✗
"the third way an infractions case resolves is via a hearing on a contested case. when the university and/or individuals dispute the enforcement staff ' s allegations, a panel of coi members conducts a hearing and determines whether the enforcement staff ' s allegations are accurate and, if so, imposes penalties on the university and any staff member(s). 78 the coi also has the authority to conclude that violations occurred even when the enforcement staff did not allege them. 79 a coi hearing, which is not open to the public, 80 combines elements of a legal trial, an administrative agency hearing, and an academic misconduct hearing on a university campus. 81","the third way an infractions case resolves is via a hearing on a contested case. when the university and/or individuals dispute the enforcement staff’s allegations, a panel of coi members conducts a hearing and determines whether the enforcement staff’s allegations are accurate and, if so, imposes penalties on the university and any staff member(s). [78] the coi also has the authority to conclude that violations occurred even when the enforcement staff did not allege them. [79] a coi hearing, which is not open to the public, [80] combines elements of a legal trial, an administrative agency hearing, and an academic misconduct hearing on a university campus. [81]",text,unknown,body-text,0.988,✗
72 id. (noting there is no opportunity to appeal a negotiated resolution).,[72] id. (noting there is no opportunity to appeal a negotiated resolution).,footnote,unknown,body-text,0.987,✗
"73 inside the division i infractions process: negotiated resolution , ncaa (jan. 2019), http://ncaaorg.s3.amazonaws.com/infractions/d1/glnc_grphcs/d1inf_infractionsprocessne gotiatedresolution-factsheet.pdf [https://perma.cc/d3sl-mtdd].","[73] inside the division i infractions process: negotiated resolution , ncaa (jan. 2019), http://ncaaorg.s3.amazonaws.com/infractions/d1/glnc_grphcs/d1inf_infractionsprocessnegotiatedresolution-factsheet.pdf [https://perma.cc/d3sl-mtdd].",footnote,unknown,body-text,0.994,✗
"74 see inside the division i infractions process: infractions process overview , ncaa (jan. 2023), https://ncaaorg.s3.amazonaws.com/infractions/d1/glnc_grphcs /d1inf_insideenforcement.pdf [https://perma.cc/vzw3-w665] [hereinafter inside: infractions process overview ]. the summary disposition process should be streamlined and cooperative. edward o ' brien, ncaa announces results of its investigation into um ' s athletics department , mont. pub. radio (jul. 26, 2013, 10:17 am), http://mtpr.org /montana-news/2013-07-26/ncaa-announces-results-of-its-investigation-into-ums-athleticsdepartment [https://perma.cc/a8d3-uz6f] (quoting university of montana president royce engstrom following the university ' s summary disposition case).","[74] see inside the division i infractions process: infractions process overview , ncaa (jan. 2023), https://ncaaorg.s3.amazonaws.com/infractions/d1/glnc_grphcs /d1inf_insideenforcement.pdf [https://perma.cc/vzw3-w665] [hereinafter inside: infractions process overview ]. the summary disposition process should be streamlined and cooperative. edward o’brien, ncaa announces results of its investigation into um’s athletics department , mont. pub. radio (jul. 26, 2013, 10:17 am), http ://mtpr.org /montana-news/2013-07-26/ncaa-announces-results-of-its-investigation-into-ums-athletics-department [https://perma.cc/a8d3-uz6f] (quoting university of montana president royce engstrom following the university’s summary disposition case).",footnote,unknown,body-text,0.989,✗
"75 see inside: infractions process overview , supra note 74.","[75] see inside: infractions process overview , supra note 74.",footnote,unknown,body-text,0.984,✗
"77 see ncaa, division i committee on infractions: internal operating procedures, §§ 4-10-2-3, 4-10-3 (july 20, 2021), https://ncaaorg.s3.amazonaws.com /committees/d1/infraction/d1coi_iops.pdf [hereinafter internal operating procedures].","[77] see ncaa, division i committee on infractions: internal operating procedures, §§ 4-10-2-3, 4-10-3 (july 20, 2021), https://ncaaorg.s3.amazonaws.com /committees/d1/infraction/d1coi_iops.pdf [hereinafter internal operating procedures].",footnote,unknown,body-text,0.996,✗
"78 see division i infractions process , supra note 55.","[78] see division i infractions process , supra note 55.",footnote,unknown,body-text,0.982,✗
"79 see internal operating procedures, supra note 77, at § 5-12.","[79] see internal operating procedures, supra note 77, at § 5-12.",footnote,unknown,body-text,0.984,✗
"80 broyles, supra note 38, at 507 (describing the fact that coi hearings are private as one of the enforcement structure ' s ' most apparent problems ' ).","[80] broyles, supra note 38, at 507 (describing the fact that coi hearings are private as one of the enforcement structure’s “most apparent problems”).",footnote,unknown,body-text,0.957,✗
"81 see marsh & robbins, supra note 61, at 678 (describing a coi hearing as ' a unique process ' ). coi hearing procedures have been criticized for lacking due process safeguards. heller, supra note 66, at 308. for example, evidence rules are inapplicable at infractions hearings; therefore, reliance on hearsay is commonplace. potuto, supra note 37, at 297. for further comparison of ncaa infractions proceedings and legal proceedings, see rogers & ryan, supra note 57, at 754-61.","[81] see marsh & robbins, supra note 61, at 678 (describing a coi hearing as “a unique process”). coi hearing procedures have been criticized for lacking due process safeguards. heller, supra note 66, at 308. for example, evidence rules are inapplicable at infractions hearings; therefore, reliance on hearsay is commonplace. potuto, supra note 37, at 297. for further comparison of ncaa infractions proceedings and legal proceedings, see rogers & ryan, supra note 57, at 754-61.",footnote,unknown,body-text,0.991,✗
"following a hearing, the coi confers privately, 82 ultimately producing a written decision detailing the facts, violations, penalties, 83 and reasoning for its findings and penalties. 84 this written report is publicly available 85 and is comparable to a court opinion. 86 in summary disposition and contested cases, the coi follows ncaa member-legislated guidelines when issuing penalties. 87 penalties should reflect the violations ' severity and degree of institutional fault while heeding the interests of other universities not involved in the case by offsetting any competitive or other advantage through sanctions. 88 ' the penalties range from financial penalties and vacation of records to [athletics] scholarship reductions and postseason bans. ' 89 a law review article co-authored by former coi vice chair gene marsh describes the coi as ' the thousand pound gorilla, with the final word in the case. ' 90 some consider the coi to be the most powerful committee in college athletics. 91","following a hearing, the coi confers privately, [82] ultimately producing a written decision detailing the facts, violations, penalties, [83] and reasoning for its findings and penalties. [84] this written report is publicly available [85] and is comparable to a court opinion. [86] in summary disposition and contested cases, the coi follows ncaa member-legislated guidelines when issuing penalties. [87] penalties should reflect the violations’ severity and degree of institutional fault while heeding the interests of other universities not involved in the case by offsetting any competitive or other advantage through sanctions. [88] “the penalties range from financial penalties and vacation of records to [athletics] scholarship reductions and postseason bans.” [89] a law review article co-authored by former coi vice chair gene marsh describes the coi as “the thousand pound gorilla, with the final word in the case.” [90] some consider the coi to be the most powerful committee in college athletics. [91]",text,unknown,body-text,0.983,✗
c. ncaa rules compliance on university campuses,c. ncaa rules compliance on university campuses,section_header,unknown,body-text,1.000,✗
"the ncaa division i constitution requires member universities to comply with all ncaa rules, 92 and holds universities accountable for their staff members ' actions. 93 thus, ' [b]ecause universities act through individuals for whom they are responsible, when one such individual commits a violation so too does the university. ' 94 the university ' s knowledge and exercise of due diligence is irrelevant -its responsibility stems from its relationship with the individual who broke rules. 95","the ncaa division i constitution requires member universities to comply with all ncaa rules, [92] and holds universities accountable for their staff members’ actions. [93] thus, “[b]ecause universities act through individuals for whom they are responsible, when one such individual commits a violation so too does the university.” [94] the university’s knowledge and exercise of due diligence is irrelevant-its responsibility stems from its relationship with the individual who broke rules. [95]",text,unknown,body-text,0.978,✗
"82 broyles, supra note 38, at 496.","[82] broyles, supra note 38, at 496.",footnote,unknown,body-text,0.971,✗
"85 parkinson, supra note 41, at 218 (noting that many are unaware that coi written decisions are publicly available on the ncaa ' s website).","[85] parkinson, supra note 41, at 218 (noting that many are unaware that coi written decisions are publicly available on the ncaa’s website).",footnote,unknown,body-text,0.979,✗
"86 broyles, supra note 38, at 497.","[86] broyles, supra note 38, at 497.",footnote,unknown,body-text,0.971,✗
"87 see 2019-20 annual report, supra note 56, at 15 (describing penalty guidelines as increasingly serious).","[87] see 2019-20 annual report, supra note 56, at 15 (describing penalty guidelines as increasingly serious).",footnote,unknown,body-text,0.991,✗
"89 nathaniel richards, the judge, jury, and executioner: a comparative analysis of the ncaa committee on infractions decisions , 70 ala. l. rev. 1115, 1116 (2019).","[89] nathaniel richards, the judge, jury, and executioner: a comparative analysis of the ncaa committee on infractions decisions , 70 ala. l. rev. 1115, 1116 (2019).",footnote,unknown,body-text,0.994,✗
"90 see marsh & robbins, supra note 61, at 677 (describing the coi ' s vast authority in cases where a party does not appeal). coi members ' are the last line and get the last word. ' forde, supra note 47.","[90] see marsh & robbins, supra note 61, at 677 (describing the coi’s vast authority in cases where a party does not appeal). coi members “are the last line and get the last word.” forde, supra note 47.",footnote,unknown,body-text,0.970,✗
"92 2022-23 manual, supra note 36, at § 2.1.1 (explaining that a university ' s president or chancellor has ultimate responsibility for ' all aspects of the athletics program ' ).","[92] 2022-23 manual, supra note 36, at § 2.1.1 (explaining that a university’s president or chancellor has ultimate responsibility for “all aspects of the athletics program”).",footnote,unknown,body-text,0.963,✗
