pdf_text,html_text,docling_label,docling_layer,ground_truth_label,match_score,label_match
"but justice barrett at oral argument worried that an appeal on issues of this sort only after a jury trial and /unifb01 nal judgment may come too late to protect the president. 66 dreeben acknowledged that ' the court has the authority to craft procedural rules that implement its article ii concerns. ' this meant, he said, that the court could treat a president ' s protection from an unconstitutional federal statute as an issue that the trial judge could address at the outset of a case and that could be subject to interlocutory review. 67","but justice barrett at oral argument worried that an appeal on issues of this sort only after a jury trial and final judgment may come too late to protect the president. 66 dreeben acknowledged that “the court has the authority to craft procedural rules that implement its article ii concerns.” this meant, he said, that the court could treat a president’s protection from an unconstitutional federal statute as an issue that the trial judge could address at the outset of a case and that could be subject to interlocutory review. 67",text,unknown,body-text,0.982,✗
"65 answering brief for the united states, supra note 41, at 45 -46; transcript of oral argument, supra note 7, at 78 -80. at the same time, the government in places treated the issue of constitutional constraints on congress ' s power to regulate the presidency as an ' immunity. ' brief for the united states, supra note 47, at 4; response in opposition to defendant ' s motion to dismiss on presidential immunity grounds, supra note 40, at 35.","65 answering brief for the united states, supra note 41, at 45-46; transcript of oral argument, supra note 7, at 78-80. at the same time, the government in places treated the issue of constitutional constraints on congress’s power to regulate the presidency as an “immunity.” brief for the united states, supra note 47, at 4; response in opposition to defendant’s motion to dismiss on presidential immunity grounds, supra note 40, at 35.",footnote,unknown,body-text,0.982,✗
"66 transcript of oral argument, supra note 7, at 155.","66 transcript of oral argument, supra note 7, at 155.",footnote,unknown,body-text,1.000,✗
"67 id. at 155 -59. dreeben ' s concession has a basis in fitzgerald , which had suggested that in the presidential context collateral orders could include ' serious and unsettled issues ' that ' alleg[e] a threatened breach of essential presidential prerogatives under the separation of powers. ' 457 u.s. 731, 743 (1982).","67 id. at 155-59. dreeben’s concession has a basis in fitzgerald , which had suggested that in the presidential context collateral orders could include “serious and unsettled issues” that “alleg[e] a threatened breach of essential presidential prerogatives under the separation of powers.” 457 u.s. 731, 743 (1982).",footnote,unknown,body-text,0.973,✗
"prosecution. all of trump ' s conduct, it maintained, was covered by one of four validly enacted and applied federal criminal statutes. it offered its concessions as comfort to the court about the implications for the presidency of denying trump immunity in the case, and perhaps because it suspected the court would be interested in these issues even though they were not addressed by the courts below.","the government argued that its many concessions to presidential power vis-à-vis limits on congress were not implicated by the trump prosecution. all of trump’s conduct, it maintained, was covered by one of four validly enacted and applied federal criminal statutes. it offered its concessions as comfort to the court about the implications for the presidency of denying trump immunity in the case, and perhaps because it suspected the court would be interested in these issues even though they were not addressed by the courts below.",text,unknown,body-text,0.855,✗
"butoncethegovernmentputtheseissuesonthecourt ' s plate, several hard questions arose -questions that did not have /unifb01 rm answers in the court ' s case law. which and how many of the separation of powers theories offered by the government applied in the case, and how? what exactly is the scope of the president ' s exclusive article ii powers? how does the court determine whether a federal criminal law unduly burdens a presidential power or prevents the president from accomplishing his constitutionally assigned duties?","but once the government put these issues on the court’s plate, several hard questions arose-questions that did not have firm answers in the court’s case law. which and how many of the separation of powers theories offered by the government applied in the case, and how? what exactly is the scope of the president’s exclusive article ii powers? how does the court determine whether a federal criminal law unduly burdens a presidential power or prevents the president from accomplishing his constitutionally assigned duties?",text,unknown,body-text,0.970,✗
"the proper answers to these questions are notoriously underspeci /unifb01 ed in the court ' s jurisprudence and contested among scholars. the government provided no concrete answers to these questions, and the trump team did not address them. also dif /unifb01 cult and novel, as oral argument made clear, is the role the president ' s motives for conduct play in assessing these burdens, and in determining whether his action is of /unifb01 cial or unof /unifb01 cial. 68","the proper answers to these questions are notoriously underspecified in the court’s jurisprudence and contested among scholars. the government provided no concrete answers to these questions, and the trump team did not address them. also difficult and novel, as oral argument made clear, is the role the president’s motives for conduct play in assessing these burdens, and in determining whether his action is official or unofficial. 68",text,unknown,body-text,0.947,✗
"the chief justice asked dreeben at oral argument whether, considering the d.c. circuit ' s overbroad and erroneous reasoning, the supreme court should simply ' send [the case] back to the court of appeals or issue an opinion making clear that [its reasoning is] not the law. ' 69 dreeben did not answer that question. but in light of the hard and novel issues raised for the /unifb01 rst time before the court, and the rushed proceedings, the court and the country might have been better off if the court had taken the path suggested by the chief justice. instead, it issued an opinion that, while resolving relatively little and deeply ambiguous in places, amounted to perhaps the most consequential disquisition ever on the law of the presidency.","the chief justice asked dreeben at oral argument whether, considering the d.c. circuit’s overbroad and erroneous reasoning, the supreme court should simply “send [the case] back to the court of appeals or issue an opinion making clear that [its reasoning is] not the law.” 69 dreeben did not answer that question. but in light of the hard and novel issues raised for the first time before the court, and the rushed proceedings, the court and the country might have been better off if the court had taken the path suggested by the chief justice. instead, it issued an opinion that, while resolving relatively little and deeply ambiguous in places, amounted to perhaps the most consequential disquisition ever on the law of the presidency.",text,unknown,body-text,0.987,✗
"this part analyzes the majority opinion ' s answers to these questions. it focuses primarily on the /unifb01 rst element of the court ' s immunity holding concerning the president ' s exclusive powers vis-à-vis congress. it then assesses the court ' s additional holding about the president ' s presumptive immunity for non-exclusive powers, and related issues. the concurring and dissenting opinions are discussed as pertinent.","this part analyzes the majority opinion’s answers to these questions. it focuses primarily on the first element of the court’s immunity holding concerning the president’s exclusive powers vis-à-vis congress. it then assesses the court’s additional holding about the president’s presumptive immunity for non-exclusive powers, and related issues. the concurring and dissenting opinions are discussed as pertinent.",text,unknown,body-text,0.965,✗
"themajority began with the issue that the government had teed up: the president ' s exclusive power vis-à-vis congress. it described the president ' s protection from prosecution under an unconstitutional law as an ' absolute immun[ity] ' without bothering to engage the distinction between defense and immunity. 70 and then the court staked out signi /unifb01 cant new ground -both from the government ' s argument and its precedents -when it applied these principles to trump ' s attempt to pressure the acting attorney general, with threats of /unifb01 ring him, to convince states to replace their legitimate electors with trump ' s fraudulent slates.","the majority began with the issue that the government had teed up: the president’s exclusive power vis-à-vis congress. it described the president’s protection from prosecution under an unconstitutional law as an “absolute immun[ity]” without bothering to engage the distinction between defense and immunity. 70 and then the court staked out significant new ground-both from the government’s argument and its precedents-when it applied these principles to trump’s attempt to pressure the acting attorney general, with threats of firing him, to convince states to replace their legitimate electors with trump’s fraudulent slates.",text,unknown,body-text,0.963,✗
"70 justice barrett ' s concurrence defended the treatment of the constitutional limit on congressional power as an immediately appealable issue but did not characterize the issue as an immunity. trump v. united states, 603 u.s. 593, 651 (2024) (barrett, j., concurring in part).","70 justice barrett’s concurrence defended the treatment of the constitutional limit on congressional power as an immediately appealable issue but did not characterize the issue as an immunity. trump v. united states, 603 u.s. 593, 651 (2024) (barrett, j., concurring in part).",footnote,unknown,body-text,0.993,✗
"71 id. at 620 (majority opinion). the government appeared to acknowledge that the president ' s acts were of /unifb01 cial when it described them as ' of /unifb01 cial conduct that was intertwined with his private means of attaining the conspiracy ' s aim. ' brief for the united states, supra note 47, at 47.","71 id. at 620 (majority opinion). the government appeared to acknowledge that the president’s acts were official when it described them as “official conduct that was intertwined with his private means of attaining the conspiracy’s aim.” brief for the united states, supra note 47, at 47.",footnote,unknown,body-text,0.943,✗
"these were the most far-reaching rulings in the decision, and some of the most far-reaching pronouncements about presidential power in the court ' s history. four dimensions warrant comment.","these were the most far-reaching rulings in the decision, and some of the most far-reaching pronouncements about presidential power in the court’s history. four dimensions warrant comment.",text,unknown,body-text,0.989,✗
"1. formalism. the jackson category three element of trump was, like jackson ' s treatment in youngstown , very light on textualism and originalism. but in contrast to jackson ' s treatment, it was formalist in the extreme. 74 the court determined that the president ' s communications with the justice department were exercises of the president ' s article ii removal power and take care duty. and that was that: both congress ' s article i powers and the courts ' article iii powers had to yield without any consideration of the scope of those powers, or how they might overlap with the president ' s own powers, and without any effort at balancing the interests or powers of the branches. 75","the jackson category three element of trump was, like jackson’s treatment in youngstown , very light on textualism and originalism. but in contrast to jackson’s treatment, it was formalist in the extreme. 74 the court determined that the president’s communications with the justice department were exercises of the president’s article ii removal power and take care duty. and that was that: both congress’s article i powers and the courts’ article iii powers had to yield without any consideration of the scope of those powers, or how they might overlap with the president’s own powers, and without any effort at balancing the interests or powers of the branches. 75",text,unknown,body-text,0.970,✗
this methodological approach tends to expand the category of exclusive presidential power because it does not consider any countervailing factor once an act is deemed to be an exercise of the exclusive presidential power. the approach is particularly signi /unifb01 cant because it goes to the underlying legality of presidential action and because the court married it to novel extensions of the president ' s removal power and law enforcement discretion.,this methodological approach tends to expand the category of exclusive presidential power because it does not consider any countervailing factor once an act is deemed to be an exercise of the exclusive presidential power. the approach is particularly significant because it goes to the underlying legality of presidential action and because the court married it to novel extensions of the president’s removal power and law enforcement discretion.,text,unknown,body-text,0.984,✗
"74 see roisman, supra note 35, at 42.","74 see roisman, supra note 35, at 42.",footnote,unknown,body-text,1.000,✗
"75 see trump , 603 u.s. at 608 ( ' [o]nce it is determined that the president acted within the scope of his exclusive authority, his discretion in exercising such authority cannot be subject to further judicial examination. ' ).","75 see trump , 603 u.s. at 608 (“[o]nce it is determined that the president acted within the scope of his exclusive authority, his discretion in exercising such authority cannot be subject to further judicial examination.”).",footnote,unknown,body-text,0.982,✗
"76 see collins v. yellen, 594 u.s. 220 (2021); seila law llc v. consumer fin. prot. bureau, 591 u.s. 197 (2020); free enter. fund v. pub. co. acct. oversight bd., 561 u.s. 477 (2010). the court had in various ways narrowed humphrey ' s executor v. united states , 295 u.s. 602 (1935), myers v. united states , 272 u.s. 52 (1926), and morrison v. olson , 487 u.s. 654 (1988). for an explanation, see daniel d. birk, interrogating the historical basis for a unitary executive , 73 stan. l. rev. 175, 189 -92 (2021).","76 see collins v. yellen, 594 u.s. 220 (2021); seila law llc v. consumer fin. prot. bureau, 591 u.s. 197 (2020); free enter. fund v. pub. co. acct. oversight bd., 561 u.s. 477 (2010). the court had in various ways narrowed humphrey’s executor v. united states , 295 u.s. 602 (1935), myers v. united states , 272 u.s. 52 (1926), and morrison v. olson , 487 u.s. 654 (1988). for an explanation, see daniel d. birk, interrogating the historical basis for a unitary executive , 73 stan. l. rev. 175, 189-92 (2021).",footnote,unknown,body-text,0.995,✗
"trump formally leaves these exceptions in place, though perhaps in a half-hearted way. 78 but the decision extends the president ' s exclusive removal power beyond its traditional domain of resisting forcause limits on /unifb01 rings to a different context. the court applied this exclusive power to deny congress the authority to criminalize a president ' s use of the removal power to obstruct a congressional proceeding. that ruling is remarkable enough. but its logic appears to disable congress from punishing the president for /unifb01 ring or threatening to /unifb01 re a subordinate of /unifb01 cial in an effort to facilitate any crime. 79","trump formally leaves these exceptions in place, though perhaps in a half-hearted way. 78 but the decision extends the president’s exclusive removal power beyond its traditional domain of resisting for-cause limits on firings to a different context. the court applied this exclusive power to deny congress the authority to criminalize a president’s use of the removal power to obstruct a congressional proceeding. that ruling is remarkable enough. but its logic appears to disable congress from punishing the president for firing or threatening to fire a subordinate official in an effort to facilitate any crime. 79",text,unknown,body-text,0.964,✗
"78 the court in trump stated that ' congress lacks authority to control the president ' s ' unrestricted power of removal ' with respect to ' executive of /unifb01 cers of the united states whom he has appointed, '' with a ' cf. ' citation to the seila law exceptions. trump , 603 u.s. at 608 -09 ( /unifb01 rst quoting myers , 272 u.s. at 106, 176; and then citing seila law , 591 u.s. at 215).","78 the court in trump stated that “congress lacks authority to control the president’s ‘unrestricted power of removal’ with respect to ‘executive officers of the united states whom he has appointed,’” with a “cf.” citation to the seila law exceptions. trump , 603 u.s. at 608-09 (first quoting myers , 272 u.s. at 106, 176; and then citing seila law , 591 u.s. at 215).",footnote,unknown,body-text,0.937,✗
"79 the same logic appears to apply to other exclusive powers -for example, a presidential pardon in an effort to obstruct justice would not seem to be something congress could criminalize.","79 the same logic appears to apply to other exclusive powers-for example, a presidential pardon in an effort to obstruct justice would not seem to be something congress could criminalize.",footnote,unknown,body-text,0.997,✗
"80 the chief justice maintained that the government could not introduce evidence of a president ' s of /unifb01 cial acts that were protected by immunity to prove crimes involving unprotected conduct. trump , 603 u.s. at 630 -32 ( ' part iii-c ' ). justice barrett disagreed, arguing that a president could be prosecuted (for example) for the crime of bribery because the constitution ' does not authorize a president to seek or accept bribes ' and maintained that ' excluding from trial any mention of the of /unifb01 cial act connected to the bribe would hamstring the prosecution. ' id. at 655 -66 (barrett, j., concurring in part). the chief justice replied that ' the prosecutor may point to the public record to show the fact that the president performed the of /unifb01 cial act ' and ' may admit evidence of what the president allegedly demanded, received, accepted, or agreed to receive or accept in return for being in /unifb02 uenced in the performance of the act ' but may not ' admit testimony or private records of the president or his advisers probing the of /unifb01 cial act itself. ' id. at 632 n.3 (majority opinion).","80 the chief justice maintained that the government could not introduce evidence of a president’s official acts that were protected by immunity to prove crimes involving unprotected conduct. trump , 603 u.s. at 630-32 (“part iii-c”). justice barrett disagreed, arguing that a president could be prosecuted (for example) for the crime of bribery because the constitution “does not authorize a president to seek or accept bribes” and maintained that “excluding from trial any mention of the official act connected to the bribe would hamstring the prosecution.” id. at 655-66 (barrett, j., concurring in part). the chief justice replied that “the prosecutor may point to the public record to show the fact that the president performed the official act” and “may admit evidence of what the president allegedly demanded, received, accepted, or agreed to receive or accept in return for being influenced in the performance of the act” but may not “admit testimony or private records of the president or his advisers probing the official act itself.” id. at 632 n.3 (majority opinion).",footnote,unknown,body-text,0.958,✗
"3. take care clause. third, a broader and even more signi /unifb01 cant holding is that the president has ' exclusive authority over the investigative and prosecutorial functions of the justice department and its of /unifb01 cials. ' 82 the court ostensibly tied this power to the article ii command that the president shall ' take care that the laws be faithfully executed. ' 83","third, a broader and even more significant holding is that the president has “exclusive authority over the investigative and prosecutorial functions of the justice department and its officials.” 82 the court ostensibly tied this power to the article ii command that the president shall “take care that the laws be faithfully executed.” 83",text,unknown,body-text,0.926,✗
"the court provided little support and no analysis for this conclusion. it cited cases about the president ' s broad civil and criminal law enforcement discretion that were inapposite because the court had recognized that this discretion was subject to at least some forms of congressional regulation. the court had previously ruled, for example, that congress could ' limit an agency ' s exercise of enforcement power if it wishes, either by setting substantive priorities or by circumscribing an agency ' s power to discriminate among issues or cases it will pursue. ' 84 it has also said that an ' extreme case of nonenforcement arguably could exceed the bounds of enforcement discretion ' even in the criminal context. 85","the court provided little support and no analysis for this conclusion. it cited cases about the president’s broad civil and criminal law enforcement discretion that were inapposite because the court had recognized that this discretion was subject to at least some forms of congressional regulation. the court had previously ruled, for example, that congress could “limit an agency’s exercise of enforcement power if it wishes, either by setting substantive priorities or by circumscribing an agency’s power to discriminate among issues or cases it will pursue.” 84 it has also said that an “extreme case of non-enforcement arguably could exceed the bounds of enforcement discretion” even in the criminal context. 85",text,unknown,body-text,0.983,✗
"www.lawfaremedia.org/article/what-s-going-on-in-footnote-3 (examining this dispute in detail). for purposes of the claim in the text, the upshot is even more uncertain since it involves a bribe facilitated by the exercise of an exclusive presidential power , a wrinkle that the roberts-barrett exchange did not consider. also unclear is the basis for justice barrett ' s claim that the constitution does not authorize the president to seek or accept bribes, since that does not appear to be the court ' s test for of /unifb01 cial action, much less of /unifb01 cial action for conduct concerning an exclusive presidential power.","the upshot of this exchange on its own terms is hard to fathom. see anna bower & benjamin wittes, what’s going on in footnote 3? , lawfare (july 23, 2024, 4:54 pm), https://www.lawfaremedia.org/article/what-s-going-on-in-footnote-3 (examining this dispute in detail). for purposes of the claim in the text, the upshot is even more uncertain since it involves a bribe facilitated by the exercise of an exclusive presidential power , a wrinkle that the roberts-barrett exchange did not consider. also unclear is the basis for justice barrett’s claim that the constitution does not authorize the president to seek or accept bribes, since that does not appear to be the court’s test for official action, much less official action for conduct concerning an exclusive presidential power.",text,unknown,body-text,0.857,✗
81 it is unclear on its own terms and also due to footnote three of the majority opinion. see discussion and sources cited supra note 80.,81 it is unclear on its own terms and also due to footnote three of the majority opinion. see discussion and sources cited supra note 80.,footnote,unknown,body-text,1.000,✗
"82 trump , 603 u.s. at 621; see also id. at 620 ( ' [t]he executive branch has ' exclusive authority and absolute discretion ' to decide which crimes to investigate and prosecute, including with respect to allegations of election crime. ' (quoting united states v. nixon, 418 u.s. 683, 693 (1974))).","82 trump , 603 u.s. at 621; see also id. at 620 (“[t]he executive branch has ‘exclusive authority and absolute discretion’ to decide which crimes to investigate and prosecute, including with respect to allegations of election crime.” (quoting united states v. nixon, 418 u.s. 683, 693 (1974))).",footnote,unknown,body-text,0.978,✗
"84 heckler v. chaney, 470 u.s. 821, 833 (1985); see also id. at 833 n.4 (mentioning the possibility of judicial review if ' the agency has ' consciously and expressly adopted a general policy ' that is so extreme as to amount to an abdication of its statutory responsibilities ' (quoting adams v. richardson, 480 f.2d 1159, 1162 (d.c. cir. 1973) (en banc))).","84 heckler v. chaney, 470 u.s. 821, 833 (1985); see also id. at 833 n.4 (mentioning the possibility of judicial review if “the agency has ‘consciously and expressly adopted a general policy’ that is so extreme as to amount to an abdication of its statutory responsibilities” (quoting adams v. richardson, 480 f.2d 1159, 1162 (d.c. cir. 1973) (en banc))).",footnote,unknown,body-text,0.983,✗
"trump additionally stated, citing united states v. nixon , that ' the executive branch has ' exclusive authority and absolute discretion ' to decide which crimes to investigate and prosecute. ' 86 but this was a dictum about prosecutorial discretion vis-à-vis courts uttered while rejecting justiciability objections to adjudication of the nixon subpoena. the decision nixon primarily relied on, the con /unifb01 scation cases , made clear that congress could constrain prosecutorial discretion. 87","trump additionally stated, citing united states v. nixon , that “the executive branch has ‘exclusive authority and absolute discretion’ to decide which crimes to investigate and prosecute.” 86 but this was a dictum about prosecutorial discretion vis-à-vis courts uttered while rejecting justiciability objections to adjudication of the nixon subpoena. the decision nixon primarily relied on, the confiscation cases , made clear that congress could constrain prosecutorial discretion. 87",text,unknown,body-text,0.978,✗
"nor did the court say anything about how its ruling squared with its broader take care clause jurisprudence. that clause is the main source of presidential discretion whether and how to enforce civil and criminal law. 88 but it is also the source of ' the president ' s duty to abide by and enforce the laws enacted by congress ' as part of a president ' s ' duty to respect legislative supremacy and not to act contra legem . ' 89 the important case here is kendall v. united states , where the court denied that the take care clause gave the president a ' dispensing power ' or ' power to forbid [the laws ' ] execution, ' which, if accepted, ' would be clothing the president with a power entirely to control the legislation of congress, and paralyze the administration of justice. ' 90","nor did the court say anything about how its ruling squared with its broader take care clause jurisprudence. that clause is the main source of presidential discretion whether and how to enforce civil and criminal law. 88 but it is also the source of “the president’s duty to abide by and enforce the laws enacted by congress” as part of a president’s “duty to respect legislative supremacy and not to act contra legem .” 89 the important case here is kendall v. united states , where the court denied that the take care clause gave the president a “dispensing power” or “power to forbid [the laws’] execution,” which, if accepted, “would be clothing the president with a power entirely to control the legislation of congress, and paralyze the administration of justice.” 90",text,unknown,body-text,0.973,✗
"87 the issue in the con /unifb01 scation cases , 74 u.s. (7 wall.) 454 (1868), was whether a federal attorney had discretion to dismiss a civil qui tam suit. the court stated that he did, with a large caveat about congressional control: ' public prosecutions, until they come before the court to which they are returnable, are within the exclusive direction of the district attorney, and even after they are entered in court, they are so far under his control that he may enter a nolle prosequi at any time before the jury is empanelled [sic] for the trial of the case, except in cases where it is otherwise provided in some act of congress . ' id. at 457 (emphasis added). nixon also cited the court of appeals decision in united states v. cox , 342 f.2d 167 (5th cir. 1965), which had af /unifb01 rmed only that courts (as opposed to congress) could not interfere with federal prosecutorial discretion. nixon , 418 u.s. at 693 (citing cox , 342 f.2d at 171).","87 the issue in the confiscation cases , 74 u.s. (7 wall.) 454 (1868), was whether a federal attorney had discretion to dismiss a civil qui tam suit. the court stated that he did, with a large caveat about congressional control: “public prosecutions, until they come before the court to which they are returnable, are within the exclusive direction of the district attorney, and even after they are entered in court, they are so far under his control that he may enter a nolle prosequi at any time before the jury is empanelled [sic] for the trial of the case, except in cases where it is otherwise provided in some act of congress .” id. at 457 (emphasis added). nixon also cited the court of appeals decision in united states v. cox , 342 f.2d 167 (5th cir. 1965), which had affirmed only that courts (as opposed to congress) could not interfere with federal prosecutorial discretion. nixon , 418 u.s. at 693 (citing cox , 342 f.2d at 171).",footnote,unknown,body-text,0.986,✗
"89 jack goldsmith & john f. manning, the protean take care clause , 164 u. pa. l. rev. 1835, 1848 (2016).","89 jack goldsmith & john f. manning, the protean take care clause , 164 u. pa. l. rev. 1835, 1848 (2016).",footnote,unknown,body-text,1.000,✗
"the court mentioned none of this background, and none of it was discussed in the briefs or at oral argument. yet its holding that the president has exclusive power to direct subordinates in investigations and prosecutions throws a bomb into this important corner of the law. it is hard to fathom what it might entail.","the court mentioned none of this background, and none of it was discussed in the briefs or at oral argument. yet its holding that the president has exclusive power to direct subordinates in investigations and prosecutions throws a bomb into this important corner of the law. it is hard to fathom what it might entail.",text,unknown,body-text,1.000,✗
"the /unifb01 rst thing it might entail is the death knell for morrison ' s holding that congress can ' reduce[] the amount of control or supervision that the attorney general and, through him, the president exercises over the investigation and prosecution of a certain class of alleged criminal activity. ' 93 this holding rested in part on the court ' s approval of removal restrictions for an inferior of /unifb01 cer in the justice department, a ruling that trump technically does not address. but morrison also held that congressional restrictions on presidential (and attorney-general) control over the prosecutorial discretion of a jurisdictionally constrained inferior of /unifb01 cer did not violate the separation of powers because it did not unduly burden executive branch power. 94","the first thing it might entail is the death knell for morrison ’s holding that congress can “reduce[] the amount of control or supervision that the attorney general and, through him, the president exercises over the investigation and prosecution of a certain class of alleged criminal activity.” 93 this holding rested in part on the court’s approval of removal restrictions for an inferior officer in the justice department, a ruling that trump technically does not address. but morrison also held that congressional restrictions on presidential (and attorney-general) control over the prosecutorial discretion of a jurisdictionally constrained inferior officer did not violate the separation of powers because it did not unduly burden executive branch power. 94",text,unknown,body-text,0.973,✗
"this latter holding is hard to square with trump ' s insistence that the president ' s control over investigation and prosecution is exclusive vis-à-vis congress and thus (on trump ' s formalist analysis) not subject to any countervailing burden analysis. 95 in this regard, trump quoted justice scalia ' s morrison dissent that '' investigation and prosecution of crimes is a quintessentially executive function '' in order to explain why the allegations against trump concerning his justice","this latter holding is hard to square with trump ’s insistence that the president’s control over investigation and prosecution is exclusive vis-à-vis congress and thus (on trump ’s formalist analysis) not subject to any countervailing burden analysis. 95 in this regard, trump quoted justice scalia’s morrison dissent that “‘investigation and prosecution of crimes is a quintessentially executive function’” in order to explain why the allegations against trump concerning his justice department efforts “plainly implicate trump’s ‘conclusive and preclusive’ authority.” 96",text,unknown,body-text,0.894,✗
"91 texas , 599 u.s. at 679; see also zachary s. price, enforcement discretion and executive duty , 67 vand. l. rev. 671, 681 -83 (2014).","91 texas , 599 u.s. at 679; see also zachary s. price, enforcement discretion and executive duty , 67 vand. l. rev. 671, 681-83 (2014).",footnote,unknown,body-text,0.996,✗
"trump might go further and call into question some applications of the proposition from united states v. perkins , reaf /unifb01 rmed in myers , that ' when congress by law vests the appointment of inferior of /unifb01 cers in the heads of departments, it may limit and restrict the power of removal as it deems best for the public interest. ' 97 the basic idea that the removal power is linked to the appointments power is not affected by trump . but trump arguably undercuts perkins ' logic, not through the power of removal, but rather through the president ' s exclusive power to direct law enforcement activities, which is not tied to his power over appointments. if this power is truly exclusive, then it may not be limitable by congress with respect to any executive branch action. to the extent that perkins allows congress through removal restrictions to prevent a president from directing the law enforcement actions of all subordinate executive branch of /unifb01 cials, it might not survive trump . 98","trump might go further and call into question some applications of the proposition from united states v. perkins , reaffirmed in myers , that “when congress by law vests the appointment of inferior oﬃcers in the heads of departments, it may limit and restrict the power of removal as it deems best for the public interest.” 97 the basic idea that the removal power is linked to the appointments power is not affected by trump . but trump arguably undercuts perkins ’ logic, not through the power of removal, but rather through the president’s exclusive power to direct law enforcement activities, which is not tied to his power over appointments. if this power is truly exclusive, then it may not be limitable by congress with respect to any executive branch action. to the extent that perkins allows congress through removal restrictions to prevent a president from directing the law enforcement actions of all subordinate executive branch officials, it might not survive trump . 98",text,unknown,body-text,0.978,✗
"96 id. at 620 (quoting brief for the united states, supra note 47, at 19). the court actually quoted justice scalia by quoting the government ' s brief that had quoted the statement scalia had made in his morrison dissent. see brief for the united states, supra note 47, at 19 (quoting morrison , 487 u.s. at 706 (scalia, j., dissenting)).","96 id. at 620 (quoting brief for the united states, supra note 47, at 19). the court actually quoted justice scalia by quoting the government’s brief that had quoted the statement scalia had made in his morrison dissent. see brief for the united states, supra note 47, at 19 (quoting morrison , 487 u.s. at 706 (scalia, j., dissenting)).",footnote,unknown,body-text,0.994,✗
"98 perkins appears to survive the pretrump removal cases. see, e.g. , seila law llc v. consumer fin. prot. bureau, 591 u.s. 197, 215, 217 (2020) (citing perkins , 116 u.s. at 485).","98 perkins appears to survive the pretrump removal cases. see, e.g. , seila law llc v. consumer fin. prot. bureau, 591 u.s. 197, 215, 217 (2020) (citing perkins , 116 u.s. at 485).",footnote,unknown,body-text,1.000,✗
"99 the take care clause is the source of executive enforcement discretion in civil and criminal contexts. see u.s. const. art. ii, § 3. the court cited a civil enforcement discretion case, united states v. texas , 599 u.s. 670 (2023), in support of its rule. it also cited heckler v. chaney , 470 u.s. 821, 832 (1985). the court ' s differential treatment of civil and criminal immunity for non-exclusive powers in a later section in trump that discussed immunity for non-exclusive presidential acts, see trump , 603 u.s. at 621 -28, is not pertinent to its discussion of presidentially exclusive powers, which is based on a different constitutional logic.","99 the take care clause is the source of executive enforcement discretion in civil and criminal contexts. see u.s. const. art. ii, § 3. the court cited a civil enforcement discretion case, united states v. texas , 599 u.s. 670 (2023), in support of its rule. it also cited heckler v. chaney , 470 u.s. 821, 832 (1985). the court’s differential treatment of civil and criminal immunity for non-exclusive powers in a later section in trump that discussed immunity for non-exclusive presidential acts, see trump , 603 u.s. at 621-28, is not pertinent to its discussion of presidentially exclusive powers, which is based on a different constitutional logic.",footnote,unknown,body-text,0.996,✗
"congress makes it a crime for the president to obstruct a congressional proceeding, and the president decides to enforce federal election law in a way that would otherwise be the crime of obstructing a congressional proceeding.","1. congress makes it a crime for the president to obstruct a congressional proceeding, and the president decides to enforce federal election law in a way that would otherwise be the crime of obstructing a congressional proceeding.",list_item,unknown,body-text,0.993,✗
congress in one law makes it a crime to transport one or more pounds of cocaine in interstate commerce and in a second law directs the justice department not to prosecute transportation of /unifb01 ve pounds or less unless a gun was used in the violation.,2. congress in one law makes it a crime to transport one or more pounds of cocaine in interstate commerce and in a second law directs the justice department not to prosecute transportation of five pounds or less unless a gun was used in the violation.,list_item,unknown,body-text,0.976,✗
congress enacts a law that says it shall be a crime to transport (i) more than /unifb01 ve pounds of cocaine in interstate commerce or (ii) less than /unifb01 ve pounds of cocaine in interstate commerce if the crime was committed with a gun.,3. congress enacts a law that says it shall be a crime to transport (i) more than five pounds of cocaine in interstate commerce or (ii) less than five pounds of cocaine in interstate commerce if the crime was committed with a gun.,list_item,unknown,body-text,0.955,✗
congress bans tiktok from operating inside the united states and imposes large civil penalties for violations. 101,4. congress bans tiktok from operating inside the united states and imposes large civil penalties for violations. 101,list_item,unknown,body-text,0.987,✗
"situation one is trump v. united states . the court held that the criminal prohibition against the president obstructing a congressional proceeding had to give way to his exclusive power to enforce federal election law. although situation two is different from situation one in expressly seeking to limit law enforcement discretion, it is like situation one in seeking in one law to constrain the president ' s discretion to enforce another law. it is unclear how trump operates in situation two, though one could argue that it means that the second law, the one that seeks to constrain presidential discretion, is unconstitutional.","situation one is trump v. united states . the court held that the criminal prohibition against the president obstructing a congressional proceeding had to give way to his exclusive power to enforce federal election law. although situation two is different from situation one in expressly seeking to limit law enforcement discretion, it is like situation one in seeking in one law to constrain the president’s discretion to enforce another law. it is unclear how trump operates in situation two, though one could argue that it means that the second law, the one that seeks to constrain presidential discretion, is unconstitutional.",text,unknown,body-text,0.997,✗
