pdf_text,html_text,docling_label,docling_layer,ground_truth_label,match_score,label_match
"while personal motivations to comply with rules differ, they are culture dependent as much as they are also educationally, family, and socially dependent. gut feelings and religious motivations have a stronger correlation with obeying cultural (customary) rules than with the legal ones. but this presumption, adopted automatically from the western societiesõ perspective, turns out to be less relevant in systems where political power is joined with the religious one, namely in theocratic countries. in fact, this discussion enters a fascinating border zone between law, science, and anthropology.","while personal motivations to comply with rules differ, they are culture dependent as much as they are also educationally, family, and socially dependent. gut feelings and religious motivations have a stronger correlation with obeying cultural (customary) rules than with the legal ones. but this presumption, adopted automatically from the western societies’ perspective, turns out to be less relevant in systems where political power is joined with the religious one, namely in theocratic countries. in fact, this discussion enters a fascinating border zone between law, science, and anthropology.",text,unknown,body-text,0.998,✗
"to best compare power of legal and cultural rules it could be useful to examine their (i) sources, (ii) purposes, (iii) values, (iv) content, (v) regulating methods, (vi) societal links, (vii) obedience, and (viii) enforcement.","to best compare power of legal and cultural rules it could be useful to examine their (i) sources, (ii) purposes, (iii) values, (iv) content, (v) regulating methods, (vi) societal links, (vii) obedience, and (viii) enforcement.",text,unknown,body-text,1.000,✗
"11 tamar frankel, living in different cultures xxiv (2019).","[11] tamar frankel, living in different cultures xxiv (2019).",footnote,unknown,body-text,0.983,✗
"is to consolidate such a model. in the case of culture rules, their consolidation creates a custom. in the case of legal rules, after they consolidate through the formalized process of adoption, promulgation and use, finally they create a legal system. the consolidation of the customized culture and of the durable legal system is based on the formal (external) principles which are indispensable for their stability. in democracies, the universal acceptance (social deal) is necessary for their existence. stability, cohesion, and clarity are essential for their quality. these formal principles are separate from material (internal) principles and values to which these rules refer.","sources. the original source of both legal and cultural rules is the need to organize the coexistence of individuals in a community within a model that is considered desirable by the community and its leaders. the aim of these norms is to consolidate such a model. in the case of culture rules, their consolidation creates a custom. in the case of legal rules, after they consolidate through the formalized process of adoption, promulgation and use, finally they create a legal system. the consolidation of the customized culture and of the durable legal system is based on the formal (external) principles which are indispensable for their stability. in democracies, the universal acceptance (social deal) is necessary for their existence. stability, cohesion, and clarity are essential for their quality. these formal principles are separate from material (internal) principles and values to which these rules refer.",text,unknown,body-text,0.855,✗
goals. a look at the similarities and differences in cultural and legal rules can be taken from different perspectives and can relate to various areas. it is particularly interesting to examine the social role that both legal and cultural rules play. the fundamental needs that law and culture rules must meet are to agree upon a form of coexistence that enables societies to achieve common goals.,goals. a look at the similarities and differences in cultural and legal rules can be taken from different perspectives and can relate to various areas. it is particularly interesting to examine the social role that both legal and cultural rules play. the fundamental needs that law and culture rules must meet are to agree upon a form of coexistence that enables societies to achieve common goals.,text,unknown,body-text,1.000,✗
"the purpose of the norms on which both law and culture are based is similar. both regulatory systems share two main objectives: regulating relationships of individuals with other individuals and regulating relationships of individuals with their leaders and masters. however, even though law and culture share the same objectives, they may differ in the methods by which each addresses these objectives and their enforcement. the reasons for the differences may vary and may include different history, different natural environmentsñsuch as climate, or vicinity to waters or oceanñand different neighbors.","the purpose of the norms on which both law and culture are based is similar. both regulatory systems share two main objectives: regulating relationships of individuals with other individuals and regulating relationships of individuals with their leaders and masters. however, even though law and culture share the same objectives, they may differ in the methods by which each addresses these objectives and their enforcement. the reasons for the differences may vary and may include different history, different natural environments-such as climate, or vicinity to waters or ocean-and different neighbors.",text,unknown,body-text,0.997,✗
values. the most important axis of reflections is the consideration of the internal values incorporated within the rules. ethical values are core to both the legal system and the culture in a given population.,values. the most important axis of reflections is the consideration of the internal values incorporated within the rules. ethical values are core to both the legal system and the culture in a given population.,text,unknown,body-text,1.000,✗
"the reach of the legal and cultural rules extends outside the country where they were issued. both within and outside of a jurisdiction, the enforcement of these rules is based on the need for trust. the need for trust refers both to international and intranational relations, and the rules refer in different ways to the concept of doing the right thing. on this point, legal rules may differ from some cultural ones, depending on which values they are based. the axiological references are always at the center of law. they incorporate such values as justice, righteousness, fairness, balance, and transparency. in addition, they are referred to in the culture rules, designed to assure equality, care, openness, and the alike. on the other hand, many of these values refer to law and culture to the same extent. the human activities driven by any valueñwhether material or notñrefer to the creation and protection of a value, and to sharing this value with the others.","the reach of the legal and cultural rules extends outside the country where they were issued. both within and outside of a jurisdiction, the enforcement of these rules is based on the need for trust. the need for trust refers both to international and intranational relations, and the rules refer in different ways to the concept of doing the right thing. on this point, legal rules may differ from some cultural ones, depending on which values they are based. the axiological references are always at the center of law. they incorporate such values as justice, righteousness, fairness, balance, and transparency. in addition, they are referred to in the culture rules, designed to assure equality, care, openness, and the alike. on the other hand, many of these values refer to law and culture to the same extent. the human activities driven by any value-whether material or not-refer to the creation and protection of a value, and to sharing this value with the others.",text,unknown,body-text,0.998,✗
"regulating methods. the way in which the rules regulate is built on multiple factors, the strongest of which are individual motivations of their addressees. and these motivations differ. they depend not only on the relevant culture, but on education, family, and social rules. the rules are therefore culture dependent as much as educationally, familially and socially dependent. religious motivations, for example, have stronger correlation with obeying cultural (custom) rules than with the legal ones. among the very fundamental motivations that make both cultural and legal rules efficient are the ethics. also, there are other important (founding) values of the law itself. one of the values is the stability and predictability of these rules. this is the dogmatic foundation of the law. even though it is discredited or denied by some deconstructionist streams of contemporary doctrine that refer to the fast changes, the certainty of the rules and the entire rule system is the ultimate guarantee of the systemõs efficiency. another is the coherence of the system. it is being challenged by numerous threats that jeopardize it, such as ubiquitousness, incompleteness, and inconsistency between the rules.","regulating methods. the way in which the rules regulate is built on multiple factors, the strongest of which are individual motivations of their addressees. and these motivations differ. they depend not only on the relevant culture, but on education, family, and social rules. the rules are therefore culture dependent as much as educationally, familially and socially dependent. religious motivations, for example, have stronger correlation with obeying cultural (custom) rules than with the legal ones. among the very fundamental motivations that make both cultural and legal rules efficient are the ethics. also, there are other important (founding) values of the law itself. one of the values is the stability and predictability of these rules. this is the dogmatic foundation of the law. even though it is discredited or denied by some deconstructionist streams of contemporary doctrine that refer to the fast changes, the certainty of the rules and the entire rule system is the ultimate guarantee of the system’s efficiency. another is the coherence of the system. it is being challenged by numerous threats that jeopardize it, such as ubiquitousness, incompleteness, and inconsistency between the rules.",text,unknown,body-text,0.999,✗
"legal rules also should be rational, comprehensible, and knowable. additionally, a clear hierarchy of sources as a key tool for the systematic interpretation that eliminates gaps and collisions makes the system of rules logical and structurally correct, and the continuity of the creation of the law system allows for understanding it. finally, anthropocentrism, which means that no other interests than the interests of humans and those other values that are important for humans (be it individual or collective), are in the center of the system created by the legal rules.","legal rules also should be rational, comprehensible, and knowable. additionally, a clear hierarchy of sources as a key tool for the systematic interpretation that eliminates gaps and collisions makes the system of rules logical and structurally correct, and the continuity of the creation of the law system allows for understanding it. finally, anthropocentrism, which means that no other interests than the interests of humans and those other values that are important for humans (be it individual or collective), are in the center of the system created by the legal rules.",text,unknown,body-text,1.000,✗
"societal links. compliance within reference to the legal rules is a state of accordance with the entirety of a normative environment despite the nature of these norms and independent of whether they are strictly binding or not. for example, in corporate law, regardless of how good the rules are, the problem is how to convince people to follow them. this can be achieved by a threat of punishment, reward, or education. this leads to a couple of psychological questions: how peopleõs behavior can be shaped in order to assure compliance with the rules and which personal drivers work the most efficiently. if the purpose is shaping peopleõs behavior, we ought to understand the ways in which behavior is induced or enticed.","societal links. compliance within reference to the legal rules is a state of accordance with the entirety of a normative environment despite the nature of these norms and independent of whether they are strictly binding or not. for example, in corporate law, regardless of how good the rules are, the problem is how to convince people to follow them. this can be achieved by a threat of punishment, reward, or education. this leads to a couple of psychological questions: how people’s behavior can be shaped in order to assure compliance with the rules and which personal drivers work the most efficiently. if the purpose is shaping people’s behavior, we ought to understand the ways in which behavior is induced or enticed.",text,unknown,body-text,0.997,✗
"nation, local and regional communities, other groups) is placed and to where the power authorized by this individual and these communities is directed. for legal rules, obedience refers to the formal authority; for culture rules, it is the informal authority of the society. it is worth noting that the informal authority of the society has often been powerful enough to assure obedience, even despite lack of acceptance of some rules by some individuals in some cases.","obedience. power and authority are the formalized pressures of the society. the difficulty is to recognize where an individual versus the collectivities (the nation, local and regional communities, other groups) is placed and to where the power authorized by this individual and these communities is directed. for legal rules, obedience refers to the formal authority; for culture rules, it is the informal authority of the society. it is worth noting that the informal authority of the society has often been powerful enough to assure obedience, even despite lack of acceptance of some rules by some individuals in some cases.",text,unknown,body-text,0.856,✗
enforcement. enforcement refers to the ways in which people can be induced to act in a certain way. rules are not sufficient unless they are followed or enforced. the right execution involves not only the motivation underlying the rules but also their enforcement. even religious leadership can be very strong with relatively little enforcement. but perception changes in this case if we think of a kind of a òdeferred enforcementó where believers follow the rules proposed by their religious leaders by accepting the concept of an ultimate justice that will enforce the judgement on their behavior in the future.,enforcement. enforcement refers to the ways in which people can be induced to act in a certain way. rules are not sufficient unless they are followed or enforced. the right execution involves not only the motivation underlying the rules but also their enforcement. even religious leadership can be very strong with relatively little enforcement. but perception changes in this case if we think of a kind of a “deferred enforcement” where believers follow the rules proposed by their religious leaders by accepting the concept of an ultimate justice that will enforce the judgment on their behavior in the future.,text,unknown,body-text,0.996,✗
iv. how trust and abuse of trust are inculcated in people,iv. how trust and abuse of trust are inculcated in people,section_header,unknown,body-text,1.000,✗
"the importance of law and culture also emerges when analyzing the problem of abuse of power resulting in a traumatic experience. psychiatrists would suggest that many of the human characteristics may be the reflection of human childhoodõs traumatic experiences. for example, a child transferred at an early age to an orphanage may have very different trusting tendencies as compared to a child raised by supportive parents at home.","the importance of law and culture also emerges when analyzing the problem of abuse of power resulting in a traumatic experience. psychiatrists would suggest that many of the human characteristics may be the reflection of human childhood’s traumatic experiences. for example, a child transferred at an early age to an orphanage may have very different trusting tendencies as compared to a child raised by supportive parents at home.",text,unknown,body-text,0.998,✗
"a person, who, as a child, had one or a few bad experiences at school, may carry the trauma of the experience to adulthood. bad experiences of trusting at a very early age are likely to produce a trauma which is carried for life or at least until the person undergoes psychiatric treatment, which helps resurface these childhood experiences to be remembered, understood, and often analyzed. it is at this point that relief may occur. memory and realization of the source offer the key for relief and a more controlled and rational reaction to present events and experiences.","a person, who, as a child, had one or a few bad experiences at school, may carry the trauma of the experience to adulthood. bad experiences of trusting at a very early age are likely to produce a trauma which is carried for life or at least until the person undergoes psychiatric treatment, which helps resurface these childhood experiences to be remembered, understood, and often analyzed. it is at this point that relief may occur. memory and realization of the source offer the key for relief and a more controlled and rational reaction to present events and experiences.",text,unknown,body-text,1.000,✗
"thus, a childhood event that resulted in a painful exposure to a breach of trust may be carried to an approach of mistrust and sometimes to a behavior of breach of trust. the realization of the source of this feeling may relieve the child-nowadult of mistrust.","thus, a childhood event that resulted in a painful exposure to a breach of trust may be carried to an approach of mistrust and sometimes to a behavior of breach of trust. the realization of the source of this feeling may relieve the child-now-adult of mistrust.",text,unknown,body-text,0.998,✗
"in addition, and just as importantly, mistrust spawns weak trustworthiness. the vague memory of the painful breach of trust may provide the model of the same behavior as a protection against being the subject of this painful treatment. similarly, an unfair treatment at a very early age is likely to be forgotten, but the painful and angry reaction may be carried to become part of a personõs behavior.","in addition, and just as importantly, mistrust spawns weak trustworthiness. the vague memory of the painful breach of trust may provide the model of the same behavior as a protection against being the subject of this painful treatment. similarly, an unfair treatment at a very early age is likely to be forgotten, but the painful and angry reaction may be carried to become part of a person’s behavior.",text,unknown,body-text,0.998,✗
"however, sociopaths may not only carry their own mistrust and lack of trust as a protection. they may find soul brothers and sisters, as well as organizations, that share either the actual reaction, backed by their background, or follow friends and leaders that have a similar reaction.","however, sociopaths may not only carry their own mistrust and lack of trust as a protection. they may find soul brothers and sisters, as well as organizations, that share either the actual reaction, backed by their background, or follow friends and leaders that have a similar reaction.",text,unknown,body-text,1.000,✗
"these circumstances and interactions can spawn a culture of sociopaths. the united states, as well as part of europe, has had a history of the mafia, which demonstrates this type of group culture.","these circumstances and interactions can spawn a culture of sociopaths. the united states, as well as part of europe, has had a history of the mafia, which demonstrates this type of group culture.",text,unknown,body-text,1.000,✗
"sociopaths are driven to suspect, mistrust, and react by breach of trust in them. they are suspicious, see breach of trust all around them, and justify their tendency to reciprocate in kind. their model spawns a reflection by their followers and gives rise of a culture of mistrust and a large number of sociopaths who habitually practice a breach other peopleõs trust in them. this result is not automatic. it is a product of a slow process and sometimes years of leadership and practices that then take root in a culture and are hard to change.","sociopaths are driven to suspect, mistrust, and react by breach of trust in them. they are suspicious, see breach of trust all around them, and justify their tendency to reciprocate in kind. their model spawns a reflection by their followers and gives rise of a culture of mistrust and a large number of sociopaths who habitually practice a breach other people’s trust in them. this result is not automatic. it is a product of a slow process and sometimes years of leadership and practices that then take root in a culture and are hard to change.",text,unknown,body-text,0.998,✗
"even if the breach of trust and the gain spawn benefits, it seems that the feelings of winning and achievement do not last. one reason may be the realization that the violation is not only prohibited but also punished by some of societyõs rules of law or culture. regardless of whether the violator disagrees with societyõs rules, the punishment that is looming large in the background usually does not leave.","even if the breach of trust and the gain spawn benefits, it seems that the feelings of winning and achievement do not last. one reason may be the realization that the violation is not only prohibited but also punished by some of society’s rules of law or culture. regardless of whether the violator disagrees with society’s rules, the punishment that is looming large in the background usually does not leave.",text,unknown,body-text,0.995,✗
"even if the rewards of the breach are rich, there is usually a looming shadow of disapproval. this shadow can accompany the violator of trust even when it is supported by a myriad of arguments, justifications, and even pride.","even if the rewards of the breach are rich, there is usually a looming shadow of disapproval. this shadow can accompany the violator of trust even when it is supported by a myriad of arguments, justifications, and even pride.",text,unknown,body-text,1.000,✗
"the life of a trust abuser is not necessarily a happy one. fear of reprisals may be nodding in the background. the desire for more could be already percolating. with these feelings may come the search for a culprit or someone to blame. any helper in the violation of other peopleõs trust may be a good target for blame, especially if that helper has performed the directions of the abuser. a search for a culprit may be accompanied by the preparation for another abuse of trust. besides, the pattern may become a habit. it is something to plan, to prepare, to find whom to blame later, if necessary, and it involves the self-satisfaction of being smart and exposing the stupidity of others, especially those whom the person feels are competitors.","the life of a trust abuser is not necessarily a happy one. fear of reprisals may be nodding in the background. the desire for more could be already percolating. with these feelings may come the search for a culprit or someone to blame. any helper in the violation of other people’s trust may be a good target for blame, especially if that helper has performed the directions of the abuser. a search for a culprit may be accompanied by the preparation for another abuse of trust. besides, the pattern may become a habit. it is something to plan, to prepare, to find whom to blame later, if necessary, and it involves the self-satisfaction of being smart and exposing the stupidity of others, especially those whom the person feels are competitors.",text,unknown,body-text,0.999,✗
"abuse of trust is not necessarily ever satisfied. its short-term satisfaction, as well as its longer concerns, are not lasting enough to erase the childhood anger and anguish and fill the void of a pattern of similar behavior. thus, abuse of trust may become a habit that locks the actor in the jail of habitual similar behavior.","abuse of trust is not necessarily ever satisfied. its short-term satisfaction, as well as its longer concerns, are not lasting enough to erase the childhood anger and anguish and fill the void of a pattern of similar behavior. thus, abuse of trust may become a habit that locks the actor in the jail of habitual similar behavior.",text,unknown,body-text,1.000,✗
"rules of culture are enforced in a number of ways. the following are the usually most effective and powerful ones, although their order of presentation does not necessarily demonstrate their history or relative effectiveness. that effect might depend on the nature and history of the particular culture group. but a general observation may suggest that the enforcement of a rule of culture is based on fear, such as the police enforcement or punishment of prison or fines. in that case, the identity and type of the enforcers is most effective. however, in many situations the more hidden the identity of the enforcer, the more effective the rulesõ enforcement might be.","rules of culture are enforced in a number of ways. the following are the usually most effective and powerful ones, although their order of presentation does not necessarily demonstrate their history or relative effectiveness. that effect might depend on the nature and history of the particular culture group. but a general observation may suggest that the enforcement of a rule of culture is based on fear, such as the police enforcement or punishment of prison or fines. in that case, the identity and type of the enforcers is most effective. however, in many situations the more hidden the identity of the enforcer, the more effective the rules’ enforcement might be.",text,unknown,body-text,0.999,✗
"the reason for this observation is the humansõ internal conflict. most humans, if not all, seek freedom to think and act as they wish and to receive all the protection and needs that they require and cannot provide for themselves. however, unlike many animals and living units in which support for members of their species is genetic, the humansõ support of other humans is not genetic. 12 it is not inbred. even the parentsõ love of their children does not reach the genetic level and depends on the nature of the relationship, the individuals, and the way they were raised.","the reason for this observation is the humans’ internal conflict. most humans, if not all, seek freedom to think and act as they wish and to receive all the protection and needs that they require and cannot provide for themselves. however, unlike many animals and living units in which support for members of their species is genetic, the humans’ support of other humans is not genetic. [12] it is not inbred. even the parents’ love of their children does not reach the genetic level and depends on the nature of the relationship, the individuals, and the way they were raised.",text,unknown,body-text,0.993,✗
"therefore, if the possible supporter must be relied upon and if this supporter is not forced to provide the necessary support, the supporter may gain power over the dependent personõs behavior by threatening to withdraw, or actually withdrawing, support, or conditioning support on required behavior by the dependent. in sum, human support of other humans is not free; it can be accompanied by the supporterõs power to control and influence the dependentsõ behavior.","therefore, if the possible supporter must be relied upon and if this supporter is not forced to provide the necessary support, the supporter may gain power over the dependent person’s behavior by threatening to withdraw, or actually withdrawing, support, or conditioning support on required behavior by the dependent. in sum, human support of other humans is not free; it can be accompanied by the supporter’s power to control and influence the dependents’ behavior.",text,unknown,body-text,0.994,✗
"a culture, which is enforced by entrenched habits, is shielded more effectively against horrific surprises for which people are unprepared. habits of good fundamental behavior are necessary for the survival of any society. just as crucial, however, is the requirement of any culture to include a habit of flexibility in order to reflect and adjust to environmental changes and to be linked to necessary fundamental values. for example, trust is a foundation of obedience. distrust is likely to destroy it. trust must be linked to trustworthiness, without which trust will be destroyed.","a culture, which is enforced by entrenched habits, is shielded more effectively against horrific surprises for which people are unprepared. habits of good fundamental behavior are necessary for the survival of any society. just as crucial, however, is the requirement of any culture to include a habit of flexibility in order to reflect and adjust to environmental changes and to be linked to necessary fundamental values. for example, trust is a foundation of obedience. distrust is likely to destroy it. trust must be linked to trustworthiness, without which trust will be destroyed.",text,unknown,body-text,1.000,✗
"a habitual obedience creates not only an easy way to behave, as does any habit, but also may produce an uneasy feeling when disobedience is an option. this uneasy feeling may be overcome when obedience imposes harsh and painful results. however, even the danger of such results may be overcome when obedience to orders produces related and similar pain, or if it has created a counter-habit of disobedience. furthermore, habits of both obedience and disobedience may depend on the habit of reliance on others to support either of these behaviors. for some people, habits are a relief against the painful internal decision-making choices of unknown results.","a habitual obedience creates not only an easy way to behave, as does any habit, but also may produce an uneasy feeling when disobedience is an option. this uneasy feeling may be overcome when obedience imposes harsh and painful results. however, even the danger of such results may be overcome when obedience to orders produces related and similar pain, or if it has created a counter-habit of disobedience. furthermore, habits of both obedience and disobedience may depend on the habit of reliance on others to support either of these behaviors. for some people, habits are a relief against the painful internal decision-making choices of unknown results.",text,unknown,body-text,1.000,✗
"in sum, habits may be induced by other humans, or by a changed environment, and not necessarily by third parties. in addition, habits are strong internal selfenforcers. thus, a fairly consistent feature of habits is the difficulty of changing them.","in sum, habits may be induced by other humans, or by a changed environment, and not necessarily by third parties. in addition, habits are strong internal self-enforcers. thus, a fairly consistent feature of habits is the difficulty of changing them.",text,unknown,body-text,0.998,✗
"12 see frankel, supra note 1.","[12] see frankel, supra note 1.",footnote,unknown,body-text,0.967,✗
"forms of protection may involve: seeking and discovering the stronger partyõs weak points and vulnerable desires, and then using those weakness points to achieve protection; seeking others to provide protection and reducing the strength of the opponent; or ascertaining the strong partyõs desires and trying to use it as a counter powerful protection by offering and withdrawing the satisfaction of these desires.","forms of protection may involve: seeking and discovering the stronger party’s weak points and vulnerable desires, and then using those weakness points to achieve protection; seeking others to provide protection and reducing the strength of the opponent; or ascertaining the strong party’s desires and trying to use it as a counter powerful protection by offering and withdrawing the satisfaction of these desires.",text,unknown,body-text,0.995,✗
"when the weaker person lacks the advantage of controlling something that the stronger person desires (i.e. , the stronger person needs the weaker personõs contributions or cooperation as well), the weaker person may depend for protection on this strong personõs need for protection. to be sure, if the dependent party has such an advantage, it might have a protective bargaining chip to manage the relationship with the powerful party. otherwise, dependence on the other party becomes deeper.","when the weaker person lacks the advantage of controlling something that the stronger person desires (i.e. , the stronger person needs the weaker person’s contributions or cooperation as well), the weaker person may depend for protection on this strong person’s need for protection. to be sure, if the dependent party has such an advantage, it might have a protective bargaining chip to manage the relationship with the powerful party. otherwise, dependence on the other party becomes deeper.",text,unknown,body-text,0.996,✗
"so long as a dependent person has a counter-control over a source of power, such as the army or finance or anything that the controlling person needs, the dependent party has a measure of protection against coercion.","so long as a dependent person has a counter-control over a source of power, such as the army or finance or anything that the controlling person needs, the dependent party has a measure of protection against coercion.",text,unknown,body-text,1.000,✗
"however, when the coercive member controls these means, such as large sources of a countryõs wealth, this control supports the coercive power of the strong person and induces further obedience. in contrast, if the weak person or persons control these sources, this control may become the strong personõs òachilles heel.ó if the weak person is able to recruit othersõ help both within the area of the powerful party, as well as outside it, the cooperating parties may overcome the strong person or group of people that rules.","however, when the coercive member controls these means, such as large sources of a country’s wealth, this control supports the coercive power of the strong person and induces further obedience. in contrast, if the weak person or persons control these sources, this control may become the strong person’s “achilles heel.” if the weak person is able to recruit others’ help both within the area of the powerful party, as well as outside it, the cooperating parties may overcome the strong person or group of people that rules.",text,unknown,body-text,0.990,✗
"comparing the effects of long-term changes in the enforcement as compared to short-term changes in the environment on the enforcement of rules invites the question: òhow is the enforcement of a rule affected by long-term possible events as compared to short-term surprises?ó in both cases, we deal with the same puzzling elementñthe range of the ruleõs enforcement, when the rule itself is not explicit about enforcement. however, in a long-term rule, the substance variations of the rule are known fairly well in advance. in addition, most importantly, the ruleõs interpretation and its range of application have been tested and examined in various contexts, subjects, and enforcement forms. furthermore, the long-term rule has been adjusted by interpretation not only to the reality of the date of its passage but also to changes that may have occurred since its passage.","comparing the effects of long-term changes in the enforcement as compared to short-term changes in the environment on the enforcement of rules invites the question: “how is the enforcement of a rule affected by long-term possible events as compared to short-term surprises?” in both cases, we deal with the same puzzling element-the range of the rule’s enforcement, when the rule itself is not explicit about enforcement. however, in a long-term rule, the substance variations of the rule are known fairly well in advance. in addition, most importantly, the rule’s interpretation and its range of application have been tested and examined in various contexts, subjects, and enforcement forms. furthermore, the long-term rule has been adjusted by interpretation not only to the reality of the date of its passage but also to changes that may have occurred since its passage.",text,unknown,body-text,0.994,✗
"in the first case, there are long-term applications of a rule, its interpretation and precedents, and a system of interpretation that would apply to new situations. in the second, short-term surprise command, this application of the rule has not been tested and no precedent has been established as to its range and rationale. therefore, the surprise commandõs legitimacy and its range must be examined and established. however, the òsurpriseó of the surprise command should not be a surprise to the subject of the command but to the range of interpretation and applicability of the rule. it is not whether the subject of the command knew of its legitimacy but whether a command under such circumstances is valid. but if the law requires that person to be aware of the command and understand it, then these conditions, like all conditions concerning the force of the command as law, must be observed in order to enforce the command.","in the first case, there are long-term applications of a rule, its interpretation and precedents, and a system of interpretation that would apply to new situations. in the second, short-term surprise command, this application of the rule has not been tested and no precedent has been established as to its range and rationale. therefore, the surprise command’s legitimacy and its range must be examined and established. however, the “surprise” of the surprise command should not be a surprise to the subject of the command but to the range of interpretation and applicability of the rule. it is not whether the subject of the command knew of its legitimacy but whether a command under such circumstances is valid. but if the law requires that person to be aware of the command and understand it, then these conditions, like all conditions concerning the force of the command as law, must be observed in order to enforce the command.",text,unknown,body-text,0.997,✗
"in addition, a long-term rule and its application to new situations are likely to produce a system of interpreting the ruleõs applicability to new òsurpriseó situations. this is a system of precedents. it requires the innovator of the new interpretation to justify it, usually by demonstrating that the innovationõs roots, purposes, and underlying values are tightly linked to the foundational rationale of the rule. yet, the interpretation must be performed by an independent party rather than the commander or the subject to the command. to be sure, both parties may present their case, but neither should decide its outcome.","in addition, a long-term rule and its application to new situations are likely to produce a system of interpreting the rule’s applicability to new “surprise” situations. this is a system of precedents. it requires the innovator of the new interpretation to justify it, usually by demonstrating that the innovation’s roots, purposes, and underlying values are tightly linked to the foundational rationale of the rule. yet, the interpretation must be performed by an independent party rather than the commander or the subject to the command. to be sure, both parties may present their case, but neither should decide its outcome.",text,unknown,body-text,0.994,✗
"the more difficult, yet perhaps also most effective, form of conditioning humans is cooperation with those who agree only partially with oneõs view and values. seeking the common ground and looking for ways to compromise and reach a òyesó may be the hardest. it requires weighing the value of oneõs own values with a concern not only between what is best for the actor versus the best for society now and long-term, but also oneõs own interests, benefits, and losses. in these cases, the satisfaction might come from the impact on social values and following behavior. anger may convert into satisfaction, and winning may convert into a satisfying compromise by many more people than one could imagine thus creating a surprisingly large following. it is winning not against the other party but with the other party.","the more difficult, yet perhaps also most effective, form of conditioning humans is cooperation with those who agree only partially with one’s view and values. seeking the common ground and looking for ways to compromise and reach a “yes” may be the hardest. it requires weighing the value of one’s own values with a concern not only between what is best for the actor versus the best for society now and long-term, but also one’s own interests, benefits, and losses. in these cases, the satisfaction might come from the impact on social values and following behavior. anger may convert into satisfaction, and winning may convert into a satisfying compromise by many more people than one could imagine thus creating a surprisingly large following. it is winning not against the other party but with the other party.",text,unknown,body-text,0.994,✗
"to what extent does a time span affect the partiesõ power? possibility, rather than assured happening, would weaken the party whose power depends on a possible event. in contract, if an event is likely to tighten and increase the power of a party, then even though the event is only a possibility, it might cast its shadow on the controlling party. for example, elections in a democratic regime demonstrate the effect of the unknown results. similarly, a monarchõs power is weakened with the event of his or her sickness.","to what extent does a time span affect the parties’ power? possibility, rather than assured happening, would weaken the party whose power depends on a possible event. in contract, if an event is likely to tighten and increase the power of a party, then even though the event is only a possibility, it might cast its shadow on the controlling party. for example, elections in a democratic regime demonstrate the effect of the unknown results. similarly, a monarch’s power is weakened with the event of his or her sickness.",text,unknown,body-text,0.996,✗
"similarly, there are rules in any workplace regarding dress and form of addressing each other. these rules are understood and followed almost automatically. yet, they are subject to exceptions. if any participant wishes to break the rule, for example, by missing a meeting, the participant is expected ask for permission from a person who is authorized to grant the permission. this person is recognized in the rule as well. at home, parents might ask permission from each other; children might have to ask the mother or father or both.","similarly, there are rules in any workplace regarding dress and form of addressing each other. these rules are understood and followed almost automatically. yet, they are subject to exceptions. if any participant wishes to break the rule, for example, by missing a meeting, the participant is expected ask for permission from a person who is authorized to grant the permission. this person is recognized in the rule as well. at home, parents might ask permission from each other; children might have to ask the mother or father or both.",text,unknown,body-text,1.000,✗
"in this family context, the rules can be long-term, and the exceptions require an authorized permission. such rules flow from repeated occurrence. the exceptions to the rules usually arise with short-term and spotty surprises, such as a job requirement for the parents, a unique event for the children, or illness or for any member of the family.","in this family context, the rules can be long-term, and the exceptions require an authorized permission. such rules flow from repeated occurrence. the exceptions to the rules usually arise with short-term and spotty surprises, such as a job requirement for the parents, a unique event for the children, or illness or for any member of the family.",text,unknown,body-text,1.000,✗
"there are other contexts in which rules can acquire the force of a habit subject to exceptions for justifiable reasons. these cases cover specific groups, repeated events and circumstances, and exceptions for unique unanticipated situations. in addition, these cases need not be applicable only to people who know each other. they could be institutional rules, such as for schools, religious institutions, theaters, and more.","there are other contexts in which rules can acquire the force of a habit subject to exceptions for justifiable reasons. these cases cover specific groups, repeated events and circumstances, and exceptions for unique unanticipated situations. in addition, these cases need not be applicable only to people who know each other. they could be institutional rules, such as for schools, religious institutions, theaters, and more.",text,unknown,body-text,1.000,✗
"different societies use different methods and ways to enforce their values. many of the underlying values driving these rules are similar, although elements of enforcement may be combined in different ways. the combination may be the product of different priorities which can result in different enforcement of the rules. 13","different societies use different methods and ways to enforce their values. many of the underlying values driving these rules are similar, although elements of enforcement may be combined in different ways. the combination may be the product of different priorities which can result in different enforcement of the rules. [13]",text,unknown,body-text,0.997,✗
"societies may enforce their values in different ways. methods for enforcement may include force and coercion; rewards for compliance and punishment for non-compliance; conditioning the population from a very early age to comply with the directives of parents, teachers, and government officials; demonstrating, following, and enforcement from a very early age by watching appropriate movies and theater; competition of various abilities from spelling to sports and support of the needy.","societies may enforce their values in different ways. methods for enforcement may include force and coercion; rewards for compliance and punishment for non-compliance; conditioning the population from a very early age to comply with the directives of parents, teachers, and government officials; demonstrating, following, and enforcement from a very early age by watching appropriate movies and theater; competition of various abilities from spelling to sports and support of the needy.",text,unknown,body-text,1.000,✗
