pdf_text,html_text,docling_label,docling_layer,ground_truth_label,match_score,label_match
"the outcome of this compensatory exchange is captured by arthur ripstein's interpretation of the modern compensatory damages remedy in tort cases as involving 'a normative claim about the relation between wrongdoing and repair.' 61 onthis normative account of injury compensation, 'the sole rationale for granting damages at all-for bringing the coercive and cumbrous machinery of the state to bear on a particular defendant to require him to compensate the plaintiff he has injured-is the respect in which damages make it as if the wrong had never happened.' 62 the wrongdoing or debt is cancelled, ending the matter.","the outcome of this compensatory exchange is captured by arthur ripstein’s interpretation of the modern compensatory damages remedy in tort cases as involving “a normative claim about the relation between wrongdoing and repair.” 61 arthur ripstein, as if it had never happened , 48 wm. & mary l. rev. 1957, 1961 (2007). on this normative account of injury compensation, “the sole rationale for granting damages at all-for bringing the coercive and cumbrous machinery of the state to bear on a particular defendant to require him to compensate the plaintiff he has injured-is the respect in which damages make it as if the wrong had never happened.” 62 id. the wrongdoing or debt is cancelled, ending the matter.",text,unknown,body-text,0.922,✗
"for present purposes, the important point is that social currency is the medium of exchange for attaining full compensation or equitable balance. thus, as a conceptual matter, the tort system would be perfectly compensatory, in the requisite normative sense, if there were no constraints on the amount of social currency for compensating injury.","for present purposes, the important point is that social currency is the medium of exchange for attaining full compensation or equitable balance. thus, as a conceptual matter, the tort system would be perfectly compensatory, in the requisite normative sense, if there were no constraints on the amount of social currency for compensating injury.",text,unknown,body-text,1.000,✗
"under conditions of perfect compensation, tort liability cannot be justified with deterrence reasoning. a duty-bearer who acts tortiously can fully repair any wrongfully caused injuries through the payment of perfectly compensatory damages, eliminating any reason to deter injury-causing behavior. to be clear, deterrence can be an incidental consequence of a duty insofar as duty-bearers choose to comply with the legal obligation when they would not otherwise act in this way absent such a duty. but deterrence does not justify a tort duty or the imposition of liability in a world of perfect injury compensation.","under conditions of perfect compensation, tort liability cannot be justified with deterrence reasoning. a duty-bearer who acts tortiously can fully repair any wrongfully caused injuries through the payment of perfectly compensatory damages, eliminating any reason to deter injury-causing behavior. to be clear, deterrence can be an incidental consequence of a duty insofar as duty-bearers choose to comply with the legal obligation when they would not otherwise act in this way absent such a duty. but deterrence does not justify a tort duty or the imposition of liability in a world of perfect injury compensation.",text,unknown,body-text,1.000,✗
"for these same reasons, there is no need for either tort law or criminal law to punish anyone for injuring another. even if someone decides to act tortiously and is willing to pay compensatory damages for having done so, that payment is perfectly compensatory and makes the plaintiff normatively whole. the compensatory damages remedy eliminates any normative concerns about the occurrence of injury, obviating the need to punish a defendant wrongdoer with punitive damages or criminal liability for having engaged in the injurycausing behavior.","for these same reasons, there is no need for either tort law or criminal law to punish anyone for injuring another. even if someone decides to act tortiously and is willing to pay compensatory damages for having done so, that payment is perfectly compensatory and makes the plaintiff normatively whole. the compensatory damages remedy eliminates any normative concerns about the occurrence of injury, obviating the need to punish a defendant wrongdoer with punitive damages or criminal liability for having engaged in the injury-causing behavior.",text,unknown,body-text,0.999,✗
"of course, duty-bearers might try to shirk their compensatory obligation. in that event, the need for punishment arises. enforcing an obligation to pay compensation, however, is quite different from employing either punitive damages or the criminal law to punish someone for having engaged in the injury-causing behavior. the common law would be fundamentally altered in a world of perfect injury compensation and unlimited compensatory resources.","of course, duty-bearers might try to shirk their compensatory obligation. in that event, the need for punishment arises. enforcing an obligation to pay compensation, however, is quite different from employing either punitive damages or the criminal law to punish someone for having engaged in the injury-causing behavior. the common law would be fundamentally altered in a world of perfect injury compensation and unlimited compensatory resources.",text,unknown,body-text,1.000,✗
"conceptually (though not realistically), the exchange of social currency in the state of nature attained full and perfect compensation or equitable balance in the realm of honor. the emergence of centralized government and other changed social conditions transformed the normative properties of injury compensation.","conceptually (though not realistically), the exchange of social currency in the state of nature attained full and perfect compensation or equitable balance in the realm of honor. the emergence of centralized government and other changed social conditions transformed the normative properties of injury compensation.",text,unknown,body-text,1.000,✗
"in the state of nature, full compensation could be attained for fatal injuries only because the entitlement was held by the family, clan, or tribe to which the decedent belonged. 68 in these ancient societies, as henry sumner maine explained, the individual's status within 'the household of which he forms a part' largely determined 'the rules which he obeys,' leaving 'the very smallest room for contract' or the ability of individuals to mutually agree upon the rights and duties governing their interactions. 69 as maine then famously demonstrated, the development of 'progressive societies' involved 'a movement from status to contract .' 70 onceindividuals were freed from the shackles of their status within the collective and could voluntarily create their own rights and duties, any entitlement to compensation was their own and not held by the collective to which they belonged. the development of individual rights had compensatory consequences-in the event of fatal injury, the decedent right-holder could never be compensated after the fact with monetary damages, an inherent compensatory problem that did not exist in the state of nature.","in the state of nature, full compensation could be attained for fatal injuries only because the entitlement was held by the family, clan, or tribe to which the decedent belonged. 68 see supra note 57 and accompanying text. in these ancient societies, as henry sumner maine explained, the individual’s status within “the household of which he forms a part” largely determined “the rules which he obeys,” leaving “the very smallest room for contract” or the ability of individuals to mutually agree upon the rights and duties governing their interactions. 69 maine , supra note 58, at 311-12. as maine then famously demonstrated, the development of “progressive societies” involved “a movement from status to contract .” 70 id. at 170. once individuals were freed from the shackles of their status within the collective and could voluntarily create their own rights and duties, any entitlement to compensation was their own and not held by the collective to which they belonged. the development of individual rights had compensatory consequences-in the event of fatal injury, the decedent right-holder could never be compensated after the fact with monetary damages, an inherent compensatory problem that did not exist in the state of nature.",text,unknown,body-text,0.954,✗
"following the transition from the state of nature, the newly centralized government was able to sufficiently secure the public peace over time. individuals no longer had to maintain their honor to deter others from attacking them. today, the compensatory ideal does not strike an equitable balance between the honor of injurers and their victims-a fundamental alteration in the normative character of compensatory damages.","following the transition from the state of nature, the newly centralized government was able to sufficiently secure the public peace over time. individuals no longer had to maintain their honor to deter others from attacking them. today, the compensatory ideal does not strike an equitable balance between the honor of injurers and their victims-a fundamental alteration in the normative character of compensatory damages.",text,unknown,body-text,1.000,✗
"these changes in social conditions bring us into the modern world, where money is a scarce compensatory resource inherently incapable of attaining perfect injury compensation across all cases.","these changes in social conditions bring us into the modern world, where money is a scarce compensatory resource inherently incapable of attaining perfect injury compensation across all cases.",text,unknown,body-text,1.000,✗
"in the state of nature, the exchange of social currency was not the only way to obtain equitable balance between injurers and their victims. perfect compensation could also involve replacement in kind, an ideal embodied in the moral code known as lex talionis or the talion, 77 captured by the biblical passage commonly paraphrased as 'an eye for an eye, a tooth for a tooth.' 78 in cases of intentional wrongdoing, blinded victims could not regain their eyesight by gouging out the eyes of their injurers. nevertheless, the remedy effectuated a normative replacement in kind-a blinded victim would restore their honor and attain equitable balance by intentionally inflicting the same indignity on the injurer.","in the state of nature, the exchange of social currency was not the only way to obtain equitable balance between injurers and their victims. perfect compensation could also involve replacement in kind, an ideal embodied in the moral code known as lex talionis or the talion, 77 miller , supra note 54, at 20-21. captured by the biblical passage commonly paraphrased as “an eye for an eye, a tooth for a tooth.” 78 see exodus 21, 24. in cases of intentional wrongdoing, blinded victims could not regain their eyesight by gouging out the eyes of their injurers. nevertheless, the remedy effectuated a normative replacement in kind-a blinded victim would restore their honor and attain equitable balance by intentionally inflicting the same indignity on the injurer.",text,unknown,body-text,0.961,✗
"these practices subsequently shaped the early common law in medieval england, which 'simply codified existing custom' in the preceding state of nature. 85 in this era:","these practices subsequently shaped the early common law in medieval england, which “simply codified existing custom” in the preceding state of nature. 85 whitman, supra note 45, at 53. in this era:",text,unknown,body-text,0.904,✗
"by accepting monetary compensation, injury victims could retain their honor-and restore equitable balance with their injurers-because they always had the choice to exact revenge instead. as william miller explains, '[r]evenge always coexisted with a compensation option. the conceptual underpinning was exactly the same in either case: both revenge and compensation were articulated solely in idioms of repayment of debts and of settling scores and accounts.' 84 the revenge option gave injury victims the means to attain equitable balance when compensation would not adequately restore their lost honor.","by accepting monetary compensation, injury victims could retain their honor-and restore equitable balance with their injurers-because they always had the choice to exact revenge instead. as william miller explains, “[r]evenge always coexisted with a compensation option. the conceptual underpinning was exactly the same in either case: both revenge and compensation were articulated solely in idioms of repayment of debts and of settling scores and accounts.” 84 miller , supra note 54, at 25. the revenge option gave injury victims the means to attain equitable balance when compensation would not adequately restore their lost honor.",text,unknown,body-text,0.972,✗
"the distinction between crime and tort was not a difference between two kinds of wrongful acts. in most instances, the same wrong could be prosecuted either as a crime or as a tort. nor was the distinction a difference between the kinds of persons who could initiate the actions. victims could initiate actions of both kinds. according to the lawyers, victims who preferred vengeance over compensation prosecuted their wrongdoers for crime. victims who preferred compensation over vengeance sued their wrongdoers for tort. 86","the distinction between crime and tort was not a difference between two kinds of wrongful acts. in most instances, the same wrong could be prosecuted either as a crime or as a tort. nor was the distinction a difference between the kinds of persons who could initiate the actions. victims could initiate actions of both kinds. according to the lawyers, victims who preferred vengeance over compensation prosecuted their wrongdoers for crime. victims who preferred compensation over vengeance sued their wrongdoers for tort. 86 david j. seipp, the distinction between crime and tort in the early common law , 76 b.u. l. rev. 59, 59-60 (1996) (paragraph structure eliminated).",text,unknown,body-text,0.876,✗
"over time, the criminal law became the exclusive province of the state, leaving the victims of crime with a tort claim for monetary compensation. the rise of punitive damages within tort law then became the injury victim's surrogate to obtain retribution for reprehensible misconduct that the compensatory damages remedy could not adequately redress. but unlike its counterpart in the state of nature, the punitive remedy is embodied in an award of monetary damages. this tort remedy enables an injured victim to exact financial revenge without engaging in any violence-a civilized attribute of the tort remedy which gained further value as the market economy developed. the only wayto punish a corporate wrongdoer-the cause of widespread injury in modern society-is by inflicting financial pain through a tort award of punitive damages. these developments have led to the now conventional understanding that the early common law 'approach[ed] the field of tort through the field of crime.' 87","over time, the criminal law became the exclusive province of the state, leaving the victims of crime with a tort claim for monetary compensation. the rise of punitive damages within tort law then became the injury victim’s surrogate to obtain retribution for reprehensible misconduct that the compensatory damages remedy could not adequately redress. but unlike its counterpart in the state of nature, the punitive remedy is embodied in an award of monetary damages. this tort remedy enables an injured victim to exact financial revenge without engaging in any violence-a civilized attribute of the tort remedy which gained further value as the market economy developed. the only way to punish a corporate wrongdoer-the cause of widespread injury in modern society-is by inflicting financial pain through a tort award of punitive damages. these developments have led to the now conventional understanding that the early common law “approach[ed] the field of tort through the field of crime.” 87 2 frederick pollock & frederic william maitland, the history of english law 530 (2d ed. 1968); see also dobbs, hayden & bublick , supra note 5, § 4, at 3 (“american common law, including tort law, grew out of english common law. in the development of early english law, tort law in turn grew out of criminal law.”).",text,unknown,body-text,0.860,✗
"however, the premise that tort damages are the civilized outgrowth of punitive revenge (the province of criminal law) is belied by the historical practices that entwined the two remedies. we effectively disentangled the two in our earlier thought experiment, which demonstrated how perfect compensation obviates the need for criminal punishment. 88 by implication, the inherent inadequacy of monetary tort remedies generates the rationale for criminal liability: if the only legal response to murder and other forms of highly culpable injury-causing misconduct involved inadequate monetary sanctions, the public peace would be unduly threatened. hence, the need to criminally punish injury-causing behavior stems from the failure of monetary damages to adequately protect basic tort rights-a relationship between these two fields of the common law opposite from the conventional account.","however, the premise that tort damages are the civilized outgrowth of punitive revenge (the province of criminal law) is belied by the historical practices that entwined the two remedies. we effectively disentangled the two in our earlier thought experiment, which demonstrated how perfect compensation obviates the need for criminal punishment. 88 see supra section ii.b. by implication, the inherent inadequacy of monetary tort remedies generates the rationale for criminal liability: if the only legal response to murder and other forms of highly culpable injury-causing misconduct involved inadequate monetary sanctions, the public peace would be unduly threatened. hence, the need to criminally punish injury-causing behavior stems from the failure of monetary damages to adequately protect basic tort rights-a relationship between these two fields of the common law opposite from the conventional account.",text,unknown,body-text,0.987,✗
"having historically situated the monetary damages remedy, we can now see why it is supposed to retain at least some of social currency's normative properties. this duality is most apparent when monetary damages compensate the nonmonetary injuries of pain and suffering. tort law recognizes that these damages 'cannot restore the injured person to his previous position' and instead are supposed to 'give to the injured person some pecuniary return for what he has suffered or is likely to suffer.' 89 '[s]ome pecuniary return' for pain and suffering can be adequately compensatory only if the monetary damages serve as social currency that adequately restores plaintiffs to the same normative positions they occupied prior to their injuries.","having historically situated the monetary damages remedy, we can now see why it is supposed to retain at least some of social currency’s normative properties. this duality is most apparent when monetary damages compensate the nonmonetary injuries of pain and suffering. tort law recognizes that these damages “cannot restore the injured person to his previous position” and instead are supposed to “give to the injured person some pecuniary return for what he has suffered or is likely to suffer.” 89 restatement (second) of torts § 903 cmt. a ( a.l.i. 1979). “[s]ome pecuniary return” for pain and suffering can be adequately compensatory only if the monetary damages serve as social currency that adequately restores plaintiffs to the same normative positions they occupied prior to their injuries.",text,unknown,body-text,0.953,✗
"so, too, punitive damages must be a form of social currency. a financial penalty can serve as a form of interpersonal punishment only if it readjusts the relationship between the plaintiff and defendant in the requisite normative sense-the defining property of social currency.","so, too, punitive damages must be a form of social currency. a financial penalty can serve as a form of interpersonal punishment only if it readjusts the relationship between the plaintiff and defendant in the requisite normative sense-the defining property of social currency.",text,unknown,body-text,1.000,✗
"in a pluralist tort system, ordinary money can function as social currency only if its commercial or commodified meaning is socially distinguishable from its normative meaning in reordering the relationship between a plaintiff and defendant. this distinction explains why the damages rule only requires 'some pecuniary return' for nonmonetary injuries rather than the amount that would fully restore the plaintiff's welfare to the pre-injury state. 'some pecuniary return' can be adequately compensatory in a normative sense even if its market value does not fully restore the plaintiff's welfare to the pre-injury state.","in a pluralist tort system, ordinary money can function as social currency only if its commercial or commodified meaning is socially distinguishable from its normative meaning in reordering the relationship between a plaintiff and defendant. this distinction explains why the damages rule only requires “some pecuniary return” for nonmonetary injuries rather than the amount that would fully restore the plaintiff’s welfare to the pre-injury state. “some pecuniary return” can be adequately compensatory in a normative sense even if its market value does not fully restore the plaintiff’s welfare to the pre-injury state.",text,unknown,body-text,0.990,✗
"by contrast, compensatory damages for economic harms are wholly a matter of ordinary commercial money. for these types of harms, 'compensatory damages are designed to place [the plaintiff] in a position substantially equivalent in a pecuniary way to that which he would have occupied had no tort been committed.' 93 one dollar of a financial loss is fully compensated by one dollar of damages, an equivalency based on the market value of a dollar and not on any further social meaning.","by contrast, compensatory damages for economic harms are wholly a matter of ordinary commercial money. for these types of harms, “compensatory damages are designed to place [the plaintiff] in a position substantially equivalent in a pecuniary way to that which he would have occupied had no tort been committed.” 93 restatement (second) of torts § 903 cmt. a. (a.l.i. 1979). one dollar of a financial loss is fully compensated by one dollar of damages, an equivalency based on the market value of a dollar and not on any further social meaning.",text,unknown,body-text,0.939,✗
"excepting compensation for economic harms, the monetary damages remedy embodies a duality of normative meaning-it is both fully commodified and imbued with a social meaning for reordering relationships between injurers and their victims. this normative duality raises an obvious question: is it possible in a mature market economy to adequately distinguish money's commodified meaning from its normative meaning in (re)ordering social relationships?","excepting compensation for economic harms, the monetary damages remedy embodies a duality of normative meaning-it is both fully commodified and imbued with a social meaning for reordering relationships between injurers and their victims. this normative duality raises an obvious question: is it possible in a mature market economy to adequately distinguish money’s commodified meaning from its normative meaning in (re)ordering social relationships?",text,unknown,body-text,0.998,✗
"but even if commercial money can still adequately serve as a form of social currency, its ability to function in that normative manner is considerably constrained by the irreparable nature of bodily injuries and the scarcity of money. these two limitations of the monetary damages remedy create inherent compensatory problems.","but even if commercial money can still adequately serve as a form of social currency, its ability to function in that normative manner is considerably constrained by the irreparable nature of bodily injuries and the scarcity of money. these two limitations of the monetary damages remedy create inherent compensatory problems.",text,unknown,body-text,1.000,✗
"the claim that tort damages are adequately compensatory is bankrupted by the common-law rule that barred recovery in the event of the right-holder's death. the most severe bodily injury of all-premature death-received zero compensatory damages. there is no respect in which this damages rule restored right-holders to the normative position they occupied prior to the fatal injury, regardless of whether tort damages are supposed to be fair or full.","the claim that tort damages are adequately compensatory is bankrupted by the common-law rule that barred recovery in the event of the right-holder’s death. the most severe bodily injury of all-premature death-received zero compensatory damages. there is no respect in which this damages rule restored right-holders to the normative position they occupied prior to the fatal injury, regardless of whether tort damages are supposed to be fair or full.",text,unknown,body-text,0.998,✗
the manner in which tort law handles the problem of premature death has posed an ongoing puzzle. according to frederick pollock's influential 1887 treatise:,the manner in which tort law handles the problem of premature death has posed an ongoing puzzle. according to frederick pollock’s influential 1887 treatise:,text,unknown,body-text,0.994,✗
"this is one of the least rational parts of our law. the common law maxim is actio personalis moritur cum persona , or the right of action for tort is put an end to by the death of either party . . . . at one time it may have been justified by the vindictive and quasi -criminal character of suits for civil injuries. a process which is still felt to be a substitute for private war [the blood feud] may seem incapable of being continued on behalf of or against a dead man's estate . . . . but when once the notion of vengeance has been put aside, and that of compensation substituted, the rule actio personalis moritur cum persona seems to be without plausible ground. 98","this is one of the least rational parts of our law. the common law maxim is actio personalis moritur cum persona , or the right of action for tort is put an end to by the death of either party . . . . at one time it may have been justified by the vindictive and quasi -criminal character of suits for civil injuries. a process which is still felt to be a substitute for private war [the blood feud] may seem incapable of being continued on behalf of or against a dead man’s estate . . . . but when once the notion of vengeance has been put aside, and that of compensation substituted, the rule actio personalis moritur cum persona seems to be without plausible ground. 98 frederick pollock, the law of torts: a treatise on the principles of obligations arising from civil wrongs in the common law 40-41 (phila., the blackstone publ’g co. 1887) (paragraph structure omitted).",text,unknown,body-text,0.867,✗
"the common-law approach would be irrational, as pollock claimed, if the absence of a damages remedy means that the common law is simply not concerned about premature death. an obvious rejoinder is that the criminal law provides the requisite protection. this response is not fully persuasive, however. individuals often fatally injure someone else without engaging in criminal misconduct, as frequently occurs in motor-vehicle crashes. 103 criminal liability does not attach to all accidents causing premature death, and in these cases, tort law does not compensate decedents for their loss of life's pleasures. wereturn, then, to pollock's claim that there is no 'plausible ground' for this feature of the common law.","the common-law approach would be irrational, as pollock claimed, if the absence of a damages remedy means that the common law is simply not concerned about premature death. an obvious rejoinder is that the criminal law provides the requisite protection. this response is not fully persuasive, however. individuals often fatally injure someone else without engaging in criminal misconduct, as frequently occurs in motor-vehicle crashes. 103 e.g. , people v. boutin, 555 n.e.2d 253, 254 (n.y. 1990). criminal liability does not attach to all accidents causing premature death, and in these cases, tort law does not compensate decedents for their loss of life’s pleasures. we return, then, to pollock’s claim that there is no “plausible ground” for this feature of the common law.",text,unknown,body-text,0.955,✗
"pollock assumes that the damages remedy supplies the only protection against wrongful death, and so the common-law rule barring recovery implies that tort law does not protect individuals from fatal injuries. however, if tort law otherwise adequately accounts for these harms outside the damages remedy, then it could fairly protect individuals from the threat of premature death even in the absence of both criminal and tort liability. put somewhat differently, although wrongful-death damages are neither fair nor full for the decedent right-holder, the tort right might nevertheless be constructed to fairly protect right-holders from bodily injury, including premature death. in that event, imperfect injury compensation via the damages remedy for wrongful death would influence the negligence rule's substantive formulation. we discuss these issues at greater length in part iv.","pollock assumes that the damages remedy supplies the only protection against wrongful death, and so the common-law rule barring recovery implies that tort law does not protect individuals from fatal injuries. however, if tort law otherwise adequately accounts for these harms outside the damages remedy, then it could fairly protect individuals from the threat of premature death even in the absence of both criminal and tort liability. put somewhat differently, although wrongful-death damages are neither fair nor full for the decedent right-holder, the tort right might nevertheless be constructed to fairly protect right-holders from bodily injury, including premature death. in that event, imperfect injury compensation via the damages remedy for wrongful death would influence the negligence rule’s substantive formulation. we discuss these issues at greater length in part iv.",text,unknown,body-text,0.999,✗
the discussion so far has shown that compensatory resources are scarce in part because no amount of money can fully repair a lost life or a badly injured body. the other primary reason for the scarcity of compensatory resources stems from the social fact that defendants often do not have enough financial assets to satisfy a tort judgment-the problem of insolvency.,the discussion so far has shown that compensatory resources are scarce in part because no amount of money can fully repair a lost life or a badly injured body. the other primary reason for the scarcity of compensatory resources stems from the social fact that defendants often do not have enough financial assets to satisfy a tort judgment-the problem of insolvency.,text,unknown,body-text,1.000,✗
"in light of debt's historical importance and the associated obligations that normatively ordered social relations in ancient societies, it should come as no surprise that one's failure to pay off a compensatory debt-or any other debt for that matter-was an egregious wrongdoing. hence, many of the 'common words for 'debt' in european languages' are 'synonyms for 'fault,' 'sin,' or 'guilt'; just as a criminal owes a debt to society, a debtor is always a sort of criminal.' 104","in light of debt’s historical importance and the associated obligations that normatively ordered social relations in ancient societies, it should come as no surprise that one’s failure to pay off a compensatory debt-or any other debt for that matter-was an egregious wrongdoing. hence, many of the “common words for ‘debt’ in european languages” are “synonyms for ‘fault,’ ‘sin,’ or ‘guilt’; just as a criminal owes a debt to society, a debtor is always a sort of criminal.” 104 graeber , supra note 46, at 121.",text,unknown,body-text,0.938,✗
"today, of course, insolvent defendants do not face imprisonment and can file for bankruptcy. but before we can properly analyze how bankruptcy affects substantive tort law, we must first determine how the problem of insolvencyand debtor's prison-previously influenced the development of substantive tort law.","today, of course, insolvent defendants do not face imprisonment and can file for bankruptcy. but before we can properly analyze how bankruptcy affects substantive tort law, we must first determine how the problem of insolvency-and debtor’s prison-previously influenced the development of substantive tort law.",text,unknown,body-text,0.995,✗
"compensatory resources are scarce for two basic reasons: ordinary money is a poor substitute for the irreparable harm of bodily injury, and defendants often do not have enough money to fully satisfy their compensatory obligations. both sources of scarcity factor into the normative calculus of tort law and change the substantive common law from its idealized compensatory form into a set of rules that largely characterize the modern tort system and its relation to the criminal law. having identified the reasons why substantive tort law depends on the availability of compensatory resources, we can now fill in the heretofore missing account of how bankruptcy and liability insurance shape substantive tort doctrine as a matter of principle.","compensatory resources are scarce for two basic reasons: ordinary money is a poor substitute for the irreparable harm of bodily injury, and defendants often do not have enough money to fully satisfy their compensatory obligations. both sources of scarcity factor into the normative calculus of tort law and change the substantive common law from its idealized compensatory form into a set of rules that largely characterize the modern tort system and its relation to the criminal law. having identified the reasons why substantive tort law depends on the availability of compensatory resources, we can now fill in the heretofore missing account of how bankruptcy and liability insurance shape substantive tort doctrine as a matter of principle.",text,unknown,body-text,1.000,✗
"a perfectly compensatory social currency can always attain the requisite equitable balance in cases of bodily injury, eliminating the legal concern about preventing injury. the social currency perfectly substitutes for the victim's lost bodily integrity in the relevant normative sense, thereby erasing any inherent normative difference between the victim's physical-security interest and the injurer's conflicting liberty interest. premature death and other irreparable bodily injuries, however, preclude such compensation and accordingly alter the normative balance between security and liberty.","a perfectly compensatory social currency can always attain the requisite equitable balance in cases of bodily injury, eliminating the legal concern about preventing injury. the social currency perfectly substitutes for the victim’s lost bodily integrity in the relevant normative sense, thereby erasing any inherent normative difference between the victim’s physical-security interest and the injurer’s conflicting liberty interest. premature death and other irreparable bodily injuries, however, preclude such compensation and accordingly alter the normative balance between security and liberty.",text,unknown,body-text,0.995,✗
"the prospect of debtor's prison made it even more difficult for tort law to prioritize a right-holder's interest in physical security over the duty-bearer's conflicting liberty interest. until the early-twentieth century, individuals who were rendered insolvent by tort judgments faced the prospect of going to jail because of debt. 119 forms of tort liability that regularly threatened insolvency, therefore, implicated the ordinary duty-bearer's interest in avoiding prison. this interest was not merely a severe deprivation of liberty; it often was functionally indistinguishable from a direct threat to the physical security of the imprisoned debtor:","the prospect of debtor’s prison made it even more difficult for tort law to prioritize a right-holder’s interest in physical security over the duty-bearer’s conflicting liberty interest. until the early-twentieth century, individuals who were rendered insolvent by tort judgments faced the prospect of going to jail because of debt. 119 see supra section iii.d. forms of tort liability that regularly threatened insolvency, therefore, implicated the ordinary duty-bearer’s interest in avoiding prison. this interest was not merely a severe deprivation of liberty; it often was functionally indistinguishable from a direct threat to the physical security of the imprisoned debtor:",text,unknown,body-text,0.975,✗
"until the twentieth century, however, the same underlying problem of scarce compensatory resources made it unjustifiable to prioritize security over liberty. in the early stages of economic development, a society must expend most of its wealth to satisfy basic needs like hunger and shelter. the per capita gdp in the united states in 1820, for example, was $1,287 measured in 1990 international dollars (equal to around $3,150 today). 118 for the ordinary person, an obligation to compensate another's injury would largely or wholly drain the financial resources minimally required to maintain a healthy existence. in this era, the ordinary right-holder's interest in physical security was normatively indistinguishable from the ordinary duty-bearer's interest in having sufficient financial assets to buy food and shelter; tort law could not defensibly prioritize one interest over the other.","until the twentieth century, however, the same underlying problem of scarce compensatory resources made it unjustifiable to prioritize security over liberty. in the early stages of economic development, a society must expend most of its wealth to satisfy basic needs like hunger and shelter. the per capita gdp in the united states in 1820, for example, was $1,287 measured in 1990 international dollars (equal to around $3,150 today). 118 see angus maddison, monitoring the world economy 1820-1992 , 23 tbl. 1-3 (oecd development centre 1995). for the ordinary person, an obligation to compensate another’s injury would largely or wholly drain the financial resources minimally required to maintain a healthy existence. in this era, the ordinary right-holder’s interest in physical security was normatively indistinguishable from the ordinary duty-bearer’s interest in having sufficient financial assets to buy food and shelter; tort law could not defensibly prioritize one interest over the other.",text,unknown,body-text,0.941,✗
"in 1800, one inmate of a new york debtor's prison concluded that 'imprisonment for debt was a form of capital punishment wielded by private creditors with the acquiescence of the state.' 121 some states subsequently adopted a reform that released debtors from jail 'who were genuinely impoverished or who were willing to assign all of their property for the benefit of their creditors,' an outcome that 'produced what governor oliver wolcott of connecticut was later to call a 'civil death.' ' 122","in 1800, one inmate of a new york debtor’s prison concluded that “imprisonment for debt was a form of capital punishment wielded by private creditors with the acquiescence of the state.” 121 id. at 102, 105 (describing arguments in a newspaper published by william keteltas while he was in debtor’s prison). some states subsequently adopted a reform that released debtors from jail “who were genuinely impoverished or who were willing to assign all of their property for the benefit of their creditors,” an outcome that “produced what governor oliver wolcott of connecticut was later to call a ‘civil death.’ ” 122 coleman , supra note 14, at 252.",text,unknown,body-text,0.853,✗
"once again, accounting for the general availability of compensatory resources sheds new light on tort law's development. 'the prevailing view of american tort history regards nineteenth-century tort doctrine as deliberately structured to accommodate the economic interests of emerging industry.' 124 the associated claim that courts limited liability to 'subsidize' the newly industrializing economy is hard to square with available evidence. 125 the foregoing analysis provides additional historical reasons for rejecting the subsidy thesis. by limiting liability to avoid depressing economic development, courts could defensibly rely on the associated concern of ensuring that individuals would have the financial ability to maintain their physical health. the lack of social wealth in this era largely eliminated the normative difference between one's security interest and another's conflicting liberty interest chiefly concerned about survival. this reason of principle justified extensive rules of 'no liability.'","once again, accounting for the general availability of compensatory resources sheds new light on tort law’s development. “the prevailing view of american tort history regards nineteenth-century tort doctrine as deliberately structured to accommodate the economic interests of emerging industry.” 124 gary t. schwartz, tort law and the economy in nineteenth-century america: a reinterpretation , 90 yale l.j. 1717, 1717 (1981). the associated claim that courts limited liability to “subsidize” the newly industrializing economy is hard to square with available evidence. 125 see id. the foregoing analysis provides additional historical reasons for rejecting the subsidy thesis. by limiting liability to avoid depressing economic development, courts could defensibly rely on the associated concern of ensuring that individuals would have the financial ability to maintain their physical health. the lack of social wealth in this era largely eliminated the normative difference between one’s security interest and another’s conflicting liberty interest chiefly concerned about survival. this reason of principle justified extensive rules of “no liability.”",text,unknown,body-text,0.930,✗
