pdf_text,html_text,docling_label,docling_layer,ground_truth_label,match_score,label_match
"the circuits also had disparate interpretations of the tax power injury. the tax power injury describes the federal curtailing of a state's ability to exercise its sovereign tax powers, whether because of ambiguity, coercion, or undue federal limitations. whereas the spending contract injury relates to the state's sovereign rights to an uncoerced and unambiguous offer, the tax power injury speaks more to the substance of that contract. state plaintiffs, the theory suggests, have a cognizable injury where a spending condition 'casts a pall over' the 'exercise [of their] sovereign tax power.' 219 the tax power injury grants standing where federal legislation 'unconstitutionally intrud[es] on [a state's] sovereign authority,' 220 and threatens the state's 'sovereign prerogative to 'tax its residents as it sees fit.' ' 221","the circuits also had disparate interpretations of the tax power injury. the tax power injury describes the federal curtailing of a state’s ability to exercise its sovereign tax powers, whether because of ambiguity, coercion, or undue federal limitations. whereas the spending contract injury relates to the state’s sovereign rights to an uncoerced and unambiguous offer, the tax power injury speaks more to the substance of that contract. state plaintiffs, the theory suggests, have a cognizable injury where a spending condition “casts a pall over” the “exercise [of their] sovereign tax power.” 219 ohio v. yellen, 53 f.4th at 990. the tax power injury grants standing where federal legislation “unconstitutionally intrud[es] on [a state’s] sovereign authority,” 220 kentucky v. yellen, 54 f.4th at 360 (nalbandian, j., concurring in part and dissenting in part). and threatens the state’s “sovereign prerogative to ‘tax its residents as it sees fit.’ ” 221 arizona v. yellen, 34 f.4th 841, 851 (9th cir. 2022).",text,unknown,body-text,0.885,✗
"states should, in some cases, have standing to challenge unconstitutional congressional exercises of the spending clause. but when? prior spending clause cases required states plaintiffs to have suffered some injury to have standing to challenge the unduly coercive or ambiguous spending conditions. the offset provision cases were a mixed, first attempt at articulating those injuries. conceptually, the courts were not far off the mark: states suffer some form of the spending contract and tax power sovereign injuries when congress spends impermissibly.","states should, in some cases, have standing to challenge unconstitutional congressional exercises of the spending clause. but when? prior spending clause cases required states plaintiffs to have suffered some injury to have standing to challenge the unduly coercive or ambiguous spending conditions. the offset provision cases were a mixed, first attempt at articulating those injuries. conceptually, the courts were not far off the mark: states suffer some form of the spending contract and tax power sovereign injuries when congress spends impermissibly.",text,unknown,body-text,1.000,✗
"however, if future spending clause cases follow the majority of circuit courts, the offset provision cases will have lowered pleading standards for states. as this part explains, the injuries create two new approaches for states to unilaterally block federal policy: searching and destroying ambiguity and quarantining 'sovereign' powers from federal influence. without any requirements of imminence or concreteness, states that sniff out qualifying spending conditions will always find their way into federal court.","however, if future spending clause cases follow the majority of circuit courts, the offset provision cases will have lowered pleading standards for states. as this part explains, the injuries create two new approaches for states to unilaterally block federal policy: searching and destroying ambiguity and quarantining “sovereign” powers from federal influence. without any requirements of imminence or concreteness, states that sniff out qualifying spending conditions will always find their way into federal court.",text,unknown,body-text,0.996,✗
"nonetheless, states should have spending contract standing in some cases. federal courts should be available to serve as 'mediators' when states face actual coercion to ensure a healthy federalism. 258 the best way to achieve this balance of federalism and the separation of powers is to look to spending clause jurisprudence. in cases like dole and sebelius , there was no question that states had standing to sue given the legislation's immediate obligations. 259 there, the federal offers required legislation from the states-you don't get this money unless you raise the legal drinking age. 260 the states had to undertake immediate and definite compliance as a condition of receiving the money and risked losing existing federal funds if they failed to comply. 261 in such cases that require near-immediate action for money, states would not be able to complete the required act if congress's expectations were ambiguous, or they would be unfairly forced to act if the bargaining was coercive or ambiguous. states have spending contract standing in these cases to challenge potentially ambiguous or coercive offers.","nonetheless, states should have spending contract standing in some cases. federal courts should be available to serve as “mediators” when states face actual coercion to ensure a healthy federalism. 258 wright & miller , supra note 90, § 3531.11.1. the best way to achieve this balance of federalism and the separation of powers is to look to spending clause jurisprudence. in cases like dole and sebelius , there was no question that states had standing to sue given the legislation’s immediate obligations. 259 see supra section i.c. there, the federal offers required legislation from the states-you don’t get this money unless you raise the legal drinking age. 260 south dakota v. dole, 483 u.s. 203, 205 (1987). the states had to undertake immediate and definite compliance as a condition of receiving the money and risked losing existing federal funds if they failed to comply. 261 see nat’l fed’n of indep. bus. v. sebelius, 567 u.s. 519, 581-82 (2012); bagenstos, supra note 83, at 870. in such cases that require near-immediate action for money, states would not be able to complete the required act if congress’s expectations were ambiguous, or they would be unfairly forced to act if the bargaining was coercive or ambiguous. states have spending contract standing in these cases to challenge potentially ambiguous or coercive offers.",text,unknown,body-text,0.905,✗
"no article i power-let alone spending-demands linguistic perfection. pennhurst does not provide this sort of substantive attack on ambiguity; it and arlington applied a clear-statement rule of statutory construction that ensures states have fair notice of their duties and obligations after accepting federal funds. 269 the rule does not create any substantive limit on federal power, 270 so it should not give states a nebulous, ambiguity-challenging cause of action.","no article i power-let alone spending-demands linguistic perfection. pennhurst does not provide this sort of substantive attack on ambiguity; it and arlington applied a clear-statement rule of statutory construction that ensures states have fair notice of their duties and obligations after accepting federal funds. 269 see pasachoff, supra note 201, at 589. the rule does not create any substantive limit on federal power, 270 id. so it should not give states a nebulous, ambiguity-challenging cause of action.",text,unknown,body-text,0.956,✗
"furthermore, states should not have standing based on the subject matter of the federal regulation alone. both the ninth and eleventh circuits appear to treat the subject matter of the offset provision, which implicates a state's ability to create and cut taxes, as a plus factor in finding standing. 277 although the fifth circuit did not discuss the tax power injury directly, its reasoning on the merits is also troubling on this front, as anytime congress 'require[s] the states to accept policy changes, [it] triggers the [spending clause's] coercion analysis.' 278 this rule is unworkable for standing: standing should not be based on whether the spending condition at issue touches something 'too sovereign-y' because that standard provides judges too much unfettered discretion.","furthermore, states should not have standing based on the subject matter of the federal regulation alone. both the ninth and eleventh circuits appear to treat the subject matter of the offset provision, which implicates a state’s ability to create and cut taxes, as a plus factor in finding standing. 277 see supra section i.b. although the fifth circuit did not discuss the tax power injury directly, its reasoning on the merits is also troubling on this front, as anytime congress “require[s] the states to accept policy changes, [it] triggers the [spending clause’s] coercion analysis.” 278 texas v. yellen, 105 f.4th 755, 768 (5th cir. 2024). this rule is unworkable for standing: standing should not be based on whether the spending condition at issue touches something “too sovereign-y” because that standard provides judges too much unfettered discretion.",text,unknown,body-text,0.947,✗
"for spending rules like the offset provision, states could still have regulatory power standing. however, the federal constraint of the state's power to regulate as it wants to must be concrete. states should not have standing merely because federal legislation subjectively chills their power, especially when federal regulators are not imminently constraining that power. but if the restriction is concrete, as in actual or imminent (not ' 'conjectural' or 'hypothetical' '), 280 then states should have standing to prevent the 'loss' of their lawmaking function.","for spending rules like the offset provision, states could still have regulatory power standing. however, the federal constraint of the state’s power to regulate as it wants to must be concrete. states should not have standing merely because federal legislation subjectively chills their power, especially when federal regulators are not imminently constraining that power. but if the restriction is concrete, as in actual or imminent (not “ ‘conjectural’ or ‘hypothetical’ ”), 280 lujan v. defs. of wildlife, 504 u.s. 555, 560 (1992) (quoting whitmore v. arkansas, 495 u.s. 149, 155 (1990). then states should have standing to prevent the “loss” of their lawmaking function.",text,unknown,body-text,0.897,✗
"as justice gorsuch suggested in united states v. texas , the best course of action is to 'just leave [special solicitude] on the shelf in future [cases].' 293 eliminating special solicitude will not instantly fix state standing's doctrinal issues, especially with the supreme court facilitating 'lawless' standing theories. 294 but the last thing they need is more ammunition. the clear state-plaintiff pleading approach that emerged from biden v. nebraska -find standing and federal overreach somewhere-pales in comparison to the swift efficiency of the spending contract's search and destroy strategy. 295 here, there are no major question doctrine hurdles to satisfy for victory: any state attorney general can enjoin any federal spending condition. even if the state loses, someone else can just try again in a more favorable district. the approach to dismantling the offset provision, with groups of state plaintiffs trying cases","as justice gorsuch suggested in united states v. texas , the best course of action is to “just leave [special solicitude] on the shelf in future [cases].” 293 united states v. texas, 143 s. ct.1964, 1977 (2023) (gorsuch, j., concurring). eliminating special solicitude will not instantly fix state standing’s doctrinal issues, especially with the supreme court facilitating “lawless” standing theories. 294 see vladeck, lawlessness , supra note 23. but the last thing they need is more ammunition. the clear state-plaintiff pleading approach that emerged from biden v. nebraska -find standing and federal overreach somewhere-pales in comparison to the swift efficiency of the spending contract’s search and destroy strategy. 295 see supra section i.d. here, there are no major question doctrine hurdles to satisfy for victory: any state attorney general can enjoin any federal spending condition. even if the state loses, someone else can just try again in a more favorable district. the approach to dismantling the offset provision, with groups of state plaintiffs trying cases around the country until they secured their desired injunction, could serve as the blueprint for future states trying to strike down federal spending policy.",text,unknown,body-text,0.855,✗
"determining state standing for sovereign injuries should not be an openended affair. curtailing special solicitude's future use will help simplify lower federal courts' standing analyses for continuing state challenges to federal policy. 296 state plaintiffs should not get a free pass to contest federal policy merely by virtue of their sovereign status. and if they somehow do, it should at least be on a more concrete doctrinal basis, rather than 'extra-credit' and judicial spitballing. 297","determining state standing for sovereign injuries should not be an open-ended affair. curtailing special solicitude’s future use will help simplify lower federal courts’ standing analyses for continuing state challenges to federal policy. 296 woolhandler & mahoney, supra note 147, at 35. state plaintiffs should not get a free pass to contest federal policy merely by virtue of their sovereign status. and if they somehow do, it should at least be on a more concrete doctrinal basis, rather than “extra-credit” and judicial spitballing. 297 see crocker, supra note 128, at 831.",text,unknown,body-text,0.914,✗
"the offset provision cases were the perfect storm for a messy circuit split. arpa was a highly political bill, the offset provision was complicated, and $200 billion were on the line. one legal doctrine at issue-standing-is inundated with inconsistency. the other-spending-is bereft of case law: a nascent jurisprudence likely to develop as congress continues to rely on it. the offset provision cases were an intricate first attempt at conceptualizing together the two previously unwed doctrines. the fruits of the courts' analyses, the spending contract and tax power injuries, although not entirely off base, are (in their current form) invitations for courts to find state standing in nearly every case-regardless of whether there is, or there is even likely to be, actual friction between the federal and state governments. the sovereign spending clause injuries are powerful tools: pleading strategies for ambitious states to destroy the federal policies they oppose. spending clause standing must have a higher standard, and special solicitude must not become a renewed red carpet for state plaintiffs.","the offset provision cases were the perfect storm for a messy circuit split. arpa was a highly political bill, the offset provision was complicated, and $200 billion were on the line. one legal doctrine at issue-standing-is inundated with inconsistency. the other-spending-is bereft of case law: a nascent jurisprudence likely to develop as congress continues to rely on it. the offset provision cases were an intricate first attempt at conceptualizing together the two previously unwed doctrines. the fruits of the courts’ analyses, the spending contract and tax power injuries, although not entirely off base, are (in their current form) invitations for courts to find state standing in nearly every case-regardless of whether there is, or there is even likely to be, actual friction between the federal and state governments. the sovereign spending clause injuries are powerful tools: pleading strategies for ambitious states to destroy the federal policies they oppose. spending clause standing must have a higher standard, and special solicitude must not become a renewed red carpet for state plaintiffs.",text,unknown,body-text,0.999,✗
