pdf_text,html_text,docling_label,docling_layer,ground_truth_label,match_score,label_match
"33 seymour, supra note 15, at 1938; see also laura n. coordes, narrowing equity in bankruptcy , 94 am. bankr. l.j. 303, 325 (2020) (describing the practice of ' equitable interpretation ' in which bankruptcy courts select whatever interpretation of the code promotes bankruptcy values).","33 seymour, supra note 15, at 1938; see also laura n. coordes, narrowing equity in bankruptcy , 94 am. bankr. l.j. 303, 325 (2020) (describing the practice of “equitable interpretation” in which bankruptcy courts select whatever interpretation of the code promotes bankruptcy values).",footnote,unknown,body-text,0.989,✗
"34 see william baude, jud campbell & stephen e. sachs, general law and the fourteenth amendment , 76 stan. l. rev 1185 (2024); william baude, beyond textualism , 46 harv. j.l. & pub. pol ' y 1331 (2023).","34 see william baude, jud campbell & stephen e. sachs, general law and the fourteenth amendment , 76 stan. l. rev 1185 (2024); william baude, beyond textualism , 46 harv. j.l. & pub. pol’y 1331 (2023).",footnote,unknown,body-text,0.990,✗
"35 see douglas g. baird, the unwritten law of corporate reorganizations (2022); vincent s.j. buccola, unwritten law and the odd ones out , 131 yale l.j. 2559 (2022) (reviewing b aird , supra ).","35 see douglas g. baird, the unwritten law of corporate reorganizations (2022); vincent s.j. buccola, unwritten law and the odd ones out , 131 yale l.j. 2559 (2022) (reviewing b aird , supra ).",footnote,unknown,body-text,1.000,✗
"36 one of us has argued that bankruptcy courts exist and are valuable because bankruptcy cases pose incomplete contracting problems at higher rates than other cases. anthony j. casey, chapter 11 ' s renegotiation framework and the purpose of corporate bankruptcy , 120 colum. l. rev. 1709, 1744 -45 (2020). having specialist courts with experience in a particular issue is useful. a specialist court will be more adept at reaching the right outcome, but that doesn ' t mean they are applying a different law or procedure.","36 one of us has argued that bankruptcy courts exist and are valuable because bankruptcy cases pose incomplete contracting problems at higher rates than other cases. anthony j. casey, chapter 11’s renegotiation framework and the purpose of corporate bankruptcy , 120 colum. l. rev. 1709, 1744-45 (2020). having specialist courts with experience in a particular issue is useful. a specialist court will be more adept at reaching the right outcome, but that doesn’t mean they are applying a different law or procedure.",footnote,unknown,body-text,0.991,✗
37 we are unaware of any empirical study suggesting that bankruptcy judges exercise discretion in a different way or more often than other judges.,37 we are unaware of any empirical study suggesting that bankruptcy judges exercise discretion in a different way or more often than other judges.,footnote,unknown,body-text,1.000,✗
the previous section deals with some of the rhetoric used in discussing bankruptcy exceptionalism. other accounts suggest the underlying concern is about the constitutionality of bankruptcy procedure. we turn now to those accounts.,the previous section deals with some of the rhetoric used in discussing bankruptcy exceptionalism. other accounts suggest the underlying concern is about the constitutionality of bankruptcy procedure. we turn now to those accounts.,text,unknown,body-text,1.000,✗
"1. substantive authority . congress ' s authority to create bankruptcy law comes from the constitution ' s bankruptcy clause. 38 the substantive limits of this power are broad but untested. 39 often, then, the real question is about statutory interpretation: what has congress authorized?","1. substantive authority . congress’s authority to create bankruptcy law comes from the constitution’s bankruptcy clause. 38 the substantive limits of this power are broad but untested. 39 often, then, the real question is about statutory interpretation: what has congress authorized?",text,unknown,body-text,0.986,✗
"39 see siegel v. fitzgerald, 596 u.s. 464, 473 (2022) ( ' [t]he subject of bankruptcies is incapable of /unifb01 nal de /unifb01 nition, and includes nothing less than the subject of the relations between a debtor and his creditors. ' (cleaned up)). but see ralph brubaker, mass torts, the bankruptcy power, and the constitutional limits on mandatory no-opt-out settlements , 23 fla. st. u. bus. rev. 1, 17 (2024) (arguing that there must be some limit related to limited funds).","39 see siegel v. fitzgerald, 596 u.s. 464, 473 (2022) (“[t]he subject of bankruptcies is incapable of final definition, and includes nothing less than the subject of the relations between a debtor and his creditors.” (cleaned up)). but see ralph brubaker, mass torts, the bankruptcy power, and the constitutional limits on mandatory no-opt-out settlements , 23 fla. st. u. bus. rev. 1, 17 (2024) (arguing that there must be some limit related to limited funds).",footnote,unknown,body-text,0.972,✗
"and then there is section 105(a), which gives bankruptcy courts authority to ' issue any order, process, or judgment that is necessary or appropriate to carry out the provisions of this title. ' 46 this language allows for some gap/unifb01 lling by bankruptcy judges. 47 while section 105(a) gets a lot of attention and is criticized as a source of bankruptcy exceptionalism, it is quite the opposite. the language of 105(a) mirrors the language of the all writs act, 48 originally enacted in 1789, which grants similar powers to other federal courts. thus, section 105(a) merely gives bankruptcy courts the same powers that other courts possess elsewhere. 49","and then there is section 105(a), which gives bankruptcy courts authority to “issue any order, process, or judgment that is necessary or appropriate to carry out the provisions of this title.” 46 this language allows for some gap-filling by bankruptcy judges. 47 while section 105(a) gets a lot of attention and is criticized as a source of bankruptcy exceptionalism, it is quite the opposite. the language of 105(a) mirrors the language of the all writs act, 48 originally enacted in 1789, which grants similar powers to other federal courts. thus, section 105(a) merely gives bankruptcy courts the same powers that other courts possess elsewhere. 49",text,unknown,body-text,0.988,✗
"47 2 collier on bankruptcy ¶ 105.01 (richard levin & henry j. sommer eds., 16th ed. 2022) (noting the ' power to /unifb01 ll in gaps ' derived from section 105(a)).","47 2 collier on bankruptcy ¶ 105.01 (richard levin & henry j. sommer eds., 16th ed. 2022) (noting the “power to fill in gaps” derived from section 105(a)).",footnote,unknown,body-text,0.953,✗
48 28 u.s.c. § 1651 ( ' the supreme court and all courts established by act of congress may issue all writs necessary or appropriate in aid of their respective jurisdictions and agreeable to the usages and principles of law. ' ).,48 28 u.s.c. § 1651 (“the supreme court and all courts established by act of congress may issue all writs necessary or appropriate in aid of their respective jurisdictions and agreeable to the usages and principles of law.”).,footnote,unknown,body-text,0.982,✗
"49 the all writs act has, however, been interpreted more broadly by the supreme court than section 105(a). it has formed the basis for the expansions of its shadow docket. stephen i. vladeck, the solicitor general and the shadow docket , 133 harv. l. rev. 123, 124 -28 (2019); william baude, foreword: the supreme court ' s shadow docket , 9 n.y.u. j.l. & liberty 1 (2015). this point has not been lost on litigants. during a february 2025 con /unifb01 rmation hearing, the debtor ' s attorneys in the bankruptcy of red river talc llc argued that (notwithstanding the decision in purdue ) the power to issue nonconsensual third-party releases can be found in the all writs act. see debtor ' s memorandum of law in support of con /unifb01 rmation of the second amended prepackaged chapter 11 plan of reorganization of red river talc llc at 204 -12, in re red river talc llc, no. 24-90505 (bankr. s.d. tex. feb. 20, 2025), doc. no. 1075.","49 the all writs act has, however, been interpreted more broadly by the supreme court than section 105(a). it has formed the basis for the expansions of its shadow docket. stephen i. vladeck, the solicitor general and the shadow docket , 133 harv. l. rev. 123, 124-28 (2019); william baude, foreword: the supreme court’s shadow docket , 9 n.y.u. j.l. & liberty 1 (2015). this point has not been lost on litigants. during a february 2025 confirmation hearing, the debtor’s attorneys in the bankruptcy of red river talc llc argued that (notwithstanding the decision in purdue ) the power to issue nonconsensual third-party releases can be found in the all writs act. see debtor’s memorandum of law in support of confirmation of the second amended prepackaged chapter 11 plan of reorganization of red river talc llc at 204-12, in re red river talc llc, no. 24-90505 (bankr. s.d. tex. feb. 20, 2025), doc. no. 1075.",footnote,unknown,body-text,0.982,✗
"by this reasoning, constitutional protections are lost when nonarticle iii bankruptcy courts adjudicate controversies involving private rights. the argument implies bankruptcy courts should be courts of extremely limited jurisdiction. what is exceptional is not the power they exercise, but the fact that a non-article iii court is exercising that power. that is, when bankruptcy judges exercise equitable powers -even those based on the text of the bankruptcy code -a constitutional exceptionalist would argue they must be reined in to protect the structure created by article iii. perhaps the bankruptcy system, by granting appellate authority to district courts, is immune to some versions of this critique, but a very strong commitment to article iii exceptionalism might perceive even that to be insuf /unifb01 cient.","by this reasoning, constitutional protections are lost when non-article iii bankruptcy courts adjudicate controversies involving private rights. the argument implies bankruptcy courts should be courts of extremely limited jurisdiction. what is exceptional is not the power they exercise, but the fact that a non-article iii court is exercising that power. that is, when bankruptcy judges exercise equitable powers-even those based on the text of the bankruptcy code-a constitutional exceptionalist would argue they must be reined in to protect the structure created by article iii. perhaps the bankruptcy system, by granting appellate authority to district courts, is immune to some versions of this critique, but a very strong commitment to article iii exceptionalism might perceive even that to be insufficient.",text,unknown,body-text,0.992,✗
"50 see coordes, supra note 33; diane lourdes dick, equitable powers and judicial discretion: a survey of u.s. bankruptcy judges , 94 am. bankr. l.j. 265, 269 -73, 279 -81, 284 -95 (2020).","50 see coordes, supra note 33; diane lourdes dick, equitable powers and judicial discretion: a survey of u.s. bankruptcy judges , 94 am. bankr. l.j. 265, 269-73, 279-81, 284-95 (2020).",footnote,unknown,body-text,0.992,✗
"51 they are not appointed by the president with the advice and consent of the senate and do not enjoy lifetime tenure and protected compensation. stern v. marshall, 564 u.s. 462, 486 (2011).","51 they are not appointed by the president with the advice and consent of the senate and do not enjoy lifetime tenure and protected compensation. stern v. marshall, 564 u.s. 462, 486 (2011).",footnote,unknown,body-text,1.000,✗
"52 cf. william baude, the judgment power , 96 geo. l.j. 1807 (2008) (de /unifb01 ning the judgment power).","52 cf. william baude, the judgment power , 96 geo. l.j. 1807 (2008) (defining the judgment power).",footnote,unknown,body-text,0.951,✗
"53 see thomas w. merrill, article iii, agency adjudication, and the origins of the appellate model of administrative law , 111 colum. l. rev. 939 (2011).","53 see thomas w. merrill, article iii, agency adjudication, and the origins of the appellate model of administrative law , 111 colum. l. rev. 939 (2011).",footnote,unknown,body-text,1.000,✗
"55 id . § 157. thus, while it is common to talk about the powers of bankruptcy courts, it is perhaps more technically accurate to speak of bankruptcy cases or refer to a ' bankruptcy tribunal. ' see casey & macey, supra note 20.","55 id . § 157. thus, while it is common to talk about the powers of bankruptcy courts, it is perhaps more technically accurate to speak of bankruptcy cases or refer to a “bankruptcy tribunal.” see casey & macey, supra note 20.",footnote,unknown,body-text,0.987,✗
"3. due process . a /unifb01 nal constitutional challenge is that bankruptcy courts fail to protect due process rights. because bankruptcy courts are resolving private rights disputes outside of the direct control of article iii there is a risk of depriving parties of their right to a jury, forcing parties to give up choice of law rights, or coercing premature settlements. according to those who hold this view, bankruptcy law ' s pursuit of judicial ef /unifb01 ciency is in tension with due process values. while we are skeptical of such due process arguments -for reasons set forth elsewhere 59 -they do re /unifb02 ect a recurring concern about the constitutionality of certain bankruptcy practices. 60","3. due process . a final constitutional challenge is that bankruptcy courts fail to protect due process rights. because bankruptcy courts are resolving private rights disputes outside of the direct control of article iii there is a risk of depriving parties of their right to a jury, forcing parties to give up choice of law rights, or coercing premature settlements. according to those who hold this view, bankruptcy law’s pursuit of judicial efficiency is in tension with due process values. while we are skeptical of such due process arguments-for reasons set forth elsewhere 59 -they do reflect a recurring concern about the constitutionality of certain bankruptcy practices. 60",text,unknown,body-text,0.976,✗
"courts have occasionally echoed these concerns about bankruptcy exceptionalism, often cabining bankruptcy court power on formalist grounds. until recently, this formalism re /unifb02 ected a structural commitment to the special place of article iii courts.","courts have occasionally echoed these concerns about bankruptcy exceptionalism, often cabining bankruptcy court power on formalist grounds. until recently, this formalism reflected a structural commitment to the special place of article iii courts.",text,unknown,body-text,0.980,✗
"throughout the twentieth century, judicial review of bankruptcy exceptionalism tracked the constitutional concerns described in the previous part. the supreme court sometimes limited bankruptcy authority and sometimes accommodated broad discretion, but when the court worried that bankruptcy practice did not provide suf /unifb01 cient due process or article iii review, it considered the constitutionality of the practice head on and issued a constitutional ruling.","throughout the twentieth century, judicial review of bankruptcy exceptionalism tracked the constitutional concerns described in the previous part. the supreme court sometimes limited bankruptcy authority and sometimes accommodated broad discretion, but when the court worried that bankruptcy practice did not provide sufficient due process or article iii review, it considered the constitutionality of the practice head on and issued a constitutional ruling.",text,unknown,body-text,0.989,✗
"56 in certain instances, the bankruptcy court ' s judgment is advisory and only becomes /unifb01 nal after de novo review at the district court. see stern , 564 u.s. at 475; 28 u.s.c. §§ 157 -158.","56 in certain instances, the bankruptcy court’s judgment is advisory and only becomes final after de novo review at the district court. see stern , 564 u.s. at 475; 28 u.s.c. §§ 157-158.",footnote,unknown,body-text,0.963,✗
58 it is not surprising then that critics speak in terms of constraining bankruptcy court power. we adopt that same convention from here on.,58 it is not surprising then that critics speak in terms of constraining bankruptcy court power. we adopt that same convention from here on.,footnote,unknown,body-text,1.000,✗
"59 bankruptcy makes jury trials available, gives parties the right to appeal adverse judgments, and absent a single bankruptcy proceeding for resolving distressed /unifb01 rms, claimants or plaintiffs who bring suit late are likely to be left with nothing. see generally casey & macey, supra note 21.","59 bankruptcy makes jury trials available, gives parties the right to appeal adverse judgments, and absent a single bankruptcy proceeding for resolving distressed firms, claimants or plaintiffs who bring suit late are likely to be left with nothing. see generally casey & macey, supra note 21.",footnote,unknown,body-text,0.985,✗
"60 sergio campos & samir d. parikh, due process alignment in mass restructurings , 91 fordham l. rev. 325 (2022).","60 sergio campos & samir d. parikh, due process alignment in mass restructurings , 91 fordham l. rev. 325 (2022).",footnote,unknown,body-text,1.000,✗
"marathon pipe line co. , which involved the power to adjudicate contract disputes. 61 a divided court announced that bankruptcy courts did not have that power. it was relevant to the justices deciding northern pipeline that bankruptcy courts were neither territorial courts nor military courts-martial and that the case in question was not a public rights dispute. 62 as a result, bankruptcy courts did not, according to justice brennan ' s plurality decision, fall within any of the historic exceptions to the requirements of article iii. 63","the most direct challenge to the constitutionality of bankruptcy courts came in the early 1980s, in northern pipeline construction co. v. marathon pipe line co. , which involved the power to adjudicate contract disputes. 61 a divided court announced that bankruptcy courts did not have that power. it was relevant to the justices deciding northern pipeline that bankruptcy courts were neither territorial courts nor military courts-martial and that the case in question was not a public rights dispute. 62 as a result, bankruptcy courts did not, according to justice brennan’s plurality decision, fall within any of the historic exceptions to the requirements of article iii. 63",text,unknown,body-text,0.884,✗
"the northern pipeline decision led to the passage of the bankruptcy amendments and federal judgeship act of 1984 (bafja), which made bankruptcy judges ' a unit of the district court. ' 64 bafja seemingly endorsed the appellate review model in which non-article iii courts can be allowed to adjudicate private disputes if certain ' jurisdictional ' facts are subject to de novo review in an article iii court. 65","the northern pipeline decision led to the passage of the bankruptcy amendments and federal judgeship act of 1984 (bafja), which made bankruptcy judges “a unit of the district court.” 64 bafja seemingly endorsed the appellate review model in which non-article iii courts can be allowed to adjudicate private disputes if certain “jurisdictional” facts are subject to de novo review in an article iii court. 65",text,unknown,body-text,0.985,✗
62 id. at 70 (plurality opinion).,62 id. at 70 (plurality opinion).,footnote,unknown,body-text,1.000,✗
"64 bankruptcy amendments and federal judgeship act of 1984, pub. l. no. 98-353, § 151, 98 stat. 333, 336 ( ' in each judicial district, the bankruptcy judges in regular active service shall constitute a unit of the district court to be known as the bankruptcy court for that district. each bankruptcy judge, as a judicial of /unifb01 cer of the district court, may exercise the authority conferred under this chapter with respect to any action, suit, or proceeding and may preside alone and hold a regular or special session of the court, except as otherwise provided by law or by rule or order of the district court. ' ).","64 bankruptcy amendments and federal judgeship act of 1984, pub. l. no. 98-353, § 151, 98 stat. 333, 336 (“in each judicial district, the bankruptcy judges in regular active service shall constitute a unit of the district court to be known as the bankruptcy court for that district. each bankruptcy judge, as a judicial officer of the district court, may exercise the authority conferred under this chapter with respect to any action, suit, or proceeding and may preside alone and hold a regular or special session of the court, except as otherwise provided by law or by rule or order of the district court.”).",footnote,unknown,body-text,0.985,✗
"65 see merrill, supra note 53, at 944 ( ' the appellate review model -which cast article iii courts in the familiar role of reviewing records made by other tribunals and resolving questions of law -came to be seen as solving this danger of ' contamination ' of the judicial power by involvement in matters of administration. ' ); cf. id. at 945 ( ' the critical point is that the tension perceived by modern commentators between the language of article iii and the use of non-article iii agencies to adjudicate disputes under federal law was largely invisible during the years when the appellate review model was adopted. ' ).","65 see merrill, supra note 53, at 944 (“the appellate review model-which cast article iii courts in the familiar role of reviewing records made by other tribunals and resolving questions of law-came to be seen as solving this danger of ‘contamination’ of the judicial power by involvement in matters of administration.”); cf. id. at 945 (“the critical point is that the tension perceived by modern commentators between the language of article iii and the use of non-article iii agencies to adjudicate disputes under federal law was largely invisible during the years when the appellate review model was adopted.”).",footnote,unknown,body-text,0.981,✗
"congress gave the cftc the authority to adjudicate such matters, but the decision to invoke this forum is left entirely to the parties and the power of the federal judiciary to take jurisdiction of these matters is unaffected. in such circumstances, separation of powers concerns are diminished, for it seems self-evident that just as congress may encourage parties to settle a dispute out of court or resort to arbitration without impermissible incursions on the separation of powers, congress may make available a quasijudicial mechanism through which willing parties may, at their option, elect to resolve their differences. 71","congress gave the cftc the authority to adjudicate such matters, but the decision to invoke this forum is left entirely to the parties and the power of the federal judiciary to take jurisdiction of these matters is unaffected. in such circumstances, separation of powers concerns are diminished, for it seems self-evident that just as congress may encourage parties to settle a dispute out of court or resort to arbitration without impermissible incursions on the separation of powers, congress may make available a quasi-judicial mechanism through which willing parties may, at their option, elect to resolve their differences. 71",text,unknown,body-text,0.999,✗
"68 see stuart taylor jr., business and the law: dispute on bankruptcy , n.y. times ( june 24, 1984), https://www.nytimes.com/1984/07/24/business/business-and-the-law-bitter-dispute -on-bankruptcy.html; see also bankruptcy amendments and federal judgeship act of 1984 , nat ' l conf. of bankr. judges (dec. 15, 2023), https://ncbj.org/bankruptcy-amendments-and -federal-judgeship-act-of-1984.","68 see stuart taylor jr., business and the law: dispute on bankruptcy , n.y. times (june 24, 1984), https://www.nytimes.com/1984/07/24/business/business-and-the-law-bitter-dispute-on-bankruptcy.html ; see also bankruptcy amendments and federal judgeship act of 1984 , nat’l conf. of bankr. judges (dec. 15, 2023), https://ncbj.org/bankruptcy-amendments-and-federal-judgeship-act-of-1984 .",footnote,unknown,body-text,0.988,✗
"72 the supreme court formally extended this line of reasoning to bankruptcy in 2015. see wellness int ' l network v. sharif, 575 u.s. 665, 679 (2015) ( ' [w]e conclude that allowing bankruptcy litigants to waive the right to article iii adjudication of stern claims does not usurp the constitutional prerogatives of article iii courts. ' ).","72 the supreme court formally extended this line of reasoning to bankruptcy in 2015. see wellness int’l network v. sharif, 575 u.s. 665, 679 (2015) (“[w]e conclude that allowing bankruptcy litigants to waive the right to article iii adjudication of stern claims does not usurp the constitutional prerogatives of article iii courts.”).",footnote,unknown,body-text,0.982,✗
"occasions. for example, in 1989, in gran /unifb01 nanciera, s.a. v. nordberg , the court held that the seventh amendment guaranteed the right to a jury trial for fraudulent transfer claims even though congress had designated such claims as ' core ' proceedings triable by a bankruptcy judge without a jury. 73 as in purdue , the court recognized that the constitutional right could ' impede swift resolution of bankruptcy proceedings and increase the expense of chapter 11 reorganizations. ' 74 but these practical considerations were ' insuf /unifb01 cient to overcome the seventh amendment ' s clear command. ' 75 then, in 2011, in stern v. marshall , the court ruled that bankruptcy courts could not issue /unifb01 nal judgments involving state law counterclaims. 76 once again, the statutory designation of such claims as ' core ' was irrelevant to the constitutional analysis. 77 thecourtlater tempered this ruling when it announced that the constitution could tolerate bankruptcy court judgments over private rights when those judgments are subject to de novo review by an article iii court. 78","over the next thirty years, the supreme court considered the constitutionality of bankruptcy court adjudication on a few more occasions. for example, in 1989, in granfinanciera, s.a. v. nordberg , the court held that the seventh amendment guaranteed the right to a jury trial for fraudulent transfer claims even though congress had designated such claims as “core” proceedings triable by a bankruptcy judge without a jury. 73 as in purdue , the court recognized that the constitutional right could “impede swift resolution of bankruptcy proceedings and increase the expense of chapter 11 reorganizations.” 74 but these practical considerations were “insufficient to overcome the seventh amendment’s clear command.” 75 then, in 2011, in stern v. marshall , the court ruled that bankruptcy courts could not issue final judgments involving state law counterclaims. 76 once again, the statutory designation of such claims as “core” was irrelevant to the constitutional analysis. 77 the court later tempered this ruling when it announced that the constitution could tolerate bankruptcy court judgments over private rights when those judgments are subject to de novo review by an article iii court. 78",text,unknown,body-text,0.919,✗
"79 see, e.g. , united states v. energy res. co., 495 u.s. 545, 549 (1990) (reading sections 105(a) and 1123(b)(6) as providing ' broad authority to modify creditor-debtor relationships ' ).","79 see, e.g. , united states v. energy res. co., 495 u.s. 545, 549 (1990) (reading sections 105(a) and 1123(b)(6) as providing “broad authority to modify creditor-debtor relationships”).",footnote,unknown,body-text,0.981,✗
"80 see, e.g. , in re bonham, 229 f.3d 750, 771 (9th cir. 2000) (allowing for substantive consolidation); see also in re owens corning, 419 f.3d 195, 208 (3d cir. 2007) ( ' whatever the rationale, courts have permitted substantive consolidation as an equitable remedy in certain circumstances. ' ).","80 see, e.g. , in re bonham, 229 f.3d 750, 771 (9th cir. 2000) (allowing for substantive consolidation); see also in re owens corning, 419 f.3d 195, 208 (3d cir. 2007) (“whatever the rationale, courts have permitted substantive consolidation as an equitable remedy in certain circumstances.”).",footnote,unknown,body-text,0.986,✗
"recently, however, the supreme court has begun to avoid constitutional decisions in bankruptcy cases, opting instead to narrowly construe the text of the code. 84 our reading of purdue suggests this is part of a trend of reading broad provisions of the bankruptcy code narrowly to avoid constitutional questions about court structure. though the courts never explicitly say so, they have adopted something like a canon -seemingly rooted in notions of due process and structural separation of powers concerns -of narrowing the code ' s text. 85","recently, however, the supreme court has begun to avoid constitutional decisions in bankruptcy cases, opting instead to narrowly construe the text of the code. 84 our reading of purdue suggests this is part of a trend of reading broad provisions of the bankruptcy code narrowly to avoid constitutional questions about court structure. though the courts never explicitly say so, they have adopted something like a canon-seemingly rooted in notions of due process and structural separation of powers concerns-of narrowing the code’s text. 85",text,unknown,body-text,0.994,✗
"82 see, e.g. , in re integrated telecom express, inc., 384 f.3d 108, 118 (3d cir. 2004) (dismissing a case for not being /unifb01 led in good faith).","82 see, e.g. , in re integrated telecom express, inc., 384 f.3d 108, 118 (3d cir. 2004) (dismissing a case for not being filed in good faith).",footnote,unknown,body-text,0.969,✗
"83 see, e.g. , in re iridium operating llc, 478 f.3d 452, 464 (2d cir. 2007) ( ' [t]he bankruptcy court, in its discretion, could endorse a settlement that does not comply in some minor respects with the priority rule if the parties to the settlement justify, and the reviewing court clearly articulates the reasons for approving, a settlement that deviates from the priority rule. ' ).","83 see, e.g. , in re iridium operating llc, 478 f.3d 452, 464 (2d cir. 2007) (“[t]he bankruptcy court, in its discretion, could endorse a settlement that does not comply in some minor respects with the priority rule if the parties to the settlement justify, and the reviewing court clearly articulates the reasons for approving, a settlement that deviates from the priority rule.”).",footnote,unknown,body-text,0.990,✗
"84 jonathan seymour has described this practice as ' structural or holistic textualism. ' seymour, supra note 15, at 1953.","84 jonathan seymour has described this practice as “structural or holistic textualism.” seymour, supra note 15, at 1953.",footnote,unknown,body-text,0.975,✗
"85 see, e.g. , czyzewski v. jevic holding corp., 580 u.s. 451 (2017); law v. siegel, 571 u.s. 415, 424 (2014) ( ' the code ' s meticulous -not to say mind-numbingly detailed -enumeration of exemptions and exceptions to those exemptions con /unifb01 rms that courts are not authorized to create additional exceptions. ' ).","85 see, e.g. , czyzewski v. jevic holding corp., 580 u.s. 451 (2017); law v. siegel, 571 u.s. 415, 424 (2014) (“the code’s meticulous-not to say mind-numbingly detailed-enumeration of exemptions and exceptions to those exemptions confirms that courts are not authorized to create additional exceptions.”).",footnote,unknown,body-text,0.962,✗
"by our reading, however, non-textual concerns were the driving force behind the majority ' s decision. like the cases described in the previous section, the majority in purdue expressed a concern about structural issues that could be posed by third-party releases. the structural concerns stand out when the court expresses unease about a ' roving commission, ' and when it frames the question before it as one about the authority of bankruptcy courts rather than addressing the actual question before it, which dealt with the power of an article iii court presiding over a bankruptcy case .","by our reading, however, non-textual concerns were the driving force behind the majority’s decision. like the cases described in the previous section, the majority in purdue expressed a concern about structural issues that could be posed by third-party releases. the structural concerns stand out when the court expresses unease about a “roving commission,” and when it frames the question before it as one about the authority of bankruptcy courts rather than addressing the actual question before it, which dealt with the power of an article iii court presiding over a bankruptcy case .",text,unknown,body-text,0.992,✗
"in fact, one of the most notable parts of purdue is that the case satis /unifb01 ed the article iii requirements the supreme court had established a decade earlier. as a formal matter, the bankruptcy court order had been subject to and ultimately approved under de novo review in an article iii court (here, the second circuit). 89 the case thus came to the court as one not about the power of a bankruptcy court but about the power of an article iii court hearing a bankruptcy case to approve third-party releases. no direct constitutional claims were even raised on appeal. 90","in fact, one of the most notable parts of purdue is that the case satisfied the article iii requirements the supreme court had established a decade earlier. as a formal matter, the bankruptcy court order had been subject to and ultimately approved under de novo review in an article iii court (here, the second circuit). 89 the case thus came to the court as one not about the power of a bankruptcy court but about the power of an article iii court hearing a bankruptcy case to approve third-party releases. no direct constitutional claims were even raised on appeal. 90",text,unknown,body-text,0.991,✗
"86 harrington v. purdue pharma l.p., 603 u.s. 204, 218 -19 (2024) ( ' each of those ' other ' paragraphs authorizes a bankruptcy court to adjust claims without consent only to the extent such claims concern the debtor. from this, it follows naturally that an ' appropriate provision ' adopted pursuant to the catchall that purports to extinguish claims without consent should be similarly constrained. ' ).","86 harrington v. purdue pharma l.p., 603 u.s. 204, 218-19 (2024) (“each of those ‘other’ paragraphs authorizes a bankruptcy court to adjust claims without consent only to the extent such claims concern the debtor. from this, it follows naturally that an ‘appropriate provision’ adopted pursuant to the catchall that purports to extinguish claims without consent should be similarly constrained.”).",footnote,unknown,body-text,0.974,✗
"87 the most obvious provisions of the code limiting what can be in a plan are found in section 1129, which provides an extensive list of requirements that a plan must meet before it is approved. 11 u.s.c. § 1129.","87 the most obvious provisions of the code limiting what can be in a plan are found in section 1129, which provides an extensive list of requirements that a plan must meet before it is approved. 11 u.s.c. § 1129.",footnote,unknown,body-text,1.000,✗
"88 purdue pharma l.p. , 603 u.s. at 240 (kavanaugh, j., dissenting) ( ' the court has explained on numerous occasions that the ' ordinary meaning ' of a statute authorizing appropriate relief ' confers broad discretion ' on a court. ' (quoting sch. comm. v. dep ' t of ed., 471 u.s. 359, 369 (1985))).","88 purdue pharma l.p. , 603 u.s. at 240 (kavanaugh, j., dissenting) (“the court has explained on numerous occasions that the ‘ordinary meaning’ of a statute authorizing appropriate relief ‘confers broad discretion’ on a court.” (quoting sch. comm. v. dep’t of ed., 471 u.s. 359, 369 (1985))).",footnote,unknown,body-text,0.961,✗
"89 as the second circuit explained, ' the practical import of the stern issue is nonexistent given that only conclusions of law are at issue here, requiring our de novo review under any standard. ' in re purdue pharma l.p., 69 f.4th 45, 69 (2d cir. 2023).","89 as the second circuit explained, “the practical import of the stern issue is nonexistent given that only conclusions of law are at issue here, requiring our de novo review under any standard.” in re purdue pharma l.p., 69 f.4th 45, 69 (2d cir. 2023).",footnote,unknown,body-text,0.988,✗
"90 brief for the petitioner at 41, purdue pharma l.p. , 603 u.s. 204 (no. 23 -124), 2023 wl 6220089 (presenting only a constitutional avoidance argument).","90 brief for the petitioner at 41, purdue pharma l.p. , 603 u.s. 204 (no. 23-124), 2023 wl 6220089 (presenting only a constitutional avoidance argument).",footnote,unknown,body-text,0.997,✗
"driving the point home, although the court claimed it was engaging in ordinary statutory interpretation, the majority opinion contains a number of passages that would /unifb01 t comfortably with constitutional arguments from earlier decades. for example, the majority emphasized that the third parties in purdue 94 were ' seek[ing] an injunction ' permanently and forever ' foreclosing similar suits in the future. and they seek all this without the consent of those affected. ' 95 later, the majority appears to invoke due process values by claiming that purdue ' s theory of nonconsensual third-party releases ' suggests those claims can be bargained away without the consent of those affected, as if the claims were somehow purdue ' s own property. ' 96","driving the point home, although the court claimed it was engaging in ordinary statutory interpretation, the majority opinion contains a number of passages that would fit comfortably with constitutional arguments from earlier decades. for example, the majority emphasized that the third parties in purdue 94 were “seek[ing] an injunction ‘permanently and forever’ foreclosing similar suits in the future. and they seek all this without the consent of those affected.” 95 later, the majority appears to invoke due process values by claiming that purdue’s theory of nonconsensual third-party releases “suggests those claims can be bargained away without the consent of those affected, as if the claims were somehow purdue’s own property.” 96",text,unknown,body-text,0.977,✗
